"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","Central Valleys","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","Gwent Valleys","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","South West Wales","Unknown","15","[c]","21860","22920"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","Swansea","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Wales and The Valleys","Swansea","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Bradford","Unknown","10","[c]","23180","22920"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Calderdale and Kirklees","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Leeds","AA/AO","115","[c]","21730","20600"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Leeds","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Leeds","Unknown","25","[c]","23400","22920"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Wakefield","AA/AO","60","[c]","21150","20600"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Yorkshire","Wakefield","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","AA/AO","45","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","EO","125","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","G6/G7","10","[c]","59900","61400"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","55","[c]","32110","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Anglia","Suffolk","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","AA/AO","260","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","EO","30","[c]","25380","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","25","[c]","31920","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","AA/AO","360","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","EO","30","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","SEO/HEO","25","[c]","33720","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Essex","Southend-on-Sea","EO","20","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Essex","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Essex","Southend-on-Sea","SEO/HEO","20","[c]","34190","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","25","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","30","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","10","[c]","55030","52580"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","25","[c]","34890","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","AA/AO","285","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","EO","150","[c]","25480","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","G6/G7","15","[c]","53400","52580"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","SEO/HEO","65","[c]","32670","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","Manchester","AA/AO","30","[c]","20190","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","Manchester","EO","15","[c]","25350","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","Manchester","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","Manchester","SEO/HEO","55","[c]","32040","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","AA/AO","90","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","Hackney and Newham","SEO/HEO","15","[c]","36640","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","Tower Hamlets","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","Tower Hamlets","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","Tower Hamlets","SEO/HEO","30","[c]","37520","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","Camden and City of London","EO","15","[c]","29570","29570"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","Camden and City of London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","G6/G7","15","[c]","61240","59160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","SEO/HEO","35","[c]","36480","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Kent","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Kent","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Kent","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Lancashire","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","AA/AO","30","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","AA/AO","165","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","EO","15","[c]","24400","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","SEO/HEO","20","[c]","33520","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","AA/AO","60","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","EO","20","[c]","24660","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","AA/AO","180","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","EO","35","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","SEO/HEO","10","[c]","31810","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Sunderland","AA/AO","115","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Sunderland","EO","35","[c]","25400","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","AA/AO","410","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","EO","330","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","SEO/HEO","90","[c]","32980","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","AA/AO","75","[c]","24120","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","EO","25","[c]","29570","29570"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","SEO/HEO","50","[c]","36310","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","EO","15","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","20","[c]","57590","52580"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","40","[c]","35690","38630"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Southern Scotland","South Lanarkshire","AA/AO","200","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Southern Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Durham CC","AA/AO","15","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","North Lanarkshire","AA/AO","60","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","AA/AO","185","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","EO","40","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","SEO/HEO","25","[c]","33350","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Dudley","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Solihull","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","AA/AO","65","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","SEO/HEO","15","[c]","35790","38630"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","AA/AO","240","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","EO","65","[c]","25590","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","SEO/HEO","50","[c]","32330","31810"
"New entrant CS","2021","HM Treasury (excl. agencies)","East Anglia","Norwich and East Norfolk","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","East Anglia","Norwich and East Norfolk","EO","15","[c]","23900","23750"
"New entrant CS","2021","HM Treasury (excl. agencies)","East Anglia","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","Westminster","AA/AO","25","[c]","22530","22500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","Westminster","EO","65","[c]","25650","24300"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","Westminster","G6/G7","45","[c]","56090","55250"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","Westminster","SEO/HEO","235","[c]","31360","32320"
"New entrant CS","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Bedford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Luton","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Luton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Devon","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Devon","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Dorset and Somerset","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Dorset and Somerset","Bournemouth and Poole","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Anglia","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Anglia","Peterborough","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Anglia","Suffolk","AA/AO","15","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","East Anglia","Suffolk","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Wales","Cardiff and Vale of Glamorgan","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","15","[c]","25440","24880"
"New entrant CS","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","35","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Eastern Scotland","City of Edinburgh","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Eastern Scotland","City of Edinburgh","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Eastern Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","Essex Haven Gateway","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","Essex Haven Gateway","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","Thurrock","AA/AO","30","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","Thurrock","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","West Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","24880","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Greater Manchester South West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Greater Manchester South West","EO","20","[c]","25030","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Greater Manchester South West","G6/G7","20","[c]","58520","57260"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Greater Manchester South West","SEO/HEO","30","[c]","36930","37460"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Manchester","AA/AO","20","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Manchester","EO","45","[c]","25150","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Portsmouth","EO","30","[c]","25760","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Southampton","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - East","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - East","Lambeth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - East","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - East","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - East","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - East","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","Camden and City of London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","Westminster","AA/AO","40","[c]","23900","23670"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","Westminster","EO","105","[c]","28940","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","Westminster","G6/G7","85","[c]","58670","57430"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","Westminster","SCS level","15","[c]","101950","94000"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","Westminster","SEO/HEO","200","[c]","38330","36590"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Kent","East Kent","AA/AO","80","[c]","21390","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Kent","East Kent","EO","100","[c]","26110","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Kent","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Kent","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","5","[c]","[c]","[c]"
