"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Scotland","Eastern Scotland","20","[c]","38870","36340"
"Leaver Dept.","2021","Unknown","Scottish Government","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Wales","East Wales","20","[c]","37530","37410"
"Leaver Dept.","2021","Unknown","Welsh Government","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chancellor's other departments","London","Inner London - West","25","[c]","44450","39490"
"New entrant CS","2021","Analysis","Chancellor's other departments","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Charity Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Competition and Markets Authority","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","London","Inner London - West","55","[c]","32760","33570"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Digital, Culture, Media and Sport","London","Inner London - West","25","[c]","39570","42020"
"New entrant CS","2021","Analysis","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Yorkshire and The Humber","South Yorkshire","10","[c]","31520","32870"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","10","[c]","24780","21050"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","London","Inner London - West","65","[c]","30120","31800"
"New entrant CS","2021","Analysis","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","London","Inner London - West","95","[c]","34550","32690"
"New entrant CS","2021","Analysis","Department for Transport","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department of Health and Social Care","London","Inner London - West","55","[c]","52580","53360"
"New entrant CS","2021","Analysis","Department of Health and Social Care","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department of Health and Social Care","Yorkshire and The Humber","West Yorkshire","15","[c]","35600","32790"
"New entrant CS","2021","Analysis","Food Standards Agency","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","London","Inner London - East","30","[c]","34190","36160"
"New entrant CS","2021","Analysis","HM Revenue and Customs","London","Inner London - West","35","[c]","34040","36160"
"New entrant CS","2021","Analysis","HM Revenue and Customs","London","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","North West (England)","Greater Manchester","35","[c]","31910","31810"
"New entrant CS","2021","Analysis","HM Revenue and Customs","North West (England)","Merseyside","10","[c]","30880","31810"
"New entrant CS","2021","Analysis","HM Treasury","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","London","Inner London - West","25","[c]","31840","33850"
"New entrant CS","2021","Analysis","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","15","[c]","30630","26480"
"New entrant CS","2021","Analysis","Ministry of Defence","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","29580","27850"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","London","Inner London - West","35","[c]","30810","28000"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","London","Inner London - East","45","[c]","35820","33930"
"New entrant CS","2021","Analysis","Ministry of Justice","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","20","[c]","24080","22540"
"New entrant CS","2021","Analysis","Office for Standards in Education","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","London","Inner London - East","15","[c]","51850","50000"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Scottish Government","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Export Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","London","Inner London - West","160","[c]","35630","32540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","South East (England)","Hampshire and Isle of Wight","75","[c]","28770","29540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Wales","East Wales","195","[c]","28890","29540"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","London","Inner London - East","30","[c]","65380","54700"
"New entrant CS","2021","Commercial","Cabinet Office","London","Inner London - West","130","[c]","76550","71250"
"New entrant CS","2021","Commercial","Cabinet Office","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Unknown","Unknown","20","[c]","78930","71000"
"New entrant CS","2021","Commercial","Cabinet Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Yorkshire and The Humber","West Yorkshire","10","[c]","68120","69000"
"New entrant CS","2021","Commercial","Chancellor's other departments","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","10","[c]","40190","37420"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","London","Inner London - West","45","[c]","53340","40650"
"New entrant CS","2021","Commercial","Department of Health and Social Care","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Yorkshire and The Humber","West Yorkshire","30","[c]","34950","28970"
"New entrant CS","2021","Commercial","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Scotland","West Central Scotland","15","[c]","30450","33000"
"New entrant CS","2021","Commercial","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","31040","26670"
"New entrant CS","2021","Commercial","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","25","[c]","25630","26350"
"New entrant CS","2021","Commercial","Ministry of Defence","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","32480","26670"
"New entrant CS","2021","Commercial","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","London","Inner London - West","10","[c]","35270","36010"
"New entrant CS","2021","Commercial","Ministry of Justice","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","15","[c]","32050","34090"
"New entrant CS","2021","Commercial","National Crime Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","East of England","East Anglia","15","[c]","29760","30050"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","North West (England)","Merseyside","25","[c]","33420","29800"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","West Midlands (England)","West Midlands","10","[c]","29680","31560"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","London","Inner London - West","45","[c]","49180","47000"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Wales","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","London","Inner London - West","80","[c]","36170","34550"
"New entrant CS","2021","Communications","Cabinet Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","London","Inner London - West","20","[c]","40710","38620"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","London","Inner London - West","40","[c]","33880","30720"
"New entrant CS","2021","Communications","Department for Education","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","London","Inner London - West","20","[c]","35980","32560"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","London","Inner London - West","10","[c]","[c]","[c]"
