"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Wales","Conwy and Denbighshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Conwy and Denbighshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Flintshire and Wrexham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwent Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Gwynedd","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Isle of Anglesey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Female","Heterosexual / straight","40","[c]","33440","30130"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Male","Heterosexual / straight","40","[c]","37340","36030"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Monmouthshire and Newport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Powys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","South West Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Swansea","Female","Heterosexual / straight","55","[c]","26020","21590"
"Leaver Dept.","2021","Wales","Swansea","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Swansea","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Swansea","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Swansea","Male","Heterosexual / straight","50","[c]","28860","26130"
"Leaver Dept.","2021","Wales","Swansea","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Swansea","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Swansea","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Swansea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Swansea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Female","Heterosexual / straight","75","[c]","26490","22570"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Female","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Male","Heterosexual / straight","65","[c]","29720","22570"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Male","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Birmingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Coventry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Dudley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, County of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Sandwell","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Solihull","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Staffordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Stoke-on-Trent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Telford and Wrekin","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Walsall","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Wolverhampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Worcestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Bradford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
