"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","Wales","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","Powys","AA/AO","155","150","20420","20720"
"In post","2021","Ministry of Defence","Wales","Powys","EO","35","35","26340","26670"
"In post","2021","Ministry of Defence","Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","Powys","SEO/HEO","45","40","35970","33300"
"In post","2021","Ministry of Defence","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","South West Wales","AA/AO","40","40","19760","19560"
"In post","2021","Ministry of Defence","Wales","South West Wales","EO","10","10","27450","26670"
"In post","2021","Ministry of Defence","Wales","South West Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","Swansea","AA/AO","10","10","20430","20920"
"In post","2021","Ministry of Defence","Wales","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Birmingham","AA/AO","85","80","20360","20920"
"In post","2021","Ministry of Defence","West Midlands (England)","Birmingham","EO","35","35","26620","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","Birmingham","G6/G7","40","40","58460","55940"
"In post","2021","Ministry of Defence","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Birmingham","SEO/HEO","95","90","37930","40000"
"In post","2021","Ministry of Defence","West Midlands (England)","Coventry","AA/AO","10","10","19790","19860"
"In post","2021","Ministry of Defence","West Midlands (England)","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Herefordshire, County of","AA/AO","215","210","25210","21130"
"In post","2021","Ministry of Defence","West Midlands (England)","Herefordshire, County of","EO","70","70","28730","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Herefordshire, County of","SEO/HEO","35","35","35880","33300"
"In post","2021","Ministry of Defence","West Midlands (England)","Sandwell","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Shropshire CC","AA/AO","180","170","20810","20920"
"In post","2021","Ministry of Defence","West Midlands (England)","Shropshire CC","EO","220","220","28900","29670"
"In post","2021","Ministry of Defence","West Midlands (England)","Shropshire CC","G6/G7","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Shropshire CC","SEO/HEO","80","75","37480","36300"
"In post","2021","Ministry of Defence","West Midlands (England)","Shropshire CC","Unknown","45","45","35610","34320"
"In post","2021","Ministry of Defence","West Midlands (England)","Staffordshire CC","AA/AO","205","195","20510","20920"
"In post","2021","Ministry of Defence","West Midlands (England)","Staffordshire CC","EO","205","195","26950","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","Staffordshire CC","G6/G7","85","80","60550","54540"
"In post","2021","Ministry of Defence","West Midlands (England)","Staffordshire CC","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Staffordshire CC","SEO/HEO","335","320","37070","34610"
"In post","2021","Ministry of Defence","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Stoke-on-Trent","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Telford and Wrekin","AA/AO","105","100","22900","20920"
"In post","2021","Ministry of Defence","West Midlands (England)","Telford and Wrekin","EO","60","55","24700","25190"
"In post","2021","Ministry of Defence","West Midlands (England)","Telford and Wrekin","G6/G7","20","15","68980","54540"
"In post","2021","Ministry of Defence","West Midlands (England)","Telford and Wrekin","SEO/HEO","115","110","36290","34620"
"In post","2021","Ministry of Defence","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Warwickshire","AA/AO","95","90","20720","19560"
"In post","2021","Ministry of Defence","West Midlands (England)","Warwickshire","EO","120","120","22330","20950"
"In post","2021","Ministry of Defence","West Midlands (England)","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Warwickshire","SEO/HEO","55","55","33150","32940"
"In post","2021","Ministry of Defence","West Midlands (England)","Wolverhampton","AA/AO","10","10","20480","21050"
"In post","2021","Ministry of Defence","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Worcestershire","AA/AO","20","20","20480","20920"
"In post","2021","Ministry of Defence","West Midlands (England)","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","East Riding of Yorkshire","AA/AO","135","130","24260","21130"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","East Riding of Yorkshire","EO","305","300","27420","26670"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","35","35","34500","33300"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Kingston upon Hull, City of","AA/AO","15","15","20740","20920"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Leeds","AA/AO","35","30","20530","20920"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","North and North East Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","AA/AO","725","695","23350","20920"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","EO","260","250","29030","27720"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","G6/G7","50","45","68860","68480"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","235","230","37470","36300"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Sheffield","AA/AO","15","15","20820","21350"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Wakefield","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","York","AA/AO","110","105","21600","20920"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","York","EO","30","30","28630","26670"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","York","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","York","SEO/HEO","55","55","35560","33300"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Nottingham","EO","10","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Nottingham","G6/G7","15","15","53970","53230"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Nottingham","SEO/HEO","25","25","33690","30870"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Cambridgeshire CC","SEO/HEO","20","20","35980","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Hertfordshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Hertfordshire","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Hertfordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Hertfordshire","SEO/HEO","20","20","39120","38880"
"In post","2021","Ministry of Housing, Communities and Local Government","London","Westminster","AA/AO","35","35","26910","26870"
"In post","2021","Ministry of Housing, Communities and Local Government","London","Westminster","EO","210","205","29200","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","London","Westminster","G6/G7","815","800","57870","53870"
"In post","2021","Ministry of Housing, Communities and Local Government","London","Westminster","SCS level","120","115","85350","77200"
"In post","2021","Ministry of Housing, Communities and Local Government","London","Westminster","SEO/HEO","680","675","37150","37600"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","Tyneside","G6/G7","20","20","51810","48900"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","Tyneside","SEO/HEO","40","35","34070","34630"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Manchester","G6/G7","15","15","48380","48200"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Manchester","SEO/HEO","25","25","33520","32740"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Warrington","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Warrington","G6/G7","10","10","53580","48200"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Warrington","SEO/HEO","35","35","34580","33170"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Wirral","AA/AO","15","10","23070","23070"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Wirral","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Wirral","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Wirral","SEO/HEO","15","15","33950","34690"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
