"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Greater Manchester North West","Outside London","Unknown","85","85","30590","31420"
"In post","2021","Declared non-disabled","Greater Manchester South East","Outside London","AA","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester South East","Outside London","AO","495","435","20910","21010"
"In post","2021","Declared non-disabled","Greater Manchester South East","Outside London","EO","315","295","27190","27570"
"In post","2021","Declared non-disabled","Greater Manchester South East","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester South East","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester South East","Outside London","HEO","80","80","33070","33300"
"In post","2021","Declared non-disabled","Greater Manchester South East","Outside London","SEO","30","30","39550","40580"
"In post","2021","Declared non-disabled","Greater Manchester South East","Outside London","Unknown","80","75","30460","30210"
"In post","2021","Declared non-disabled","Greater Manchester South West","Outside London","AA","40","35","18790","19840"
"In post","2021","Declared non-disabled","Greater Manchester South West","Outside London","AO","820","745","20610","20180"
"In post","2021","Declared non-disabled","Greater Manchester South West","Outside London","EO","1040","980","25910","25560"
"In post","2021","Declared non-disabled","Greater Manchester South West","Outside London","G6","115","115","65690","64670"
"In post","2021","Declared non-disabled","Greater Manchester South West","Outside London","G7","305","300","52560","52580"
"In post","2021","Declared non-disabled","Greater Manchester South West","Outside London","HEO","700","675","31700","31810"
"In post","2021","Declared non-disabled","Greater Manchester South West","Outside London","SCS level","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester South West","Outside London","SEO","470","455","38540","38630"
"In post","2021","Declared non-disabled","Greater Manchester South West","Outside London","Unknown","185","175","31300","30210"
"In post","2021","Declared non-disabled","Gwent Valleys","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Gwent Valleys","Outside London","AO","265","225","21050","21010"
"In post","2021","Declared non-disabled","Gwent Valleys","Outside London","EO","345","320","27540","27570"
"In post","2021","Declared non-disabled","Gwent Valleys","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Gwent Valleys","Outside London","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Gwent Valleys","Outside London","HEO","90","85","35460","37410"
"In post","2021","Declared non-disabled","Gwent Valleys","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Gwent Valleys","Outside London","SEO","50","50","44750","47000"
"In post","2021","Declared non-disabled","Gwent Valleys","Outside London","Unknown","50","45","30050","30210"
"In post","2021","Declared non-disabled","Gwynedd","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Gwynedd","Outside London","AO","320","290","21210","21010"
"In post","2021","Declared non-disabled","Gwynedd","Outside London","EO","150","140","27590","27570"
"In post","2021","Declared non-disabled","Gwynedd","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Gwynedd","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Gwynedd","Outside London","HEO","40","40","33540","34290"
"In post","2021","Declared non-disabled","Gwynedd","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Gwynedd","Outside London","SEO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Gwynedd","Outside London","Unknown","45","45","27270","23840"
"In post","2021","Declared non-disabled","Hackney and Newham","London","AA","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Hackney and Newham","London","AO","505","440","24310","25080"
"In post","2021","Declared non-disabled","Hackney and Newham","London","EO","755","700","30850","31060"
"In post","2021","Declared non-disabled","Hackney and Newham","London","G6","60","60","73220","71340"
"In post","2021","Declared non-disabled","Hackney and Newham","London","G7","130","125","58760","59160"
"In post","2021","Declared non-disabled","Hackney and Newham","London","HEO","300","285","37250","36240"
"In post","2021","Declared non-disabled","Hackney and Newham","London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Hackney and Newham","London","SEO","175","170","43300","43050"
"In post","2021","Declared non-disabled","Hackney and Newham","London","Unknown","90","85","30450","27730"
"In post","2021","Declared non-disabled","Haringey and Islington","London","AA","50","50","21870","20280"
"In post","2021","Declared non-disabled","Haringey and Islington","London","AO","310","295","28490","25110"
"In post","2021","Declared non-disabled","Haringey and Islington","London","EO","355","330","31190","31060"
"In post","2021","Declared non-disabled","Haringey and Islington","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Haringey and Islington","London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Haringey and Islington","London","HEO","65","60","37000","36650"
"In post","2021","Declared non-disabled","Haringey and Islington","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Haringey and Islington","London","SEO","35","35","50160","49260"
"In post","2021","Declared non-disabled","Haringey and Islington","London","Unknown","90","85","32800","34100"
"In post","2021","Declared non-disabled","Harrow and Hillingdon","London","AA","45","45","21760","22210"
"In post","2021","Declared non-disabled","Harrow and Hillingdon","London","AO","405","370","25500","25630"
"In post","2021","Declared non-disabled","Harrow and Hillingdon","London","EO","1560","1370","29660","29080"
"In post","2021","Declared non-disabled","Harrow and Hillingdon","London","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Harrow and Hillingdon","London","G7","45","45","58940","57710"
"In post","2021","Declared non-disabled","Harrow and Hillingdon","London","HEO","370","345","35120","35200"
"In post","2021","Declared non-disabled","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Harrow and Hillingdon","London","SEO","150","140","42790","42470"
"In post","2021","Declared non-disabled","Harrow and Hillingdon","London","Unknown","35","30","34020","33700"
"In post","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","AA","65","60","20390","20600"
"In post","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","AO","490","445","23220","21010"
"In post","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","EO","345","310","28000","27570"
"In post","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","HEO","80","75","33200","32400"
"In post","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","SEO","30","30","47520","49510"
"In post","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","Unknown","45","45","32220","33360"
"In post","2021","Declared non-disabled","Heart of Essex","Outside London","AA","45","40","19350","17600"
"In post","2021","Declared non-disabled","Heart of Essex","Outside London","AO","230","215","27000","26500"
"In post","2021","Declared non-disabled","Heart of Essex","Outside London","EO","230","220","28970","29290"
"In post","2021","Declared non-disabled","Heart of Essex","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Heart of Essex","Outside London","G7","60","55","57800","54580"
"In post","2021","Declared non-disabled","Heart of Essex","Outside London","HEO","80","75","33020","32490"
"In post","2021","Declared non-disabled","Heart of Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Heart of Essex","Outside London","SEO","45","40","44790","41930"
"In post","2021","Declared non-disabled","Heart of Essex","Outside London","Unknown","50","45","29550","30210"
"In post","2021","Declared non-disabled","Herefordshire, County of","Outside London","AA","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","Outside London","AO","115","110","25100","21080"
"In post","2021","Declared non-disabled","Herefordshire, County of","Outside London","EO","100","90","27840","27570"
"In post","2021","Declared non-disabled","Herefordshire, County of","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","Outside London","HEO","30","30","34290","33300"
"In post","2021","Declared non-disabled","Herefordshire, County of","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","Outside London","AA","90","80","20970","21500"
"In post","2021","Declared non-disabled","Hertfordshire","Outside London","AO","395","370","26600","25110"
"In post","2021","Declared non-disabled","Hertfordshire","Outside London","EO","640","595","29920","29290"
"In post","2021","Declared non-disabled","Hertfordshire","Outside London","G6","35","35","70790","69040"
"In post","2021","Declared non-disabled","Hertfordshire","Outside London","G7","140","135","57870","58550"
"In post","2021","Declared non-disabled","Hertfordshire","Outside London","HEO","240","230","36410","37000"
"In post","2021","Declared non-disabled","Hertfordshire","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","Outside London","SEO","175","165","43990","44500"
"In post","2021","Declared non-disabled","Hertfordshire","Outside London","Unknown","95","90","29860","28200"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","AA","130","115","22730","22210"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","AO","460","430","27900","25630"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","EO","715","680","29970","29250"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","G7","75","70","52110","51730"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","HEO","340","325","34830","35200"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","SEO","205","200","42740","41970"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","Unknown","30","30","31270","26810"
