"Status","Year","Disability","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Met Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Met Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Met Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Met Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Met Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Anglia","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","145","145","35740","33300"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","65","65","29440","26670"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - West","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lancashire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lincolnshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Merseyside","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Yorkshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Overseas","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","30","30","29770","26670"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","50","45","51530","53130"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Cheshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Anglia","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Wales","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Greater Manchester","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - East","80","80","51250","48590"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - West","230","225","52670","52850"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Lancashire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Merseyside","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South Yorkshire","55","55","54070","55300"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands","40","40","43000","45440"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
