"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Westminster","London","40","[c]","35210","32350"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","York","Outside London","20","[c]","34360","37350"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","35","[c]","33060","30650"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Caithness and Sutherland and Ross and Cromarty","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","City of Edinburgh","Outside London","20","[c]","34060","35680"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Dumfries and Galloway","Outside London","10","[c]","26730","25140"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","15","[c]","26400","25140"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","15","[c]","22620","21710"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Perth and Kinross and Stirling","Outside London","10","[c]","26200","25140"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","West Lothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","Camden and City of London","London","35","[c]","42310","36860"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Westminster","London","20","[c]","46170","43160"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Westminster","London","250","[c]","42170","43920"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Birmingham","Outside London","20","[c]","42160","38000"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Birmingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Sefton","Outside London","80","[c]","29690","26370"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","South and West Derbyshire","Outside London","20","[c]","27740","26690"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Tower Hamlets","London","15","[c]","41210","36040"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","York","Outside London","40","[c]","25740","26370"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Barking & Dagenham and Havering","London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Barnet","London","15","[c]","22550","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Berkshire","Outside London","15","[c]","22640","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Bexley and Greenwich","London","10","[c]","20930","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Birmingham","Outside London","110","[c]","23810","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Bournemouth and Poole","Outside London","10","[c]","23350","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Bradford","Outside London","20","[c]","19980","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Brent","London","20","[c]","25310","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Brighton and Hove","Outside London","15","[c]","20230","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Bristol, City of","Outside London","35","[c]","20130","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Bromley","London","15","[c]","21850","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Buckinghamshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Cambridgeshire CC","Outside London","15","[c]","19650","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Camden and City of London","London","160","[c]","22670","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","45","[c]","18670","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Croydon","London","45","[c]","22200","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Derby","Outside London","15","[c]","18980","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Devon CC","Outside London","15","[c]","17670","16840"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","East Kent","Outside London","15","[c]","18900","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","East Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","East Sussex CC","Outside London","10","[c]","21650","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Essex Thames Gateway","Outside London","10","[c]","20510","19170"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Flintshire and Wrexham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Glasgow City","Outside London","20","[c]","21480","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester North West","Outside London","15","[c]","19010","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester South West","Outside London","35","[c]","19970","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Haringey and Islington","London","90","[c]","22810","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Harrow and Hillingdon","London","20","[c]","22540","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Heart of Essex","Outside London","25","[c]","21730","21250"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Hertfordshire","Outside London","20","[c]","20890","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Hounslow and Richmond upon Thames","London","40","[c]","21540","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Kingston upon Hull, City of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Leeds","Outside London","45","[c]","19750","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Leicester","Outside London","30","[c]","19110","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Lewisham and Southwark","London","30","[c]","22280","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Liverpool","Outside London","50","[c]","21110","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Luton","Outside London","10","[c]","19890","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Manchester","Outside London","75","[c]","20830","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Medway","Outside London","15","[c]","18340","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","25","[c]","22240","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Mid Kent","Outside London","15","[c]","22090","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Mid Lancashire","Outside London","15","[c]","20090","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Monmouthshire and Newport","Outside London","25","[c]","19650","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","North Hampshire","Outside London","15","[c]","20930","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Norwich and East Norfolk","Outside London","10","[c]","20500","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Nottingham","Outside London","30","[c]","20700","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Plymouth","Outside London","10","[c]","19300","17860"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Portsmouth","Outside London","15","[c]","19340","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Redbridge and Waltham Forest","London","30","[c]","21700","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Sheffield","Outside London","25","[c]","22360","21170"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","South Teesside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Southampton","Outside London","10","[c]","19970","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Stoke-on-Trent","Outside London","165","[c]","19010","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Suffolk","Outside London","45","[c]","19460","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Sunderland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Swansea","Outside London","15","[c]","18580","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Swindon","Outside London","15","[c]","19210","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Tower Hamlets","London","45","[c]","24230","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Tyneside","Outside London","20","[c]","20550","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Walsall","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Wandsworth","London","25","[c]","22370","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","West Northamptonshire","Outside London","45","[c]","18610","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","West Surrey","Outside London","10","[c]","22970","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Westminster","London","205","[c]","30540","26410"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Wirral","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Worcestershire","Outside London","15","[c]","18670","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Coventry","Outside London","40","[c]","24400","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Croydon","London","50","[c]","35140","25850"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Dorset CC","Outside London","30","[c]","26440","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Durham CC","Outside London","70","[c]","25650","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Gloucestershire","Outside London","40","[c]","25720","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","Outside London","45","[c]","25020","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Leicester","Outside London","35","[c]","26020","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Mid Lancashire","Outside London","35","[c]","26050","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Nottingham","Outside London","65","[c]","24710","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Peterborough","Outside London","40","[c]","24990","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Plymouth","Outside London","100","[c]","28480","27130"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Swansea","Outside London","65","[c]","23400","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Telford and Wrekin","Outside London","40","[c]","25010","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Wirral","Outside London","55","[c]","24000","22350"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Barking & Dagenham and Havering","London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","135","[c]","21940","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","45","[c]","22530","20600"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Bedford","Outside London","90","[c]","23520","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Berkshire","Outside London","45","[c]","27050","24020"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","London","145","[c]","27640","28720"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Birmingham","Outside London","95","[c]","23030","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Bournemouth and Poole","Outside London","10","[c]","20250","18460"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Bradford","Outside London","10","[c]","23180","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","Outside London","50","[c]","22060","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Brent","London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Brighton and Hove","Outside London","15","[c]","19810","18460"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","Outside London","75","[c]","22100","20600"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire CC","Outside London","70","[c]","24850","24020"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Calderdale and Kirklees","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","Outside London","85","[c]","23860","25400"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","90","[c]","23080","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","Outside London","40","[c]","23930","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Central Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Cheshire East","Outside London","50","[c]","22180","22850"
