"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","35320","37320"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","Hampshire and Isle of Wight","85","80","38500","37320"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Berkshire, Buckinghamshire and Oxfordshire","10","10","35340","33300"
"In post","2021","Analysis","Ministry of Defence","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","65","60","40540","37320"
"In post","2021","Analysis","Ministry of Defence","Statistics","Hampshire and Isle of Wight","30","30","36410","33300"
"In post","2021","Analysis","Ministry of Defence","Statistics","Inner London - West","55","55","44000","41070"
"In post","2021","Analysis","Ministry of Defence","Statistics","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","Inner London - West","75","75","43680","35060"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Social Research","Inner London - West","25","25","51520","53130"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","Inner London - West","90","85","48480","49550"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Economics","Inner London - East","40","40","45360","33930"
"In post","2021","Analysis","Ministry of Justice","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Finance","Inner London - East","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","Inner London - East","20","20","37230","30850"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Research","Inner London - East","90","90","48150","41930"
"In post","2021","Analysis","Ministry of Justice","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Research","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Project Delivery","Inner London - East","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Social Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Social Research","Inner London - East","55","55","50090","49430"
"In post","2021","Analysis","Ministry of Justice","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Social Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Social Research","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Statistics","Inner London - East","75","70","48520","43170"
"In post","2021","Analysis","Ministry of Justice","Statistics","Inner London - West","20","15","44620","41300"
"In post","2021","Analysis","Ministry of Justice","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Statistics","West Yorkshire","15","15","30320","25290"
"In post","2021","Analysis","Ministry of Justice","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","Inner London - East","20","20","46610","46850"
"In post","2021","Analysis","Ministry of Justice","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Social Research","Inner London - West","25","20","46080","35010"
"In post","2021","Analysis","Office for Standards in Education","Social Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Social Research","West Midlands","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Statistics","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","38990","32010"
"In post","2021","Analysis","Office for Standards in Education","Statistics","Greater Manchester","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Statistics","Inner London - West","15","15","44820","42850"
"In post","2021","Analysis","Office for Standards in Education","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Economics","Inner London - East","15","15","46030","47180"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Finance","Inner London - East","20","20","51610","50640"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Other","Inner London - East","15","15","59680","52680"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Science and Engineering","Inner London - East","5","5","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Science and Engineering","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Economics","Inner London - East","15","15","59370","59130"
"In post","2021","Analysis","Office of Rail and Road","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Economics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Statistics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Statistics","Inner London - East","15","15","48690","48700"
