"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","Heterosexual / straight","105","105","44540","38860"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","Unknown","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","Heterosexual / straight","35","35","45120","37930"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","Heterosexual / straight","70","70","48740","42180"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","Unknown","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","Heterosexual / straight","35","30","35660","32160"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","London","Heterosexual / straight","55","50","61300","64380"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","London","Unknown","15","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","Outside London","Heterosexual / straight","35","25","48420","53630"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","London","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","Heterosexual / straight","125","120","38500","30630"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","Unknown","60","60","36020","34770"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Outside London","Heterosexual / straight","310","295","30610","26120"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Outside London","Unknown","55","55","28910","26120"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","Heterosexual / straight","45","45","58390","58370"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","LGBO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","Heterosexual / straight","75","75","69840","70410"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","Unknown","55","50","63400","63920"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","Heterosexual / straight","30","30","56110","61320"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","Heterosexual / straight","70","70","69390","70410"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","Unknown","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","Heterosexual / straight","1565","1530","49010","43300"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","LGBO","115","115","50180","44880"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","Undeclared","185","185","48940","39770"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","Unknown","350","345","50080","53000"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Outside London","Heterosexual / straight","100","95","49670","50960"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Outside London","Unknown","45","40","44360","48500"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","Heterosexual / straight","1190","1190","52660","53610"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","LGBO","100","100","51430","53470"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","Undeclared","185","185","51560","53470"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","Unknown","225","225","54200","54390"
