"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","HEO","30","[c]","32680","32540"
"New entrant CS","2021","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","AO","155","[c]","22890","22680"
"New entrant CS","2021","Mixed","No function","EO","90","[c]","27430","26880"
"New entrant CS","2021","Mixed","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","HEO","105","[c]","32660","32560"
"New entrant CS","2021","Mixed","No function","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","SEO","35","[c]","39360","40070"
"New entrant CS","2021","Mixed","No function","Unknown","50","[c]","23810","22920"
"New entrant CS","2021","Mixed","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AO","235","[c]","22320","21010"
"New entrant CS","2021","Mixed","Unknown","EO","475","[c]","28890","27570"
"New entrant CS","2021","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","SEO","5","[c]","[c]","[c]"
