"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Herefordshire, County of","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","AO","Heterosexual / straight","110","[c]","24740","24180"
"New entrant CS","2021","Hertfordshire","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","EO","Heterosexual / straight","190","[c]","29210","29290"
"New entrant CS","2021","Hertfordshire","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","HEO","Heterosexual / straight","30","[c]","34800","34000"
"New entrant CS","2021","Hertfordshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","AO","Heterosexual / straight","45","[c]","25290","25110"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","AO","Unknown","60","[c]","27010","30720"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","EO","Heterosexual / straight","110","[c]","30300","31060"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","Heterosexual / straight","35","[c]","27340","27570"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","AO","Heterosexual / straight","35","[c]","22690","22850"
"New entrant CS","2021","Isle of Wight","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AO","Heterosexual / straight","50","[c]","28290","30220"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","Heterosexual / straight","70","[c]","31030","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AA","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AO","Heterosexual / straight","65","[c]","27110","27850"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AO","Unknown","50","[c]","27030","27850"
"New entrant CS","2021","Kent Thames Gateway","Outside London","EO","Heterosexual / straight","80","[c]","29290","29290"
"New entrant CS","2021","Kent Thames Gateway","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AO","Heterosexual / straight","30","[c]","21700","22350"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","EO","Heterosexual / straight","50","[c]","27450","27570"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AO","Heterosexual / straight","100","[c]","24930","25110"
"New entrant CS","2021","Lambeth","London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","EO","Heterosexual / straight","320","[c]","30280","31060"
"New entrant CS","2021","Lambeth","London","EO","LGBO","45","[c]","29800","31060"
"New entrant CS","2021","Lambeth","London","EO","Undeclared","50","[c]","27960","27660"
"New entrant CS","2021","Lambeth","London","EO","Unknown","45","[c]","31580","32260"
"New entrant CS","2021","Lambeth","London","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","G7","Heterosexual / straight","90","[c]","54510","52610"
"New entrant CS","2021","Lambeth","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","HEO","Heterosexual / straight","175","[c]","35190","32330"
"New entrant CS","2021","Lambeth","London","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SEO","Heterosexual / straight","150","[c]","41110","40070"
"New entrant CS","2021","Lambeth","London","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SEO","Undeclared","30","[c]","40020","40070"
"New entrant CS","2021","Lambeth","London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AO","Heterosexual / straight","75","[c]","21460","21010"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","AA","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","AO","Heterosexual / straight","245","[c]","20830","21010"
"New entrant CS","2021","Leeds","Outside London","AO","LGBO","35","[c]","20500","21010"
"New entrant CS","2021","Leeds","Outside London","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","AO","Unknown","295","[c]","20540","20140"
"New entrant CS","2021","Leeds","Outside London","EO","Heterosexual / straight","350","[c]","26670","27570"
"New entrant CS","2021","Leeds","Outside London","EO","LGBO","45","[c]","26000","27570"
"New entrant CS","2021","Leeds","Outside London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","EO","Unknown","170","[c]","25070","25560"
"New entrant CS","2021","Leeds","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","G7","Heterosexual / straight","60","[c]","51010","49530"
"New entrant CS","2021","Leeds","Outside London","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","G7","Unknown","60","[c]","50220","49530"
"New entrant CS","2021","Leeds","Outside London","HEO","Heterosexual / straight","130","[c]","30520","30820"
"New entrant CS","2021","Leeds","Outside London","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","HEO","Unknown","140","[c]","29720","28970"
"New entrant CS","2021","Leeds","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SEO","Heterosexual / straight","65","[c]","37550","36820"
"New entrant CS","2021","Leeds","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SEO","Unknown","55","[c]","37060","36820"
"New entrant CS","2021","Leeds","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","AO","Heterosexual / straight","135","[c]","21120","21010"
"New entrant CS","2021","Leicester","Outside London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","AO","Unknown","75","[c]","20910","21010"
