"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Cabinet Office","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Department for Work and Pensions","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","HM Revenue and Customs","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Ministry of Housing, Communities and Local Government","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Cabinet Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Cabinet Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for Transport","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Home Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","United Kingdom Statistics Authority","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Cabinet Office","375","[c]","32240","32000"
"Leaver Dept.","2021","20-29","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","65","[c]","35870","33570"
"Leaver Dept.","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Department for Education","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","215","[c]","33580","33120"
"Leaver Dept.","2021","20-29","Unknown","Department for International Trade","50","[c]","35630","32840"
"Leaver Dept.","2021","20-29","Unknown","Department for Transport","40","[c]","32590","34000"
"Leaver Dept.","2021","20-29","Unknown","Department for Work and Pensions","75","[c]","28600","27570"
"Leaver Dept.","2021","20-29","Unknown","Department of Health and Social Care","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Foreign, Commonwealth and Development Office","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HM Revenue and Customs","270","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Home Office","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Ministry of Defence","35","[c]","31760","30110"
"Leaver Dept.","2021","20-29","Unknown","Ministry of Housing, Communities and Local Government","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Ministry of Justice","85","[c]","26680","22680"
"Leaver Dept.","2021","20-29","Unknown","National Crime Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scottish Government","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Attorney General's Departments","40","[c]","31040","27440"
"Leaver Dept.","2021","20-29","White","Cabinet Office","280","[c]","33570","32000"
"Leaver Dept.","2021","20-29","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Charity Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Competition and Markets Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Department for Business, Energy and Industrial Strategy","125","[c]","38050","33640"
"Leaver Dept.","2021","20-29","White","Department for Digital, Culture, Media and Sport","50","[c]","38800","33490"
"Leaver Dept.","2021","20-29","White","Department for Education","45","[c]","36370","36100"
"Leaver Dept.","2021","20-29","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Department for International Trade","50","[c]","35340","31180"
"Leaver Dept.","2021","20-29","White","Department for Transport","70","[c]","32870","34330"
"Leaver Dept.","2021","20-29","White","Department for Work and Pensions","215","[c]","27440","27570"
"Leaver Dept.","2021","20-29","White","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Foreign, Commonwealth and Development Office","75","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","HM Revenue and Customs","225","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","HM Treasury","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Home Office","225","[c]","30740","27760"
"Leaver Dept.","2021","20-29","White","Ministry of Defence","210","[c]","29540","28120"
"Leaver Dept.","2021","20-29","White","Ministry of Housing, Communities and Local Government","95","[c]","33460","32560"
"Leaver Dept.","2021","20-29","White","Ministry of Justice","220","[c]","28080","26410"
"Leaver Dept.","2021","20-29","White","National Crime Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Office for Standards in Education","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Office of Gas and Electricity Markets","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Scottish Government","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","United Kingdom Statistics Authority","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Wales Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Welsh Government","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Cabinet Office","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Department for Education","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Department for Work and Pensions","40","[c]","30290","27570"
"Leaver Dept.","2021","30-39","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","HM Revenue and Customs","60","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Home Office","60","[c]","33860","28670"
"Leaver Dept.","2021","30-39","Asian","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Ministry of Housing, Communities and Local Government","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Ministry of Justice","55","[c]","27170","21260"
"Leaver Dept.","2021","30-39","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
