"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","Eastern Scotland","75","[c]","22950","20850"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","Eastern Scotland","340","[c]","38970","30650"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","North Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","West Central Scotland","65","[c]","37450","33780"
"New entrant CS","2021","Unknown","Scottish Housing Regulator","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Prison Service","Eastern Scotland","130","[c]","22460","20810"
"New entrant CS","2021","Unknown","Scottish Prison Service","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Prison Service","North Eastern Scotland","30","[c]","21940","20810"
"New entrant CS","2021","Unknown","Scottish Prison Service","Southern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Prison Service","West Central Scotland","75","[c]","21890","20810"
"New entrant CS","2021","Unknown","Scottish Public Pensions Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Serious Fraud Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Security Scotland","Eastern Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Security Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Security Scotland","West Central Scotland","100","[c]","27420","20060"
"New entrant CS","2021","Unknown","Standards and Testing Agency","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Student Awards Agency for Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","Devon","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Teaching Regulation Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Transport Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Transport Scotland","West Central Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Hydrographic Office","Dorset and Somerset","30","[c]","29510","20910"
"New entrant CS","2021","Unknown","UK Intellectual Property Office","East Wales","125","[c]","27160","23320"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","East Wales","125","[c]","29610","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Hampshire and Isle of Wight","75","[c]","29580","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Inner London - West","55","[c]","35180","32540"
"New entrant CS","2021","Unknown","Valuation Office Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Devon","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Tees Valley and Durham","45","[c]","22890","20880"
"New entrant CS","2021","Unknown","Valuation Office Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinary Medicines Directorate","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government (excl. agencies)","East Wales","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government (excl. agencies)","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Revenue Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Revenue Authority","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wilton Park","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Accountant in Bankruptcy","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Devon","35","[c]","22400","21050"
"New entrant CS","2021","White","Animal and Plant Health Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","East Anglia","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","East Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Kent","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","North Yorkshire","35","[c]","24100","21050"
"New entrant CS","2021","White","Animal and Plant Health Agency","Outer London - West and North West","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Surrey, East and West Sussex","60","[c]","27890","24370"
"New entrant CS","2021","White","Animal and Plant Health Agency","West Wales and The Valleys","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Inner London - East","55","[c]","46640","54020"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Inner London - West","305","[c]","38550","33940"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Unknown","55","[c]","35330","32000"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Devon","[c]","[c]","[c]","[c]"
