"Status","Year","Organisation","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Revenue Scotland","City of Edinburgh","Unknown","15","15","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Unknown","Unknown","1835","1835","37620","34460"
"In post","2021","Rural Payments Agency","Berkshire","Heterosexual / straight","100","95","33320","30040"
"In post","2021","Rural Payments Agency","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Berkshire","Unknown","75","70","27330","21050"
"In post","2021","Rural Payments Agency","Bristol, City of","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Bristol, City of","Unknown","20","20","[c]","[c]"
"In post","2021","Rural Payments Agency","Cambridgeshire CC","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Cambridgeshire CC","Unknown","25","25","[c]","[c]"
"In post","2021","Rural Payments Agency","Cheshire East","Heterosexual / straight","35","35","24780","24920"
"In post","2021","Rural Payments Agency","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Cheshire East","Unknown","60","55","25170","24920"
"In post","2021","Rural Payments Agency","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Devon CC","Heterosexual / straight","125","115","28250","26000"
"In post","2021","Rural Payments Agency","Devon CC","LGBO","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Devon CC","Undeclared","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Devon CC","Unknown","70","65","27330","25190"
"In post","2021","Rural Payments Agency","East Cumbria","Heterosexual / straight","180","155","27170","25190"
"In post","2021","Rural Payments Agency","East Cumbria","LGBO","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","East Cumbria","Undeclared","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","East Cumbria","Unknown","85","80","25480","21050"
"In post","2021","Rural Payments Agency","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Leeds","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Leeds","Unknown","50","45","25640","22980"
"In post","2021","Rural Payments Agency","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North Yorkshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North Yorkshire CC","Unknown","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Nottingham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Nottingham","Unknown","40","40","24680","24920"
"In post","2021","Rural Payments Agency","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Shropshire CC","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Somerset","Unknown","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Tyneside","Heterosexual / straight","160","140","27880","25100"
"In post","2021","Rural Payments Agency","Tyneside","LGBO","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Tyneside","Undeclared","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Tyneside","Unknown","125","120","26800","24920"
"In post","2021","Rural Payments Agency","West Cumbria","Heterosexual / straight","150","130","25560","24920"
"In post","2021","Rural Payments Agency","West Cumbria","LGBO","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","West Cumbria","Undeclared","15","10","[c]","[c]"
"In post","2021","Rural Payments Agency","West Cumbria","Unknown","305","270","22880","21050"
"In post","2021","Rural Payments Agency","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Westminster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Worcestershire","Heterosexual / straight","45","40","25330","25500"
"In post","2021","Rural Payments Agency","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Worcestershire","Unknown","90","85","25130","22980"
"In post","2021","Rural Payments Agency","York","Heterosexual / straight","75","70","30710","26520"
"In post","2021","Rural Payments Agency","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","York","Undeclared","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","York","Unknown","80","75","24790","24920"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Heterosexual / straight","40","40","50660","48930"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","LGBO","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Unknown","35","35","43630","41250"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","Unknown","30","25","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Undeclared","75","65","24390","22820"
"In post","2021","Scottish Courts and Tribunals Service","Angus and Dundee City","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Angus and Dundee City","Undeclared","60","50","25140","22820"
"In post","2021","Scottish Courts and Tribunals Service","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Caithness and Sutherland and Ross and Cromarty","Undeclared","10","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","City of Edinburgh","Heterosexual / straight","60","55","40130","35230"
"In post","2021","Scottish Courts and Tribunals Service","City of Edinburgh","LGBO","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","City of Edinburgh","Undeclared","820","775","29580","29350"
"In post","2021","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","Undeclared","65","50","24230","22820"
"In post","2021","Scottish Courts and Tribunals Service","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Dumfries and Galloway","Undeclared","20","20","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","Undeclared","30","30","25170","22820"
"In post","2021","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","25","25","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Falkirk","Undeclared","35","30","23050","22820"
"In post","2021","Scottish Courts and Tribunals Service","Glasgow City","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Glasgow City","Undeclared","185","165","26150","22820"
"In post","2021","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","80","65","27030","22820"
"In post","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","45","45","27220","26550"
"In post","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","20","10","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","North Lanarkshire","Undeclared","45","40","28720","26550"
"In post","2021","Scottish Courts and Tribunals Service","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Perth and Kinross and Stirling","Undeclared","35","30","30970","29350"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Borders","Undeclared","10","10","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","South Ayrshire","Undeclared","25","25","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","South Lanarkshire","Undeclared","65","55","25030","22820"
"In post","2021","Scottish Courts and Tribunals Service","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","West Lothian","Undeclared","25","25","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","City of Edinburgh","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Aberdeen City and Aberdeenshire","Unknown","10","10","[c]","[c]"
"In post","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","Unknown","15","15","[c]","[c]"
"In post","2021","Scottish Forestry","City of Edinburgh","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Scottish Forestry","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","City of Edinburgh","Unknown","50","50","39790","37530"
"In post","2021","Scottish Forestry","Dumfries and Galloway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Dumfries and Galloway","Unknown","15","15","[c]","[c]"
"In post","2021","Scottish Forestry","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Perth and Kinross and Stirling","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Perth and Kinross and Stirling","Unknown","15","15","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Borders","Unknown","10","5","[c]","[c]"
"In post","2021","Scottish Forestry","South Lanarkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Forestry","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","South Lanarkshire","Unknown","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Heterosexual / straight","245","235","37340","33620"
"In post","2021","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","LGBO","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Undeclared","15","15","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Unknown","90","80","35340","30650"
"In post","2021","Scottish Government (excl. agencies)","Angus and Dundee City","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Angus and Dundee City","Unknown","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","Unknown","15","15","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Camden and City of London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Camden and City of London","Unknown","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","City of Edinburgh","Heterosexual / straight","3460","3320","45110","42190"
"In post","2021","Scottish Government (excl. agencies)","City of Edinburgh","LGBO","285","280","42200","37580"
"In post","2021","Scottish Government (excl. agencies)","City of Edinburgh","Undeclared","240","230","46000","42190"
"In post","2021","Scottish Government (excl. agencies)","City of Edinburgh","Unknown","1425","1360","42730","38540"
"In post","2021","Scottish Government (excl. agencies)","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Dumfries and Galloway","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Dumfries and Galloway","Undeclared","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Falkirk","Heterosexual / straight","35","35","50070","56740"
"In post","2021","Scottish Government (excl. agencies)","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Falkirk","Unknown","15","15","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Glasgow City","Heterosexual / straight","940","915","44050","41790"
"In post","2021","Scottish Government (excl. agencies)","Glasgow City","LGBO","85","80","41750","38060"
"In post","2021","Scottish Government (excl. agencies)","Glasgow City","Undeclared","55","55","45130","42190"
"In post","2021","Scottish Government (excl. agencies)","Glasgow City","Unknown","280","270","42640","38540"
"In post","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","65","60","33020","30650"
"In post","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","15","15","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","45","40","29530","27150"
"In post","2021","Scottish Government (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
