"Status","Year","Disability","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Dudley","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Dudley","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Dumfries and Galloway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Durham CC","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Durham CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Durham CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Durham CC","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ealing","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ealing","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Kent","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Kent","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Lothian and Midlothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Lothian and Midlothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Riding of Yorkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Riding of Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Riding of Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Surrey","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Surrey","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Sussex CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Enfield","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Essex Haven Gateway","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Essex Haven Gateway","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Essex Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Falkirk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Falkirk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Falkirk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Flintshire and Wrexham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Flintshire and Wrexham","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Glasgow City","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gloucestershire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gloucestershire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester North East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester North East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester North East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester North West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester North West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester South East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester South West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Greater Manchester South West","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gwent Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gwynedd","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Gwynedd","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hackney and Newham","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hackney and Newham","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Haringey and Islington","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Haringey and Islington","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Harrow and Hillingdon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Harrow and Hillingdon","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hartlepool and Stockton-on-Tees","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Heart of Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Heart of Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Herefordshire, County of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Herefordshire, County of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hertfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hounslow and Richmond upon Thames","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hounslow and Richmond upon Thames","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Isle of Anglesey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kent Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kent Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kent Thames Gateway","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kingston upon Hull, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kingston upon Hull, City of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Kingston upon Hull, City of","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lambeth","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lambeth","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lambeth","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lancaster and Wyre","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leeds","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leeds","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leeds","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicester","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicester","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire CC and Rutland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lewisham and Southwark","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lewisham and Southwark","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lisburn and Castlereagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lisburn and Castlereagh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Liverpool","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Liverpool","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Luton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Luton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Luton","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Manchester","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Manchester","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Manchester","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medway","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merton, Kingston upon Thames and Sutton","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mid Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mid Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mid Kent","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mid Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mid Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mid Lancashire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Milton Keynes","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Milton Keynes","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Milton Keynes","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Na h-Eileanan Siar","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Newry, Mourne and Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North and North East Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North and North East Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North and West Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North and West Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Lanarkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Nottinghamshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Norwich and East Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Norwich and East Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Nottingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Nottingham","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Nottingham","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Orkney Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Orkney Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Oxfordshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
