"Status","Year","Disability","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","AA/AO","475","[c]","20670","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","EO","550","[c]","26990","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","G6/G7","85","[c]","57990","56000"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","SEO/HEO","220","[c]","34060","32000"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Unknown","30","[c]","21530","22920"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","AA/AO","605","[c]","21080","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","EO","125","[c]","27230","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","SEO/HEO","40","[c]","33210","32000"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","AA/AO","230","[c]","20350","20480"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","EO","195","[c]","26830","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","SEO/HEO","75","[c]","34670","31810"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","AA/AO","85","[c]","20180","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","AA/AO","400","[c]","20850","21010"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","EO","220","[c]","27100","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","G6/G7","55","[c]","56460","54030"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","SEO/HEO","190","[c]","35470","33820"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","AA/AO","90","[c]","20720","20880"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","EO","50","[c]","27370","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","EO","50","[c]","27290","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","AA/AO","115","[c]","20700","20140"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","EO","105","[c]","26980","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","AA/AO","375","[c]","20590","20760"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","EO","275","[c]","26080","26460"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","G6/G7","50","[c]","56550","55560"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","SEO/HEO","150","[c]","35010","33550"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","260","[c]","23330","21500"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","305","[c]","28110","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","110","[c]","35300","35000"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","[c]","25080","24020"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","AA/AO","315","[c]","21590","20920"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","EO","380","[c]","26810","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","G6/G7","40","[c]","57670","54540"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","SEO/HEO","250","[c]","34100","33000"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Unknown","40","[c]","25300","22920"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","AA/AO","255","[c]","24100","24180"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","EO","340","[c]","28890","29290"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","AA/AO","355","[c]","23210","21010"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","EO","430","[c]","27940","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","SEO/HEO","30","[c]","35450","33000"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Unknown","35","[c]","22420","22920"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","AA/AO","50","[c]","20710","21010"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","EO","65","[c]","27390","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","AA/AO","345","[c]","21350","21010"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","EO","165","[c]","26520","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","SEO/HEO","80","[c]","34400","33000"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","AA/AO","140","[c]","21170","21010"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","EO","125","[c]","27370","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","SEO/HEO","40","[c]","34440","33290"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","475","[c]","20640","20920"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","630","[c]","25860","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","140","[c]","57580","55000"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","665","[c]","34460","33000"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","140","[c]","33140","27540"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","AA/AO","70","[c]","21550","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","EO","130","[c]","27640","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SEO/HEO","55","[c]","35060","34550"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","AA/AO","425","[c]","20730","20500"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","EO","220","[c]","26580","27570"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","G6/G7","40","[c]","54120","52620"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","SEO/HEO","180","[c]","34180","32770"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","AA/AO","335","[c]","20450","21010"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","EO","175","[c]","27220","27570"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","SEO/HEO","40","[c]","36720","38850"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","155","[c]","22370","22850"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","90","[c]","27150","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","30","[c]","21720","22920"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","AA/AO","270","[c]","20880","21010"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","EO","250","[c]","27160","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","40","[c]","34560","35900"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Unknown","35","[c]","23290","22920"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","AA/AO","275","[c]","20550","21010"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","EO","385","[c]","26780","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","G6/G7","55","[c]","55840","50780"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","SEO/HEO","175","[c]","35780","35000"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Unknown","65","[c]","23200","22920"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","105","[c]","21580","21030"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","85","[c]","27220","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","AA/AO","110","[c]","21660","20920"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","EO","135","[c]","26780","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","G6/G7","35","[c]","65420","70500"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","SEO/HEO","80","[c]","33600","33000"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","AA/AO","240","[c]","21110","21010"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","EO","135","[c]","27380","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","SEO/HEO","50","[c]","33250","31990"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","AA/AO","350","[c]","20780","21010"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","EO","535","[c]","27030","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","G6/G7","50","[c]","53400","52160"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","SEO/HEO","160","[c]","32820","31810"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Unknown","30","[c]","23190","22920"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - East","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - East","EO","50","[c]","29510","31060"
"New entrant CS","2021","Undeclared","London","Inner London - East","G6/G7","30","[c]","59070","57170"
"New entrant CS","2021","Undeclared","London","Inner London - East","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - East","SEO/HEO","60","[c]","36620","36330"
"New entrant CS","2021","Undeclared","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - West","AA/AO","30","[c]","25040","24540"
"New entrant CS","2021","Undeclared","London","Inner London - West","EO","95","[c]","28210","29460"
"New entrant CS","2021","Undeclared","London","Inner London - West","G6/G7","80","[c]","57510","54700"
"New entrant CS","2021","Undeclared","London","Inner London - West","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - West","SEO/HEO","230","[c]","34090","34360"
"New entrant CS","2021","Undeclared","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - East and North East","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - East and North East","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - South","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","EO","30","[c]","30450","31060"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","AA/AO","35","[c]","20800","21010"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","AA/AO","35","[c]","20430","20600"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","EO","35","[c]","27040","27570"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
