"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","45","[c]","33890","33300"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
