"Status","Year","Organisation","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","West Central Scotland","Glasgow City","75","70","22980","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","25","25","30260","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire","100","95","44800","43890"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","45","45","47480","41460"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","140","135","39140","35300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","90","90","38800","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Cheshire","Warrington","20","20","34610","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","20","20","30650","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Cumbria","West Cumbria","15","15","40150","40290"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Devon","Devon CC","20","20","35570","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Devon","Plymouth","65","65","37920","40000"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Dorset and Somerset","Dorset CC","45","45","30840","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Dorset and Somerset","Somerset","15","15","36540","35480"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Anglia","Cambridgeshire CC","185","180","40020","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Anglia","Peterborough","10","10","30510","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Anglia","Suffolk","25","25","31070","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","20","20","31730","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Wales","Powys","10","10","29620","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Eastern Scotland","City of Edinburgh","25","25","31500","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","45","45","37520","36460"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Eastern Scotland","Perth and Kinross and Stirling","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Essex","Essex Haven Gateway","45","40","35130","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","495","475","42380","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","25","25","35890","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","795","765","38680","33630"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Greater Manchester","Greater Manchester South East","20","15","34960","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Greater Manchester","Manchester","25","25","39220","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","540","530","39310","40000"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Hampshire and Isle of Wight","North Hampshire","55","55","32520","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Hampshire and Isle of Wight","Portsmouth","240","240","40620","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Hampshire and Isle of Wight","South Hampshire","35","35","35940","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Inner London - East","Tower Hamlets","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Inner London - West","Westminster","435","435","50870","45200"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Kent","Medway","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Lancashire","Lancaster and Wyre","55","50","36890","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Lancashire","Mid Lancashire","20","20","32980","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","15","31150","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Lincolnshire","Lincolnshire","90","90","31720","28560"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","North Yorkshire","North Yorkshire CC","80","80","35290","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","North Yorkshire","York","15","15","35240","34880"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","Ards and North Down","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","Lisburn and Castlereagh","15","15","35300","34050"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Northumberland and Tyne and Wear","Northumberland","15","10","27720","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Outer London - East and North East","Bexley and Greenwich","25","25","37010","37940"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","20","20","40200","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","10","10","40880","38820"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","Overseas","75","75","41880","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Shropshire and Staffordshire","Shropshire CC","50","45","29620","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","150","145","39450","33460"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","25","25","33950","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Surrey, East and West Sussex","West Surrey","20","20","36320","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Unknown","Unknown","25","25","39740","39530"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60","60","43320","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Central Scotland","Glasgow City","25","25","36010","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands","Birmingham","55","50","42940","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Wales and The Valleys","Isle of Anglesey","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","10","10","27880","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Bedfordshire and Hertfordshire","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","40","40","30520","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","30","30","31960","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","55","50","25910","21030"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","30","25","24620","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Cumbria","East Cumbria","10","10","30140","30120"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","10","10","29260","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Devon","Devon CC","25","25","27490","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Devon","Plymouth","55","55","34400","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Dorset and Somerset","Bournemouth and Poole","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Dorset and Somerset","Dorset CC","25","25","33420","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Dorset and Somerset","Somerset","25","25","27060","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Anglia","Breckland and South Norfolk","10","10","30990","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Anglia","Cambridgeshire CC","150","145","37360","34610"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Anglia","North and West Norfolk","15","15","24870","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Anglia","Suffolk","85","80","28700","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Wales","Cardiff and Vale of Glamorgan","10","10","29550","31100"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Wales","Powys","35","35","31830","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Eastern Scotland","City of Edinburgh","15","15","25370","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Eastern Scotland","Clackmannanshire and Fife","85","85","35350","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Eastern Scotland","Perth and Kinross and Stirling","10","10","21400","17230"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Essex","Essex Haven Gateway","15","15","33500","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Essex","West Essex","30","30","19000","18730"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","70","70","38000","38230"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","25","25","34080","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","175","170","35180","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Greater Manchester","Greater Manchester South East","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Hampshire and Isle of Wight","Central Hampshire","155","150","38930","35150"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Hampshire and Isle of Wight","North Hampshire","35","35","31700","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Hampshire and Isle of Wight","Portsmouth","110","105","33780","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Hampshire and Isle of Wight","South Hampshire","20","15","27360","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","10","10","20010","18760"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","30","30","31720","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Inner London - West","Westminster","35","35","44410","37000"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Kent","East Kent","25","25","30180","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Kent","Medway","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Lancashire","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Lancashire","Mid Lancashire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","75","75","20020","18760"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","15","15","34050","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Lincolnshire","Lincolnshire","60","60","27080","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North Yorkshire","North Yorkshire CC","120","115","31750","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North Yorkshire","York","25","25","33890","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Antrim and Newtownabbey","10","10","20260","17980"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Ards and North Down","10","10","18320","17980"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Derry City and Strabane","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Lisburn and Castlereagh","45","45","37630","37210"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northumberland and Tyne and Wear","Northumberland","15","10","29040","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northumberland and Tyne and Wear","Tyneside","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Outer London - West and North West","Harrow and Hillingdon","20","20","33950","36140"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Outer London - West and North West","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Overseas","Overseas","60","60","36300","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Shropshire and Staffordshire","Shropshire CC","10","10","27100","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Shropshire and Staffordshire","Staffordshire CC","70","70","37520","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Shropshire and Staffordshire","Telford and Wrekin","45","40","34960","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Southern Scotland","East Ayrshire and North Ayrshire mainland","10","10","32870","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
