"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Human Resources","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Yorkshire and The Humber","South Yorkshire","15","[c]","27960","25000"
"New entrant CS","2021","Human Resources","Human Resources","Yorkshire and The Humber","West Yorkshire","20","[c]","36170","28980"
"New entrant CS","2021","Human Resources","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","London","Inner London - West","20","[c]","37670","34350"
"New entrant CS","2021","Human Resources","Operational Delivery","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","24160","20500"
"New entrant CS","2021","Human Resources","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","Wales","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","London","Inner London - West","45","[c]","33340","28000"
"New entrant CS","2021","Human Resources","Unknown","North East (England)","Northumberland and Tyne and Wear","30","[c]","24760","23850"
"New entrant CS","2021","Human Resources","Unknown","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Scotland","Highlands and Islands","15","[c]","20260","19160"
"New entrant CS","2021","Human Resources","Unknown","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Unknown","10","[c]","30900","27500"
"New entrant CS","2021","Human Resources","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","London","Inner London - West","15","[c]","50830","50240"
"New entrant CS","2021","Internal Audit","Internal Audit","North East (England)","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Other","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","41930","48080"
"New entrant CS","2021","Legal","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","39870","38000"
"New entrant CS","2021","Legal","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","East of England","Essex","25","[c]","36950","40000"
"New entrant CS","2021","Legal","Legal","London","Inner London - East","55","[c]","47920","52670"
"New entrant CS","2021","Legal","Legal","London","Inner London - West","320","[c]","46970","50500"
"New entrant CS","2021","Legal","Legal","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","London","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","London","Outer London - West and North West","10","[c]","31530","30850"
"New entrant CS","2021","Legal","Legal","North East (England)","Northumberland and Tyne and Wear","15","[c]","37210","38000"
"New entrant CS","2021","Legal","Legal","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","North West (England)","Greater Manchester","30","[c]","45460","48080"
"New entrant CS","2021","Legal","Legal","North West (England)","Lancashire","15","[c]","43500","48080"
"New entrant CS","2021","Legal","Legal","North West (England)","Merseyside","25","[c]","38590","38000"
"New entrant CS","2021","Legal","Legal","Scotland","Eastern Scotland","20","[c]","38310","33550"
"New entrant CS","2021","Legal","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Scotland","West Central Scotland","15","[c]","36300","33550"
"New entrant CS","2021","Legal","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","46310","50520"
"New entrant CS","2021","Legal","Legal","South East (England)","Hampshire and Isle of Wight","20","[c]","48380","50520"
"New entrant CS","2021","Legal","Legal","South East (England)","Kent","15","[c]","36590","33490"
"New entrant CS","2021","Legal","Legal","South East (England)","Surrey, East and West Sussex","15","[c]","42130","40000"
"New entrant CS","2021","Legal","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","South West (England)","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","41230","38550"
"New entrant CS","2021","Legal","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Wales","East Wales","15","[c]","39940","43040"
"New entrant CS","2021","Legal","Legal","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","West Midlands (England)","West Midlands","50","[c]","42530","48080"
"New entrant CS","2021","Legal","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Yorkshire and The Humber","South Yorkshire","15","[c]","31050","25480"
"New entrant CS","2021","Legal","Legal","Yorkshire and The Humber","West Yorkshire","35","[c]","38400","38000"
"New entrant CS","2021","Legal","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","20880","18740"
"New entrant CS","2021","Legal","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","East of England","Bedfordshire and Hertfordshire","10","[c]","21090","21000"
"New entrant CS","2021","Legal","Operational Delivery","East of England","East Anglia","10","[c]","21930","18740"
"New entrant CS","2021","Legal","Operational Delivery","East of England","Essex","10","[c]","20400","20120"
"New entrant CS","2021","Legal","Operational Delivery","London","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","London","Inner London - West","115","[c]","24790","23520"
"New entrant CS","2021","Legal","Operational Delivery","London","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","10","[c]","20530","19490"
"New entrant CS","2021","Legal","Operational Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","North West (England)","Merseyside","20","[c]","21700","21950"
"New entrant CS","2021","Legal","Operational Delivery","Scotland","Eastern Scotland","65","[c]","22150","20850"
"New entrant CS","2021","Legal","Operational Delivery","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","23090","23520"
"New entrant CS","2021","Legal","Operational Delivery","South East (England)","Hampshire and Isle of Wight","25","[c]","22190","20120"
"New entrant CS","2021","Legal","Operational Delivery","South East (England)","Kent","10","[c]","23320","21000"
"New entrant CS","2021","Legal","Operational Delivery","South East (England)","Surrey, East and West Sussex","15","[c]","22990","21000"
"New entrant CS","2021","Legal","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","South West (England)","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Wales","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","West Midlands (England)","West Midlands","30","[c]","22980","20250"
"New entrant CS","2021","Legal","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Yorkshire and The Humber","West Yorkshire","10","[c]","19380","18740"
"New entrant CS","2021","Legal","Other","London","Inner London - West","55","[c]","26920","26950"
"New entrant CS","2021","Legal","Other","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tax","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","London","Inner London - West","30","[c]","44350","34710"
"New entrant CS","2021","No function","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","London","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","London","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","London","Inner London - West","75","[c]","32660","31500"
"New entrant CS","2021","No function","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","London","Inner London - West","15","[c]","43120","36530"
"New entrant CS","2021","No function","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","East of England","East Anglia","10","[c]","68460","75500"
"New entrant CS","2021","No function","Inspector of Education and Training","London","Inner London - West","25","[c]","62940","70500"
"New entrant CS","2021","No function","Inspector of Education and Training","North West (England)","Greater Manchester","15","[c]","59810","51360"
"New entrant CS","2021","No function","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","West Midlands (England)","West Midlands","10","[c]","53930","51360"
"New entrant CS","2021","No function","Inspector of Education and Training","Yorkshire and The Humber","North Yorkshire","20","[c]","67570","70500"
"New entrant CS","2021","No function","Intelligence Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","London","Inner London - West","110","[c]","33070","31800"
"New entrant CS","2021","No function","International Trade","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","33330","31800"
"New entrant CS","2021","No function","International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","London","Inner London - East","15","[c]","36860","36330"
"New entrant CS","2021","No function","Knowledge and Information Management","London","Inner London - West","10","[c]","33110","31800"
"New entrant CS","2021","No function","Knowledge and Information Management","London","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","London","Inner London - East","30","[c]","82440","83180"
"New entrant CS","2021","No function","Medicine","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","North East (England)","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","475","[c]","23300","22350"
"New entrant CS","2021","No function","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","320","[c]","21800","22350"
"New entrant CS","2021","No function","Operational Delivery","East Midlands (England)","Lincolnshire","95","[c]","23880","22850"
"New entrant CS","2021","No function","Operational Delivery","East of England","Bedfordshire and Hertfordshire","265","[c]","24300","22920"
"New entrant CS","2021","No function","Operational Delivery","East of England","East Anglia","565","[c]","24040","22850"
"New entrant CS","2021","No function","Operational Delivery","East of England","Essex","200","[c]","24840","22920"
"New entrant CS","2021","No function","Operational Delivery","London","Inner London - East","1215","[c]","33060","30220"
"New entrant CS","2021","No function","Operational Delivery","London","Inner London - West","930","[c]","29660","27270"
"New entrant CS","2021","No function","Operational Delivery","London","Outer London - East and North East","225","[c]","26320","26810"
"New entrant CS","2021","No function","Operational Delivery","London","Outer London - South","175","[c]","25450","24120"
"New entrant CS","2021","No function","Operational Delivery","London","Outer London - West and North West","355","[c]","28320","26880"
"New entrant CS","2021","No function","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","165","[c]","24630","22920"
"New entrant CS","2021","No function","Operational Delivery","North East (England)","Tees Valley and Durham","290","[c]","22220","22350"
"New entrant CS","2021","No function","Operational Delivery","North West (England)","Cheshire","315","[c]","27890","24830"
"New entrant CS","2021","No function","Operational Delivery","North West (England)","Cumbria","30","[c]","23920","21050"
"New entrant CS","2021","No function","Operational Delivery","North West (England)","Greater Manchester","450","[c]","22750","20880"
"New entrant CS","2021","No function","Operational Delivery","North West (England)","Lancashire","265","[c]","22430","22350"
"New entrant CS","2021","No function","Operational Delivery","North West (England)","Merseyside","230","[c]","25320","22350"
"New entrant CS","2021","No function","Operational Delivery","Northern Ireland","Northern Ireland","95","[c]","23380","20140"
"New entrant CS","2021","No function","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Scotland","Eastern Scotland","185","[c]","22980","20810"
