"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","10","41600","36060"
"In post","2021","Counter Fraud","East Wales","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","City of Edinburgh","Outside London","10","10","36250","34390"
"In post","2021","Counter Fraud","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","10","10","39250","39490"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Manchester","Outside London","55","55","39650","39490"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Southampton","Outside London","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","Hackney and Newham","London","35","35","43170","43050"
"In post","2021","Counter Fraud","Inner London - East","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","Westminster","London","345","335","43660","40000"
"In post","2021","Counter Fraud","Lancashire","Blackpool","Outside London","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Liverpool","Outside London","25","20","25600","25310"
"In post","2021","Counter Fraud","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Wirral","Outside London","5","5","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","York","Outside London","20","20","37990","37910"
"In post","2021","Counter Fraud","Northern Ireland","Belfast","Outside London","10","10","23850","24970"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","Croydon","London","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Durham CC","Outside London","30","30","26490","25310"
"In post","2021","Counter Fraud","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","Glasgow City","Outside London","70","65","27850","25220"
"In post","2021","Counter Fraud","West Midlands","Birmingham","Outside London","70","70","37490","37380"
"In post","2021","Counter Fraud","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","Swansea","Outside London","10","10","32860","29240"
"In post","2021","Counter Fraud","West Yorkshire","Leeds","Outside London","30","30","38650","39490"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","40","35","33540","32980"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","35","35","38850","37640"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","105","105","40070","36460"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","15","15","30850","28670"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","105","105","44170","40670"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","20","15","42750","39800"
"In post","2021","Digital, Data and Technology","Cheshire","Cheshire East","Outside London","15","15","42700","49360"
"In post","2021","Digital, Data and Technology","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","Warrington","Outside London","125","120","41950","41700"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","10","10","35730","35040"
"In post","2021","Digital, Data and Technology","Cumbria","East Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","West Cumbria","Outside London","15","15","28410","25270"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","Nottingham","Outside London","170","165","38910","36000"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","Devon CC","Outside London","360","350","37440","34170"
"In post","2021","Digital, Data and Technology","Devon","Plymouth","Outside London","525","500","38030","38450"
"In post","2021","Digital, Data and Technology","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","Dorset CC","Outside London","25","25","33460","30370"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","Somerset","Outside London","210","210","38460","35340"
"In post","2021","Digital, Data and Technology","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","Cambridgeshire CC","Outside London","35","35","36100","33300"
"In post","2021","Digital, Data and Technology","East Anglia","North and West Norfolk","Outside London","10","10","29000","33000"
"In post","2021","Digital, Data and Technology","East Anglia","Norwich and East Norfolk","Outside London","50","45","35470","30970"
"In post","2021","Digital, Data and Technology","East Anglia","Peterborough","Outside London","35","35","37420","36970"
"In post","2021","Digital, Data and Technology","East Anglia","Suffolk","Outside London","30","25","30120","29270"
"In post","2021","Digital, Data and Technology","East Wales","Cardiff and Vale of Glamorgan","Outside London","445","435","38240","37410"
"In post","2021","Digital, Data and Technology","East Wales","Flintshire and Wrexham","Outside London","20","20","32400","31450"
"In post","2021","Digital, Data and Technology","East Wales","Monmouthshire and Newport","Outside London","630","620","41540","38420"
"In post","2021","Digital, Data and Technology","East Wales","Powys","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","City of Edinburgh","Outside London","215","215","39020","35230"
"In post","2021","Digital, Data and Technology","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","Southend-on-Sea","Outside London","260","240","37660","35000"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","385","370","41700","40580"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","315","310","41480","39660"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","10","10","34540","33840"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","305","295","38870","37320"
"In post","2021","Digital, Data and Technology","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
