"Status","Year","Age","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Derbyshire and Nottinghamshire","Outside London","55","[c]","29390","26030"
"Leaver Dept.","2021","30-39","Devon","Outside London","30","[c]","23760","21180"
"Leaver Dept.","2021","30-39","Dorset and Somerset","Outside London","15","[c]","38290","37800"
"Leaver Dept.","2021","30-39","East Anglia","Outside London","30","[c]","30270","30870"
"Leaver Dept.","2021","30-39","East Wales","Outside London","145","[c]","36050","33410"
"Leaver Dept.","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Eastern Scotland","Outside London","65","[c]","31960","27570"
"Leaver Dept.","2021","30-39","Essex","Outside London","20","[c]","26340","26180"
"Leaver Dept.","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","190","[c]","36000","34490"
"Leaver Dept.","2021","30-39","Greater Manchester","Outside London","150","[c]","28380","27470"
"Leaver Dept.","2021","30-39","Hampshire and Isle of Wight","Outside London","35","[c]","33810","31730"
"Leaver Dept.","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Inner London - East","London","135","[c]","46640","44680"
"Leaver Dept.","2021","30-39","Inner London - West","London","1455","[c]","47570","50700"
"Leaver Dept.","2021","30-39","Kent","Outside London","30","[c]","29010","29290"
"Leaver Dept.","2021","30-39","Lancashire","Outside London","45","[c]","31060","27570"
"Leaver Dept.","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","25","[c]","23110","21010"
"Leaver Dept.","2021","30-39","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Merseyside","Outside London","110","[c]","26870","24890"
"Leaver Dept.","2021","30-39","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Yorkshire","Outside London","30","[c]","36700","35540"
"Leaver Dept.","2021","30-39","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northumberland and Tyne and Wear","Outside London","145","[c]","26900","25220"
"Leaver Dept.","2021","30-39","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - South","London","70","[c]","37340","32510"
"Leaver Dept.","2021","30-39","Outer London - West and North West","London","30","[c]","32780","32510"
"Leaver Dept.","2021","30-39","Overseas","Overseas","40","[c]","47410","52430"
"Leaver Dept.","2021","30-39","Shropshire and Staffordshire","Outside London","15","[c]","23540","21030"
"Leaver Dept.","2021","30-39","South Yorkshire","Outside London","40","[c]","33980","30900"
"Leaver Dept.","2021","30-39","Southern Scotland","Outside London","30","[c]","39380","38630"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Outside London","50","[c]","24670","24310"
"Leaver Dept.","2021","30-39","Unknown","Unknown","165","[c]","39720","32040"
"Leaver Dept.","2021","30-39","West Central Scotland","Outside London","95","[c]","26930","25980"
"Leaver Dept.","2021","30-39","West Midlands","Outside London","155","[c]","27730","24890"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Outside London","75","[c]","26860","25950"
"Leaver Dept.","2021","30-39","West Yorkshire","Outside London","90","[c]","33510","31990"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","43340","33330"
"Leaver Dept.","2021","40-49","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Outside London","15","[c]","27330","21050"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Outside London","35","[c]","32820","27570"
"Leaver Dept.","2021","40-49","Devon","Outside London","30","[c]","28460","27570"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Outside London","10","[c]","37100","33290"
"Leaver Dept.","2021","40-49","East Anglia","Outside London","35","[c]","31710","29610"
"Leaver Dept.","2021","40-49","East Wales","Outside London","65","[c]","37420","32960"
"Leaver Dept.","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Eastern Scotland","Outside London","35","[c]","31200","27570"
"Leaver Dept.","2021","40-49","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","[c]","46030","41340"
"Leaver Dept.","2021","40-49","Greater Manchester","Outside London","100","[c]","29800","27570"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","Outside London","35","[c]","40140","33300"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","32240","27750"
"Leaver Dept.","2021","40-49","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","London","105","[c]","50120","48900"
"Leaver Dept.","2021","40-49","Inner London - West","London","675","[c]","57720","56300"
"Leaver Dept.","2021","40-49","Kent","Outside London","15","[c]","29270","26200"
"Leaver Dept.","2021","40-49","Lancashire","Outside London","60","[c]","32240","27570"
"Leaver Dept.","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","Outside London","80","[c]","31900","27570"
"Leaver Dept.","2021","40-49","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Yorkshire","Outside London","25","[c]","38600","37020"
"Leaver Dept.","2021","40-49","Northern Ireland","Outside London","15","[c]","33990","25630"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","Outside London","95","[c]","29500","27570"
"Leaver Dept.","2021","40-49","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","London","40","[c]","49720","53880"
"Leaver Dept.","2021","40-49","Outer London - West and North West","London","25","[c]","37160","31290"
"Leaver Dept.","2021","40-49","Overseas","Overseas","30","[c]","57660","58450"
"Leaver Dept.","2021","40-49","Shropshire and Staffordshire","Outside London","25","[c]","29020","27230"
"Leaver Dept.","2021","40-49","South Yorkshire","Outside London","50","[c]","35780","34800"
"Leaver Dept.","2021","40-49","Southern Scotland","Outside London","15","[c]","49010","44770"
"Leaver Dept.","2021","40-49","Surrey, East and West Sussex","Outside London","20","[c]","29290","28390"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","Outside London","35","[c]","28400","27570"
"Leaver Dept.","2021","40-49","Unknown","Unknown","45","[c]","46750","42920"
"Leaver Dept.","2021","40-49","West Central Scotland","Outside London","65","[c]","28300","27570"
"Leaver Dept.","2021","40-49","West Midlands","Outside London","90","[c]","33060","27770"
"Leaver Dept.","2021","40-49","West Wales and The Valleys","Outside London","40","[c]","31170","26530"
"Leaver Dept.","2021","40-49","West Yorkshire","Outside London","80","[c]","35670","31740"
"Leaver Dept.","2021","50-59","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Derbyshire and Nottinghamshire","Outside London","40","[c]","29220","24000"
"Leaver Dept.","2021","50-59","Devon","Outside London","15","[c]","36940","27570"
"Leaver Dept.","2021","50-59","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Anglia","Outside London","20","[c]","31570","32470"
"Leaver Dept.","2021","50-59","East Wales","Outside London","50","[c]","40160","36190"
"Leaver Dept.","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Eastern Scotland","Outside London","40","[c]","35720","29190"
"Leaver Dept.","2021","50-59","Essex","Outside London","10","[c]","33500","30010"
"Leaver Dept.","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","[c]","41370","37460"
"Leaver Dept.","2021","50-59","Greater Manchester","Outside London","65","[c]","35610","29670"
"Leaver Dept.","2021","50-59","Hampshire and Isle of Wight","Outside London","50","[c]","37420","28430"
"Leaver Dept.","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Inner London - East","London","55","[c]","60090","60070"
"Leaver Dept.","2021","50-59","Inner London - West","London","325","[c]","54100","47820"
"Leaver Dept.","2021","50-59","Kent","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Lancashire","Outside London","35","[c]","38080","34290"
"Leaver Dept.","2021","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Merseyside","Outside London","70","[c]","35860","27570"
"Leaver Dept.","2021","50-59","North Yorkshire","Outside London","25","[c]","39060","34600"
"Leaver Dept.","2021","50-59","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northumberland and Tyne and Wear","Outside London","70","[c]","34890","28160"
"Leaver Dept.","2021","50-59","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outer London - South","London","35","[c]","41630","34260"
"Leaver Dept.","2021","50-59","Outer London - West and North West","London","15","[c]","31880","31060"
"Leaver Dept.","2021","50-59","Overseas","Overseas","25","[c]","52880","56280"
"Leaver Dept.","2021","50-59","Shropshire and Staffordshire","Outside London","20","[c]","29690","21170"
"Leaver Dept.","2021","50-59","South Yorkshire","Outside London","20","[c]","43260","39610"
"Leaver Dept.","2021","50-59","Southern Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Surrey, East and West Sussex","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Tees Valley and Durham","Outside London","25","[c]","31770","27570"
"Leaver Dept.","2021","50-59","Unknown","Unknown","25","[c]","50660","46910"
"Leaver Dept.","2021","50-59","West Central Scotland","Outside London","70","[c]","29970","27570"
"Leaver Dept.","2021","50-59","West Midlands","Outside London","40","[c]","35470","27570"
"Leaver Dept.","2021","50-59","West Wales and The Valleys","Outside London","30","[c]","35340","33350"
"Leaver Dept.","2021","50-59","West Yorkshire","Outside London","45","[c]","36920","30990"
"Leaver Dept.","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Inner London - West","London","30","[c]","49940","52140"
"Leaver Dept.","2021","60-64","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","London","90","[c]","46990","43340"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Bedfordshire and Hertfordshire","Outside London","15","[c]","23680","21010"
"New entrant CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","23730","21870"
"New entrant CS","2021","16-19","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Derbyshire and Nottinghamshire","Outside London","25","[c]","22340","21010"
"New entrant CS","2021","16-19","Devon","Outside London","15","[c]","18780","16780"
"New entrant CS","2021","16-19","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Anglia","Outside London","15","[c]","23730","22850"
"New entrant CS","2021","16-19","East Wales","Outside London","40","[c]","21040","20140"
"New entrant CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Eastern Scotland","Outside London","45","[c]","20430","20140"
"New entrant CS","2021","16-19","Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","18450","18850"
"New entrant CS","2021","16-19","Greater Manchester","Outside London","35","[c]","21470","21010"
"New entrant CS","2021","16-19","Hampshire and Isle of Wight","Outside London","15","[c]","20720","20140"
"New entrant CS","2021","16-19","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Inner London - East","London","20","[c]","24370","22970"
"New entrant CS","2021","16-19","Inner London - West","London","75","[c]","25070","24300"
"New entrant CS","2021","16-19","Kent","Outside London","35","[c]","22010","21430"
"New entrant CS","2021","16-19","Lancashire","Outside London","30","[c]","20850","21010"
"New entrant CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","20020","20140"
"New entrant CS","2021","16-19","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Merseyside","Outside London","20","[c]","20610","20480"
"New entrant CS","2021","16-19","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","70","[c]","21030","21010"
"New entrant CS","2021","16-19","Outer London - East and North East","London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - West and North West","London","10","[c]","22710","22390"
"New entrant CS","2021","16-19","Shropshire and Staffordshire","Outside London","15","[c]","22030","21590"
"New entrant CS","2021","16-19","South Yorkshire","Outside London","25","[c]","21160","21010"
"New entrant CS","2021","16-19","Southern Scotland","Outside London","15","[c]","18850","19650"
"New entrant CS","2021","16-19","Surrey, East and West Sussex","Outside London","20","[c]","23810","23940"
"New entrant CS","2021","16-19","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Central Scotland","Outside London","30","[c]","20390","20140"
"New entrant CS","2021","16-19","West Midlands","Outside London","25","[c]","21230","20140"
"New entrant CS","2021","16-19","West Wales and The Valleys","Outside London","55","[c]","19910","18060"
"New entrant CS","2021","16-19","West Yorkshire","Outside London","55","[c]","20950","20140"
"New entrant CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","280","[c]","26000","27570"
"New entrant CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","440","[c]","25500","25560"
"New entrant CS","2021","20-29","Cheshire","Outside London","250","[c]","25580","24240"
"New entrant CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","55","[c]","23810","21950"
"New entrant CS","2021","20-29","Cumbria","Outside London","45","[c]","23990","23540"
"New entrant CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","475","[c]","24560","24240"
"New entrant CS","2021","20-29","Devon","Outside London","350","[c]","23940","22850"
"New entrant CS","2021","20-29","Dorset and Somerset","Outside London","175","[c]","23350","22350"
"New entrant CS","2021","20-29","East Anglia","Outside London","480","[c]","24460","24020"
"New entrant CS","2021","20-29","East Wales","Outside London","865","[c]","24140","22850"
"New entrant CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","185","[c]","23060","22350"
"New entrant CS","2021","20-29","Eastern Scotland","Outside London","750","[c]","24880","21010"
"New entrant CS","2021","20-29","Essex","Outside London","300","[c]","26320","25850"
"New entrant CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1195","[c]","25190","24910"
"New entrant CS","2021","20-29","Greater Manchester","Outside London","1150","[c]","24910","24500"
"New entrant CS","2021","20-29","Hampshire and Isle of Wight","Outside London","590","[c]","25150","24880"
"New entrant CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","155","[c]","23000","22850"
"New entrant CS","2021","20-29","Highlands and Islands","Outside London","45","[c]","22630","21010"
"New entrant CS","2021","20-29","Inner London - East","London","1475","[c]","30350","31060"
"New entrant CS","2021","20-29","Inner London - West","London","4910","[c]","31990","31060"
"New entrant CS","2021","20-29","Kent","Outside London","395","[c]","25070","24880"
"New entrant CS","2021","20-29","Lancashire","Outside London","485","[c]","22680","21010"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","355","[c]","23170","22850"
"New entrant CS","2021","20-29","Lincolnshire","Outside London","85","[c]","24130","22920"
"New entrant CS","2021","20-29","Merseyside","Outside London","505","[c]","23390","21430"
"New entrant CS","2021","20-29","North Eastern Scotland","Outside London","50","[c]","24900","25440"
"New entrant CS","2021","20-29","North Yorkshire","Outside London","190","[c]","24460","23930"
"New entrant CS","2021","20-29","Northern Ireland","Outside London","125","[c]","22090","20140"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","1060","[c]","23450","21010"
"New entrant CS","2021","20-29","Outer London - East and North East","London","460","[c]","28750","31060"
"New entrant CS","2021","20-29","Outer London - South","London","450","[c]","29410","28650"
"New entrant CS","2021","20-29","Outer London - West and North West","London","620","[c]","28940","31060"
"New entrant CS","2021","20-29","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Outside London","385","[c]","23430","22850"
"New entrant CS","2021","20-29","South Yorkshire","Outside London","430","[c]","24480","22850"
"New entrant CS","2021","20-29","Southern Scotland","Outside London","160","[c]","22780","20140"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Outside London","475","[c]","25520","25850"
"New entrant CS","2021","20-29","Tees Valley and Durham","Outside London","285","[c]","22320","21010"
"New entrant CS","2021","20-29","Unknown","Unknown","345","[c]","28020","27570"
"New entrant CS","2021","20-29","West Central Scotland","Outside London","560","[c]","23990","21290"
"New entrant CS","2021","20-29","West Midlands","Outside London","790","[c]","24460","22920"
"New entrant CS","2021","20-29","West Wales and The Valleys","Outside London","405","[c]","22200","21430"
"New entrant CS","2021","20-29","West Yorkshire","Outside London","1120","[c]","24920","23440"
"New entrant CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","200","[c]","27310","27850"
"New entrant CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","285","[c]","29430","27570"
"New entrant CS","2021","30-39","Cheshire","Outside London","165","[c]","28430","27570"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","40","[c]","28390","27570"
"New entrant CS","2021","30-39","Cumbria","Outside London","35","[c]","28040","23540"
"New entrant CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","330","[c]","28220","25560"
"New entrant CS","2021","30-39","Devon","Outside London","285","[c]","26460","23560"
"New entrant CS","2021","30-39","Dorset and Somerset","Outside London","115","[c]","26830","26740"
"New entrant CS","2021","30-39","East Anglia","Outside London","310","[c]","26790","25850"
"New entrant CS","2021","30-39","East Wales","Outside London","540","[c]","28620","25030"
"New entrant CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","105","[c]","25640","24880"
"New entrant CS","2021","30-39","Eastern Scotland","Outside London","540","[c]","30220","27570"
"New entrant CS","2021","30-39","Essex","Outside London","175","[c]","28900","29290"
"New entrant CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","760","[c]","32230","29000"
"New entrant CS","2021","30-39","Greater Manchester","Outside London","665","[c]","29520","27570"
"New entrant CS","2021","30-39","Hampshire and Isle of Wight","Outside London","450","[c]","30350","27570"
"New entrant CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","95","[c]","25890","25380"
"New entrant CS","2021","30-39","Highlands and Islands","Outside London","45","[c]","24980","25140"
"New entrant CS","2021","30-39","Inner London - East","London","865","[c]","37780","31060"
"New entrant CS","2021","30-39","Inner London - West","London","1755","[c]","43140","39800"
"New entrant CS","2021","30-39","Kent","Outside London","260","[c]","27390","27850"
"New entrant CS","2021","30-39","Lancashire","Outside London","275","[c]","24270","21010"
"New entrant CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","215","[c]","25590","24160"
"New entrant CS","2021","30-39","Lincolnshire","Outside London","45","[c]","25050","24920"
"New entrant CS","2021","30-39","Merseyside","Outside London","305","[c]","26720","24880"
"New entrant CS","2021","30-39","North Eastern Scotland","Outside London","65","[c]","28720","27570"
"New entrant CS","2021","30-39","North Yorkshire","Outside London","115","[c]","31110","27570"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","115","[c]","25680","20140"
"New entrant CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","595","[c]","25860","24240"
"New entrant CS","2021","30-39","Outer London - East and North East","London","220","[c]","29510","31060"
"New entrant CS","2021","30-39","Outer London - South","London","255","[c]","34840","31060"
"New entrant CS","2021","30-39","Outer London - West and North West","London","380","[c]","31220","31060"
"New entrant CS","2021","30-39","Overseas","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Shropshire and Staffordshire","Outside London","245","[c]","25920","24620"
"New entrant CS","2021","30-39","South Yorkshire","Outside London","255","[c]","29040","27570"
"New entrant CS","2021","30-39","Southern Scotland","Outside London","115","[c]","24130","21010"
"New entrant CS","2021","30-39","Surrey, East and West Sussex","Outside London","290","[c]","27610","27570"
"New entrant CS","2021","30-39","Tees Valley and Durham","Outside London","185","[c]","24440","22350"
"New entrant CS","2021","30-39","Unknown","Unknown","190","[c]","33450","27570"
"New entrant CS","2021","30-39","West Central Scotland","Outside London","405","[c]","28440","25980"
"New entrant CS","2021","30-39","West Midlands","Outside London","525","[c]","29940","27570"
"New entrant CS","2021","30-39","West Wales and The Valleys","Outside London","245","[c]","25170","22350"
"New entrant CS","2021","30-39","West Yorkshire","Outside London","550","[c]","28890","27570"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","Outside London","145","[c]","28050","27850"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","220","[c]","32700","27570"
"New entrant CS","2021","40-49","Cheshire","Outside London","115","[c]","29800","27570"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","Outside London","35","[c]","32590","27570"
"New entrant CS","2021","40-49","Cumbria","Outside London","25","[c]","33200","29940"
"New entrant CS","2021","40-49","Derbyshire and Nottinghamshire","Outside London","235","[c]","30390","27570"
