"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","White","Crown Commercial Service","145","140","42160","37250"
"In post","2021","40-49","White","Crown Office and Procurator Fiscal Service","410","375","41890","34150"
"In post","2021","40-49","White","Crown Prosecution Service","1330","1225","44030","48080"
"In post","2021","40-49","White","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Debt Management Office","15","15","[c]","[c]"
"In post","2021","40-49","White","Defence Electronics and Components Agency","80","80","28890","27460"
"In post","2021","40-49","White","Defence Equipment and Support","1775","1715","41180","39930"
"In post","2021","40-49","White","Defence Science and Technology Laboratory","845","800","44830","46080"
"In post","2021","40-49","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","650","620","59100","57840"
"In post","2021","40-49","White","Department for Digital, Culture, Media and Sport","200","190","61250","59210"
"In post","2021","40-49","White","Department for Education (excl. agencies)","1050","990","49230","50130"
"In post","2021","40-49","White","Department for Environment, Food and Rural Affairs (excl. agencies)","1045","985","46690","47550"
"In post","2021","40-49","White","Department for International Trade","230","225","56370","54110"
"In post","2021","40-49","White","Department for Transport (excl. agencies)","490","475","58010","54820"
"In post","2021","40-49","White","Department for Work and Pensions (excl. agencies)","15900","14315","28040","27570"
"In post","2021","40-49","White","Department of Health and Social Care (excl. agencies)","335","315","55540","53360"
"In post","2021","40-49","White","Disclosure Scotland","45","45","34740","29190"
"In post","2021","40-49","White","Driver and Vehicle Licensing Agency","1325","1205","27730","21590"
"In post","2021","40-49","White","Driver and Vehicle Standards Agency","790","765","30930","27680"
"In post","2021","40-49","White","Education and Skills Funding Agency","385","365","46220","49860"
"In post","2021","40-49","White","Education Scotland","55","55","57040","62530"
"In post","2021","40-49","White","ESTYN","25","25","[c]","[c]"
"In post","2021","40-49","White","FCDO Services","200","195","44610","40790"
"In post","2021","40-49","White","Food Standards Agency","280","270","40290","37910"
"In post","2021","40-49","White","Food Standards Scotland","45","40","37730","35110"
"In post","2021","40-49","White","Foreign, Commonwealth and Development Office (excl. agencies)","1355","1320","55090","56110"
"In post","2021","40-49","White","Forestry and Land Scotland","200","195","34240","31060"
"In post","2021","40-49","White","Government Actuary's Department","35","35","86300","89720"
"In post","2021","40-49","White","Government Internal Audit Agency","100","95","48320","45390"
"In post","2021","40-49","White","Government Legal Department","435","385","61260","64680"
"In post","2021","40-49","White","Government Property Agency","45","45","54280","54180"
"In post","2021","40-49","White","Health and Safety Executive","505","475","45590","45100"
"In post","2021","40-49","White","HM Courts and Tribunals Service","2560","2265","26110","21300"
"In post","2021","40-49","White","HM Land Registry","945","870","34220","31740"
"In post","2021","40-49","White","HM Prison and Probation Service","9005","8600","32640","31650"
"In post","2021","40-49","White","HM Revenue and Customs (excl. agencies)","8970","8355","33460","31810"
"In post","2021","40-49","White","HM Treasury (excl. agencies)","160","150","63230","64300"
"In post","2021","40-49","White","Home Office (incl. agencies)","6165","5780","34020","27370"
"In post","2021","40-49","White","Insolvency Service","285","270","37260","37700"
"In post","2021","40-49","White","Institute for Apprenticeships and Technical Education","30","30","53160","53680"
"In post","2021","40-49","White","Legal Aid Agency","245","230","31120","27300"
"In post","2021","40-49","White","Maritime and Coastguard Agency","240","230","39530","36180"
"In post","2021","40-49","White","Medicines and Healthcare Products Regulatory Agency","195","185","56640","53860"
"In post","2021","40-49","White","Met Office","425","400","43500","41900"
"In post","2021","40-49","White","Ministry of Defence (excl. agencies)","6330","6115","33610","31000"
"In post","2021","40-49","White","Ministry of Housing, Communities and Local Government (excl. agencies)","380","360","53230","53130"
"In post","2021","40-49","White","Ministry of Justice (excl. agencies)","905","870","47030","43960"
"In post","2021","40-49","White","National Crime Agency","1025","990","43080","40210"
"In post","2021","40-49","White","National Infrastructure Commission","10","10","[c]","[c]"
"In post","2021","40-49","White","National Records of Scotland","85","85","38760","35110"
"In post","2021","40-49","White","National Savings and Investments","40","40","56870","53320"
"In post","2021","40-49","White","Northern Ireland Office","15","15","[c]","[c]"
"In post","2021","40-49","White","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Office for Standards in Education, Children's Services and Skills","430","415","53680","51360"
"In post","2021","40-49","White","Office of Gas and Electricity Markets","170","165","55390","51640"
"In post","2021","40-49","White","Office of Qualifications and Examinations Regulation","65","65","49100","46660"
"In post","2021","40-49","White","Office of Rail and Road","65","65","55100","55000"
"In post","2021","40-49","White","Office of the Public Guardian","110","100","24560","22110"
"In post","2021","40-49","White","Office of the Scottish Charity Regulator","20","15","[c]","[c]"
"In post","2021","40-49","White","Planning Inspectorate","215","200","43110","43740"
"In post","2021","40-49","White","Public Health England","1215","1105","47310","44530"
"In post","2021","40-49","White","Queen Elizabeth II Centre","10","10","[c]","[c]"
"In post","2021","40-49","White","Registers of Scotland","245","235","34390","30080"
"In post","2021","40-49","White","Revenue Scotland","10","10","[c]","[c]"
"In post","2021","40-49","White","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Rural Payments Agency","450","395","27350","25450"
"In post","2021","40-49","White","Scotland Office (incl. Office of the Advocate General for Scotland)","10","10","[c]","[c]"
"In post","2021","40-49","White","Scottish Courts and Tribunals Service","30","30","37560","35230"
"In post","2021","40-49","White","Scottish Fiscal Commission","5","5","[c]","[c]"
"In post","2021","40-49","White","Scottish Forestry","60","55","36050","35680"
"In post","2021","40-49","White","Scottish Government (excl. agencies)","1700","1605","48600","46600"
"In post","2021","40-49","White","Scottish Housing Regulator","15","10","[c]","[c]"
"In post","2021","40-49","White","Scottish Prison Service","345","335","34000","33650"
"In post","2021","40-49","White","Scottish Public Pensions Agency","45","40","33190","29190"
"In post","2021","40-49","White","Serious Fraud Office","60","60","55750","56630"
"In post","2021","40-49","White","Social Security Scotland","235","230","34830","30650"
"In post","2021","40-49","White","Standards and Testing Agency","30","30","47020","47200"
"In post","2021","40-49","White","Student Awards Agency for Scotland","40","40","35800","35110"
"In post","2021","40-49","White","Submarine Delivery Agency","320","315","46220","42310"
"In post","2021","40-49","White","Teaching Regulation Agency","10","10","[c]","[c]"
"In post","2021","40-49","White","The National Archives","90","85","41310","37770"
"In post","2021","40-49","White","Transport Scotland","100","100","51660","49850"
"In post","2021","40-49","White","UK Export Finance","70","70","61840","60220"
"In post","2021","40-49","White","UK Hydrographic Office","155","145","38500","33380"
"In post","2021","40-49","White","UK Intellectual Property Office","300","280","43300","40760"
"In post","2021","40-49","White","UK Space Agency","25","25","[c]","[c]"
"In post","2021","40-49","White","UK Supreme Court","5","5","[c]","[c]"
"In post","2021","40-49","White","United Kingdom Statistics Authority","820","755","38840","36030"
"In post","2021","40-49","White","Valuation Office Agency","445","415","34990","32100"
"In post","2021","40-49","White","Vehicle Certification Agency","40","35","37300","34300"
"In post","2021","40-49","White","Veterinary Medicines Directorate","45","40","45790","52290"
"In post","2021","40-49","White","Wales Office","10","10","[c]","[c]"
"In post","2021","40-49","White","Water Services Regulation Authority","80","75","66270","60400"
"In post","2021","40-49","White","Welsh Government (excl. agencies)","1525","1450","43930","37410"
"In post","2021","40-49","White","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Wilton Park","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Advisory, Conciliation and Arbitration Service","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Animal and Plant Health Agency","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Cabinet Office (excl. agencies)","55","50","50870","41820"
"In post","2021","50-59","Asian","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Competition and Markets Authority","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Crown Commercial Service","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Crown Prosecution Service","145","130","42760","34480"
"In post","2021","50-59","Asian","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Defence Equipment and Support","65","60","35720","34050"
"In post","2021","50-59","Asian","Defence Science and Technology Laboratory","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","55","50","43880","36120"
"In post","2021","50-59","Asian","Department for Digital, Culture, Media and Sport","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Department for Education (excl. agencies)","55","50","44420","40230"
"In post","2021","50-59","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","40","40","40540","36290"
"In post","2021","50-59","Asian","Department for International Trade","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Department for Transport (excl. agencies)","50","50","50930","48770"
"In post","2021","50-59","Asian","Department for Work and Pensions (excl. agencies)","1610","1440","28200","27570"
"In post","2021","50-59","Asian","Department of Health and Social Care (excl. agencies)","30","25","[c]","[c]"
"In post","2021","50-59","Asian","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Driver and Vehicle Standards Agency","35","35","30130","30700"
"In post","2021","50-59","Asian","Education and Skills Funding Agency","30","30","44560","40940"
"In post","2021","50-59","Asian","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","FCDO Services","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Food Standards Agency","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","70","65","47500","39390"
"In post","2021","50-59","Asian","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Government Internal Audit Agency","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Government Legal Department","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Health and Safety Executive","10","10","[c]","[c]"
"In post","2021","50-59","Asian","HM Courts and Tribunals Service","290","265","25210","22450"
"In post","2021","50-59","Asian","HM Land Registry","65","60","32870","27130"
"In post","2021","50-59","Asian","HM Prison and Probation Service","300","280","33400","31650"
"In post","2021","50-59","Asian","HM Revenue and Customs (excl. agencies)","830","780","32900","31810"
"In post","2021","50-59","Asian","HM Treasury (excl. agencies)","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Home Office (incl. agencies)","815","765","31600","29080"
"In post","2021","50-59","Asian","Insolvency Service","30","30","29190","25060"
"In post","2021","50-59","Asian","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal Aid Agency","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Maritime and Coastguard Agency","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Medicines and Healthcare Products Regulatory Agency","40","40","43080","40850"
"In post","2021","50-59","Asian","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Ministry of Defence (excl. agencies)","250","245","31480","26670"
"In post","2021","50-59","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","25","25","[c]","[c]"
"In post","2021","50-59","Asian","Ministry of Justice (excl. agencies)","70","70","42660","39530"
"In post","2021","50-59","Asian","National Crime Agency","35","35","40280","40000"
"In post","2021","50-59","Asian","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","National Savings and Investments","[c]","[c]","[c]","[c]"
