"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","EO","EO","45","[c]","28370","27760"
"Leaver Dept.","2021","Mixed","London","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","G6/G7","G7","55","[c]","55260","54700"
"Leaver Dept.","2021","Mixed","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SEO/HEO","HEO","55","[c]","33740","33610"
"Leaver Dept.","2021","Mixed","London","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
