"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","United Kingdom Statistics Authority","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Project Delivery","SEO/HEO","Female","90","85","33440","34460"
"In post","2021","United Kingdom Statistics Authority","Project Delivery","SEO/HEO","Male","30","30","34200","36030"
"In post","2021","United Kingdom Statistics Authority","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Property","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Property","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Security","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Security","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Security","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Security","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Security","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Social Research","G6/G7","Female","70","65","50940","49100"
"In post","2021","United Kingdom Statistics Authority","Social Research","G6/G7","Male","45","45","52550","50090"
"In post","2021","United Kingdom Statistics Authority","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Social Research","SEO/HEO","Female","265","245","34040","32540"
"In post","2021","United Kingdom Statistics Authority","Social Research","SEO/HEO","Male","150","145","33710","33170"
"In post","2021","United Kingdom Statistics Authority","Social Research","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","EO","Female","20","15","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","EO","Male","15","15","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","G6/G7","Female","80","75","52270","50090"
"In post","2021","United Kingdom Statistics Authority","Statistics","G6/G7","Male","90","85","55490","52490"
"In post","2021","United Kingdom Statistics Authority","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","SCS level","Female","15","15","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","SCS level","Male","15","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Statistics","SEO/HEO","Female","155","150","34040","32540"
"In post","2021","United Kingdom Statistics Authority","Statistics","SEO/HEO","Male","125","125","33930","33020"
"In post","2021","United Kingdom Statistics Authority","Statistics","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Wales Office","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Policy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Policy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Policy","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Wales Office","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Communications","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Corporate Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Corporate Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Digital, Data and Technology","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Economics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Economics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Economics","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Economics","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Economics","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Finance","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Human Resources","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Legal","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Legal","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Legal","G6/G7","Female","10","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","EO","Female","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Policy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Policy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Policy","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Policy","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Policy","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Policy","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Project Delivery","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Science and Engineering","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Communications","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Welsh Government","Communications","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government","Communications","EO","Female","15","15","[c]","[c]"
"In post","2021","Welsh Government","Communications","EO","Male","15","15","[c]","[c]"
"In post","2021","Welsh Government","Communications","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Welsh Government","Communications","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Welsh Government","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Communications","SEO/HEO","Female","50","45","41410","39310"
"In post","2021","Welsh Government","Communications","SEO/HEO","Male","40","35","39490","37410"
"In post","2021","Welsh Government","Digital, Data and Technology","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Welsh Government","Digital, Data and Technology","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Welsh Government","Digital, Data and Technology","EO","Female","15","15","[c]","[c]"
"In post","2021","Welsh Government","Digital, Data and Technology","EO","Male","45","45","28980","28850"
"In post","2021","Welsh Government","Digital, Data and Technology","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Welsh Government","Digital, Data and Technology","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Welsh Government","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Digital, Data and Technology","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","Welsh Government","Digital, Data and Technology","SEO/HEO","Male","75","75","41300","37830"
"In post","2021","Welsh Government","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Economics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Economics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Economics","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Welsh Government","Economics","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Welsh Government","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Economics","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Welsh Government","Economics","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government","Finance","AA/AO","Female","25","25","[c]","[c]"
"In post","2021","Welsh Government","Finance","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Welsh Government","Finance","EO","Female","50","45","28800","28850"
"In post","2021","Welsh Government","Finance","EO","Male","30","30","28650","28850"
"In post","2021","Welsh Government","Finance","G6/G7","Female","30","25","[c]","[c]"
"In post","2021","Welsh Government","Finance","G6/G7","Male","30","30","62430","60830"
"In post","2021","Welsh Government","Finance","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Welsh Government","Finance","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Welsh Government","Finance","SEO/HEO","Female","85","75","41130","37410"
"In post","2021","Welsh Government","Finance","SEO/HEO","Male","50","50","41230","40060"
"In post","2021","Welsh Government","Human Resources","AA/AO","Female","40","40","23270","23830"
"In post","2021","Welsh Government","Human Resources","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Welsh Government","Human Resources","EO","Female","30","30","28690","28850"
"In post","2021","Welsh Government","Human Resources","EO","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government","Human Resources","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Welsh Government","Human Resources","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Human Resources","SEO/HEO","Female","65","60","40340","37410"
"In post","2021","Welsh Government","Human Resources","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Welsh Government","Internal Audit","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","EO","Female","15","15","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","EO","Male","10","10","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Welsh Government","Knowledge and Information Management","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","Welsh Government","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Legal","EO","Female","5","5","[c]","[c]"
"In post","2021","Welsh Government","Legal","EO","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government","Legal","G6/G7","Female","85","75","59700","60830"
"In post","2021","Welsh Government","Legal","G6/G7","Male","40","40","61990","60830"
"In post","2021","Welsh Government","Legal","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Welsh Government","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Legal","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Welsh Government","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Medicine","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Welsh Government","Medicine","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government","Medicine","EO","Female","20","15","[c]","[c]"
"In post","2021","Welsh Government","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Medicine","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Welsh Government","Medicine","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Welsh Government","Medicine","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Welsh Government","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Medicine","SEO/HEO","Female","45","40","40000","37410"
"In post","2021","Welsh Government","Medicine","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Welsh Government","Operational Delivery","AA/AO","Female","340","290","23350","23830"
"In post","2021","Welsh Government","Operational Delivery","AA/AO","Male","175","165","23410","23830"
"In post","2021","Welsh Government","Operational Delivery","EO","Female","200","185","28690","28850"
"In post","2021","Welsh Government","Operational Delivery","EO","Male","150","145","28740","28850"
"In post","2021","Welsh Government","Operational Delivery","G6/G7","Female","100","95","63550","60830"
"In post","2021","Welsh Government","Operational Delivery","G6/G7","Male","110","110","63340","60830"
"In post","2021","Welsh Government","Operational Delivery","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Welsh Government","Operational Delivery","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Welsh Government","Operational Delivery","SEO/HEO","Female","310","290","40190","37410"
"In post","2021","Welsh Government","Operational Delivery","SEO/HEO","Male","220","215","41240","37410"
"In post","2021","Welsh Government","Other","AA/AO","Female","35","35","23380","23830"
"In post","2021","Welsh Government","Other","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Welsh Government","Other","EO","Female","40","35","28830","28850"
"In post","2021","Welsh Government","Other","EO","Male","15","15","[c]","[c]"
"In post","2021","Welsh Government","Other","G6/G7","Female","55","55","61570","60830"
"In post","2021","Welsh Government","Other","G6/G7","Male","55","50","64290","60830"
"In post","2021","Welsh Government","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Other","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government","Other","SEO/HEO","Female","280","260","39560","37410"
"In post","2021","Welsh Government","Other","SEO/HEO","Male","110","110","41230","37410"
"In post","2021","Welsh Government","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Welsh Government","Planning","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Welsh Government","Policy","AA/AO","Female","95","90","23330","23830"
"In post","2021","Welsh Government","Policy","AA/AO","Male","55","55","23300","23830"
"In post","2021","Welsh Government","Policy","EO","Female","160","150","28790","28850"
"In post","2021","Welsh Government","Policy","EO","Male","115","115","28750","28850"
"In post","2021","Welsh Government","Policy","G6/G7","Female","180","170","59610","60830"
"In post","2021","Welsh Government","Policy","G6/G7","Male","145","145","61830","60830"
"In post","2021","Welsh Government","Policy","SCS level","Female","25","25","[c]","[c]"
"In post","2021","Welsh Government","Policy","SCS level","Male","45","40","93800","81760"
"In post","2021","Welsh Government","Policy","SEO/HEO","Female","485","455","40590","37410"
"In post","2021","Welsh Government","Policy","SEO/HEO","Male","290","280","40780","37410"
"In post","2021","Welsh Government","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
