"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","Ministry of Justice","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Welsh Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","EO","EO","10","[c]","26620","27500"
"New entrant CS","2021","Counter Fraud","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","15","[c]","32140","31000"
"New entrant CS","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","EO","EO","80","[c]","26210","25560"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","SEO/HEO","HEO","35","[c]","32930","31810"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Treasury","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","AA/AO","AO","940","[c]","20320","20140"
"New entrant CS","2021","Debt","HM Revenue and Customs","EO","EO","30","[c]","25510","25560"
"New entrant CS","2021","Debt","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","AA/AO","AO","10","[c]","21500","19960"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","EO","EO","20","[c]","27450","27500"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","G6/G7","G7","70","[c]","54840","54700"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","SEO/HEO","HEO","40","[c]","33280","34550"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","SEO/HEO","SEO","30","[c]","40400","40600"
"New entrant CS","2021","Digital, Data & Technology","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","EO","55","[c]","26240","25270"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","G7","15","[c]","55790","56270"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","30","[c]","31810","32060"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","40","[c]","42270","41940"
"New entrant CS","2021","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","G6/G7","G7","20","[c]","51670","49860"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","SEO/HEO","HEO","20","[c]","30570","29360"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","SEO/HEO","SEO","30","[c]","37400","36500"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","EO","EO","20","[c]","25830","25000"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","G7","50","[c]","50630","49110"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","35","[c]","29790","29180"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","35","[c]","37480","35900"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","G6/G7","G7","15","[c]","54890","56230"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","SEO/HEO","SEO","15","[c]","42550","43000"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","EO","EO","40","[c]","27480","26130"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","G6/G7","G7","20","[c]","55200","55000"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","SEO/HEO","HEO","40","[c]","33080","31410"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","SEO/HEO","SEO","30","[c]","43090","42650"
"New entrant CS","2021","Digital, Data & Technology","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","HEO","30","[c]","32510","32790"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","SEO","15","[c]","39390","40450"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","AA/AO","AA","10","[c]","21990","21040"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","AA/AO","AO","20","[c]","22550","22350"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","EO","EO","35","[c]","27720","27130"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","SEO/HEO","HEO","20","[c]","37760","38450"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","SEO/HEO","SEO","10","[c]","44140","43160"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","EO","EO","65","[c]","25680","25560"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","G6/G7","G6","20","[c]","67900","65340"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","G6/G7","G7","25","[c]","52860","52580"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","SEO/HEO","HEO","85","[c]","31940","31810"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","SEO/HEO","SEO","55","[c]","39090","38630"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","AA/AO","AO","15","[c]","20770","20920"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","EO","EO","30","[c]","26130","26350"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","SEO/HEO","HEO","20","[c]","33930","33000"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","G6/G7","G7","110","[c]","61050","60000"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","SEO/HEO","HEO","25","[c]","29490","30850"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","SEO/HEO","SEO","65","[c]","40760","40480"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","AA/AO","AO","10","[c]","22170","20800"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","EO","EO","30","[c]","30530","28840"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","SEO/HEO","HEO","15","[c]","38830","36740"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","G7","10","[c]","59430","57000"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","G6/G7","G7","20","[c]","52150","52000"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","SEO/HEO","SEO","10","[c]","36590","35470"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Export Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","EO","EO","35","[c]","23450","23050"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G6/G7","G7","30","[c]","52270","52100"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO/HEO","HEO","25","[c]","30800","29540"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO/HEO","SEO","30","[c]","37400","36350"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Chancellor's other departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","10","[c]","43910","43490"
"New entrant CS","2021","Finance","Department for Education","EO","EO","10","[c]","25290","25000"
"New entrant CS","2021","Finance","Department for Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","SEO/HEO","SEO","15","[c]","38540","36500"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","15","[c]","31360","32560"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","20","[c]","38500","39000"
