"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","United Kingdom Statistics Authority","East Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","East Wales","EO","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Bedfordshire and Hertfordshire","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","23080","23520"
"In post","2021","20-29","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Cornwall and Isles of Scilly","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","30","30","20560","21950"
"In post","2021","20-29","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","15","15","25600","25480"
"In post","2021","20-29","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Devon","AA/AO","10","10","20170","18740"
"In post","2021","20-29","Attorney General's Departments","Devon","EO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Anglia","AA/AO","10","10","20330","19490"
"In post","2021","20-29","Attorney General's Departments","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Wales","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Wales","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Essex","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Essex","EO","10","10","27160","26970"
"In post","2021","20-29","Attorney General's Departments","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","15","21530","21950"
"In post","2021","20-29","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","25880","25920"
"In post","2021","20-29","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Greater Manchester","AA/AO","10","10","21910","21950"
"In post","2021","20-29","Attorney General's Departments","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","25","25","21150","20120"
"In post","2021","20-29","Attorney General's Departments","Hampshire and Isle of Wight","EO","10","10","26910","26970"
"In post","2021","20-29","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Inner London - East","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Inner London - West","AA/AO","110","105","22380","23520"
"In post","2021","20-29","Attorney General's Departments","Inner London - West","EO","250","245","28160","27350"
"In post","2021","20-29","Attorney General's Departments","Inner London - West","G6/G7","95","95","51520","51250"
"In post","2021","20-29","Attorney General's Departments","Inner London - West","SEO/HEO","190","190","37890","39750"
"In post","2021","20-29","Attorney General's Departments","Kent","AA/AO","10","10","22280","23520"
"In post","2021","20-29","Attorney General's Departments","Kent","EO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Lancashire","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Merseyside","AA/AO","40","40","21610","21950"
"In post","2021","20-29","Attorney General's Departments","Merseyside","EO","20","20","25630","25480"
"In post","2021","20-29","Attorney General's Departments","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Merseyside","SEO/HEO","15","15","35140","38000"
"In post","2021","20-29","Attorney General's Departments","North Yorkshire","AA/AO","15","15","21210","21950"
"In post","2021","20-29","Attorney General's Departments","North Yorkshire","EO","10","10","25740","25480"
"In post","2021","20-29","Attorney General's Departments","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Northumberland and Tyne and Wear","AA/AO","10","10","20490","21950"
"In post","2021","20-29","Attorney General's Departments","Northumberland and Tyne and Wear","EO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Northumberland and Tyne and Wear","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Outer London - East and North East","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Outer London - South","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Outer London - West and North West","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South Yorkshire","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","10","10","21880","20560"
"In post","2021","20-29","Attorney General's Departments","Surrey, East and West Sussex","EO","10","10","27890","26970"
"In post","2021","20-29","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Midlands","AA/AO","25","25","20850","21950"
"In post","2021","20-29","Attorney General's Departments","West Midlands","EO","10","10","25520","25480"
"In post","2021","20-29","Attorney General's Departments","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Midlands","SEO/HEO","10","10","36060","38000"
"In post","2021","20-29","Attorney General's Departments","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Yorkshire","AA/AO","25","25","21270","21950"
"In post","2021","20-29","Attorney General's Departments","West Yorkshire","EO","20","20","25670","25480"
"In post","2021","20-29","Attorney General's Departments","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Yorkshire","SEO/HEO","15","15","35670","38000"
"In post","2021","20-29","Cabinet Office","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","East Wales","SEO/HEO","30","30","29260","28000"
"In post","2021","20-29","Cabinet Office","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Eastern Scotland","SEO/HEO","15","15","29620","28000"
"In post","2021","20-29","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","30","30550","29250"
"In post","2021","20-29","Cabinet Office","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Greater Manchester","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Greater Manchester","SEO/HEO","50","50","30730","29250"
"In post","2021","20-29","Cabinet Office","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","15","15","29380","29250"
"In post","2021","20-29","Cabinet Office","Inner London - East","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Inner London - East","EO","45","40","27600","27500"
"In post","2021","20-29","Cabinet Office","Inner London - East","G6/G7","60","60","55550","54700"
"In post","2021","20-29","Cabinet Office","Inner London - East","SEO/HEO","130","130","34160","34550"
