"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","London","Female","150","[c]","29660","31060"
"New entrant CS","2021","Mixed","Department for Work and Pensions","London","Male","60","[c]","29510","31060"
"New entrant CS","2021","Mixed","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Outside London","Female","280","[c]","25660","27570"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Outside London","Male","175","[c]","25590","27570"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","London","Female","55","[c]","36390","32330"
"New entrant CS","2021","Mixed","Department of Health and Social Care","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Outside London","Female","30","[c]","31920","26350"
"New entrant CS","2021","Mixed","Ministry of Defence","Outside London","Male","35","[c]","30310","27540"
"New entrant CS","2021","Mixed","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","London","Female","40","[c]","29950","27770"
"New entrant CS","2021","Mixed","Ministry of Justice","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","Outside London","Female","80","[c]","23510","22850"
"New entrant CS","2021","Mixed","Ministry of Justice","Outside London","Male","50","[c]","24090","22920"
"New entrant CS","2021","Mixed","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
