"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Cabinet Office","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","HEO","Unknown","30","[c]","29550","28420"
"Leaver CS","2021","Cabinet Office","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
