"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","EO","Heterosexual / straight","40","[c]","22350","21620"
"Leaver Dept.","2021","Project Delivery","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","HEO","Heterosexual / straight","70","[c]","29620","29700"
"Leaver Dept.","2021","Project Delivery","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","SEO","Heterosexual / straight","30","[c]","39040","40140"
"Leaver Dept.","2021","Project Delivery","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
