"Status","Year","Profession_of_post","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Female","Unknown","80","[c]","24110","21010"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Female","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Male","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Female","Heterosexual / straight","50","[c]","24220","23660"
"Leaver CS","2021","Unknown","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Female","Unknown","135","[c]","24990","27570"
"Leaver CS","2021","Unknown","East Anglia","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Male","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Female","Heterosexual / straight","45","[c]","24740","21010"
"Leaver CS","2021","Unknown","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Female","Unknown","305","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Male","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Female","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Female","Heterosexual / straight","105","[c]","32640","27570"
"Leaver CS","2021","Unknown","Eastern Scotland","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Female","Unknown","320","[c]","35850","27570"
"Leaver CS","2021","Unknown","Eastern Scotland","Male","Heterosexual / straight","90","[c]","38190","29920"
"Leaver CS","2021","Unknown","Eastern Scotland","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Male","Unknown","220","[c]","37730","29140"
"Leaver CS","2021","Unknown","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Female","Heterosexual / straight","40","[c]","27390","28570"
"Leaver CS","2021","Unknown","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","55","[c]","24650","21010"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","40","[c]","31700","27570"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Female","Heterosexual / straight","110","[c]","25740","21010"
"Leaver CS","2021","Unknown","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Female","Unknown","170","[c]","26320","27120"
"Leaver CS","2021","Unknown","Greater Manchester","Male","Heterosexual / straight","60","[c]","29490","26890"
"Leaver CS","2021","Unknown","Greater Manchester","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Male","Unknown","135","[c]","27040","27570"
"Leaver CS","2021","Unknown","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Female","Heterosexual / straight","35","[c]","24500","26120"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Female","Heterosexual / straight","50","[c]","32870","31060"
"Leaver CS","2021","Unknown","Inner London - East","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Female","Unknown","80","[c]","27980","31060"
"Leaver CS","2021","Unknown","Inner London - East","Male","Heterosexual / straight","45","[c]","32240","27710"
"Leaver CS","2021","Unknown","Inner London - East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Male","Unknown","95","[c]","33500","31060"
"Leaver CS","2021","Unknown","Inner London - East","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Female","Heterosexual / straight","160","[c]","39910","33680"
"Leaver CS","2021","Unknown","Inner London - West","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Female","Unknown","350","[c]","42640","34880"
"Leaver CS","2021","Unknown","Inner London - West","Male","Heterosexual / straight","130","[c]","49000","39620"
"Leaver CS","2021","Unknown","Inner London - West","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Male","Unknown","355","[c]","49090","36650"
"Leaver CS","2021","Unknown","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Female","Heterosexual / straight","45","[c]","29150","26730"
"Leaver CS","2021","Unknown","Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Female","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Female","Heterosexual / straight","115","[c]","26080","21010"
"Leaver CS","2021","Unknown","Lancashire","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Female","Unknown","140","[c]","23450","21010"
"Leaver CS","2021","Unknown","Lancashire","Male","Heterosexual / straight","65","[c]","28240","21010"
"Leaver CS","2021","Unknown","Lancashire","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Male","Unknown","100","[c]","25480","21010"
"Leaver CS","2021","Unknown","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","Unknown","170","[c]","23830","21010"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Female","Heterosexual / straight","95","[c]","24580","21010"
"Leaver CS","2021","Unknown","Merseyside","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Female","Unknown","160","[c]","25670","27570"
"Leaver CS","2021","Unknown","Merseyside","Male","Heterosexual / straight","50","[c]","24670","24110"
"Leaver CS","2021","Unknown","Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Male","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Female","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Female","Heterosexual / straight","145","[c]","24810","21010"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Female","Unknown","380","[c]","25280","21010"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Male","Heterosexual / straight","105","[c]","26510","21010"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Male","Unknown","220","[c]","24980","21010"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Female","Unknown","35","[c]","30440","31060"
"Leaver CS","2021","Unknown","Outer London - East and North East","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Female","Heterosexual / straight","60","[c]","33310","28010"
"Leaver CS","2021","Unknown","Outer London - South","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Male","Heterosexual / straight","55","[c]","34710","31060"
"Leaver CS","2021","Unknown","Outer London - South","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - West and North West","Female","Heterosexual / straight","35","[c]","28450","29550"
"Leaver CS","2021","Unknown","Outer London - West and North West","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - West and North West","Female","Unknown","95","[c]","30370","31060"
"Leaver CS","2021","Unknown","Outer London - West and North West","Male","Heterosexual / straight","35","[c]","30450","30160"
"Leaver CS","2021","Unknown","Outer London - West and North West","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - West and North West","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - West and North West","Male","Unknown","40","[c]","[c]","[c]"
