"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Commercial","London","20","20","50090","51730"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Commercial","London","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Commercial","Outside London","175","175","39520","38000"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","London","20","20","39850","40200"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Outside London","120","115","39090","36970"
"In post","2021","Commercial","Department for International Trade","Commercial","London","25","25","37120","38160"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Commercial","London","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Commercial","London","105","105","55070","53360"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Commercial","Outside London","95","90","41770","36820"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Commercial","Outside London","155","140","32760","31040"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Commercial","Outside London","40","40","36260","38650"
"In post","2021","Commercial","Education and Skills Funding Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","FCDO Services","Commercial","London","10","10","[c]","[c]"
"In post","2021","Commercial","FCDO Services","Commercial","Outside London","75","70","43520","40850"
"In post","2021","Commercial","Food Standards Agency","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Commercial","Outside London","10","10","38840","34720"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","London","5","5","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Outside London","65","65","40210","39630"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Actuary's Department","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Internal Audit Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","Commercial","Outside London","35","30","45710","45870"
"In post","2021","Commercial","Health and Safety Executive","Operational Delivery","Outside London","10","10","24760","22160"
"In post","2021","Commercial","Health and Safety Executive","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Commercial","Outside London","15","15","38820","38550"
"In post","2021","Commercial","HM Prison and Probation Service","Commercial","London","235","230","50190","46600"
"In post","2021","Commercial","HM Prison and Probation Service","Commercial","Outside London","445","430","48760","48710"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Commercial","Outside London","75","70","39630","38630"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","25","25","28310","25560"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Tax","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","35","35","37720","32270"
"In post","2021","Commercial","HM Treasury (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Commercial","Outside London","20","20","44810","42700"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Commercial","London","5","5","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Commercial","London","30","30","45520","44070"
"In post","2021","Commercial","Legal Aid Agency","Commercial","Outside London","65","65","38880","40080"
"In post","2021","Commercial","Legal Aid Agency","Finance","London","10","10","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Finance","Outside London","30","30","28450","27540"
"In post","2021","Commercial","Legal Aid Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Operational Delivery","London","10","10","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Operational Delivery","Outside London","15","15","36100","35560"
"In post","2021","Commercial","Legal Aid Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","Commercial","London","5","5","[c]","[c]"
"In post","2021","Commercial","Met Office","Commercial","Outside London","185","180","42850","40090"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","London","35","35","42660","37640"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Outside London","780","750","35510","34800"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Overseas","30","30","49300","42710"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Commercial","Unknown","10","10","35360","37130"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","125","125","37250","32040"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Outside London","545","525","32620","29200"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","London","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Commercial","London","45","45","39950","37930"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Commercial","Outside London","60","55","31770","31610"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Finance","London","10","10","37890","38640"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Finance","Outside London","10","10","29740","26550"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Operational Delivery","London","15","15","36000","30850"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Operational Delivery","Outside London","50","50","25390","20030"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Property","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Commercial","London","10","10","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Commercial","Outside London","10","10","44230","42240"
"In post","2021","Commercial","National Savings and Investments","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Savings and Investments","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Savings and Investments","Other","London","5","5","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education, Children's Services and Skills","Commercial","Outside London","15","15","35070","32010"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Planning Inspectorate","Commercial","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Public Health England","Commercial","London","25","25","47500","43480"
