"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Security","London","Male","410","410","42030","38580"
"In post","2021","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Outside London","Female","1000","960","29500","26670"
"In post","2021","Declared non-disabled","Security","Outside London","Male","3525","3460","29730","25680"
"In post","2021","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","Male","70","70","39590","34400"
"In post","2021","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","London","Female","11610","10700","37000","31060"
"In post","2021","Declared non-disabled","Unknown","London","Male","8645","8410","39900","34630"
"In post","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Outside London","Female","61245","53540","28210","27570"
"In post","2021","Declared non-disabled","Unknown","Outside London","Male","39305","37855","30170","27570"
"In post","2021","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","Female","190","185","38560","33180"
"In post","2021","Declared non-disabled","Unknown","Overseas","Male","300","295","39470","33300"
"In post","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Female","460","415","29990","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","Male","310","300","30390","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","London","Female","85","85","44340","42470"
"In post","2021","Undeclared","Analysis","London","Male","140","135","46340","42680"
"In post","2021","Undeclared","Analysis","Outside London","Female","55","50","37380","37320"
"In post","2021","Undeclared","Analysis","Outside London","Male","90","90","40460","39240"
"In post","2021","Undeclared","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","London","Female","35","35","45160","45220"
"In post","2021","Undeclared","Commercial","London","Male","45","45","56710","48600"
"In post","2021","Undeclared","Commercial","Outside London","Female","140","130","37040","33300"
"In post","2021","Undeclared","Commercial","Outside London","Male","160","155","41980","39940"
"In post","2021","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","London","Female","60","55","45710","42060"
"In post","2021","Undeclared","Communications","London","Male","60","60","46130","42630"
"In post","2021","Undeclared","Communications","Outside London","Female","110","100","32880","28140"
"In post","2021","Undeclared","Communications","Outside London","Male","130","125","29030","26510"
"In post","2021","Undeclared","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","London","Female","50","50","38350","34510"
"In post","2021","Undeclared","Counter Fraud","London","Male","110","105","42180","36160"
"In post","2021","Undeclared","Counter Fraud","Outside London","Female","180","160","32650","31810"
"In post","2021","Undeclared","Counter Fraud","Outside London","Male","305","295","34920","31810"
"In post","2021","Undeclared","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","London","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Debt","London","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Debt","Outside London","Female","80","65","22910","21440"
"In post","2021","Undeclared","Debt","Outside London","Male","95","90","23600","21440"
"In post","2021","Undeclared","Digital, Data & Technology","London","Female","60","55","46390","42530"
"In post","2021","Undeclared","Digital, Data & Technology","London","Male","95","95","49330","47410"
"In post","2021","Undeclared","Digital, Data & Technology","Outside London","Female","155","150","38210","35900"
"In post","2021","Undeclared","Digital, Data & Technology","Outside London","Male","365","355","38930","37170"
"In post","2021","Undeclared","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","London","Female","70","65","47630","43560"
"In post","2021","Undeclared","Finance","London","Male","80","80","50280","52090"
"In post","2021","Undeclared","Finance","Outside London","Female","195","180","33670","31800"
"In post","2021","Undeclared","Finance","Outside London","Male","165","160","36670","33300"
"In post","2021","Undeclared","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Human Resources","London","Female","100","95","47010","43110"
"In post","2021","Undeclared","Human Resources","London","Male","55","55","49600","50560"
"In post","2021","Undeclared","Human Resources","Outside London","Female","240","220","33110","30080"
"In post","2021","Undeclared","Human Resources","Outside London","Male","110","110","32100","31180"
"In post","2021","Undeclared","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","London","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","London","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Outside London","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","London","Female","115","105","55470","56630"
"In post","2021","Undeclared","Legal","London","Male","70","70","61790","66110"
"In post","2021","Undeclared","Legal","Outside London","Female","105","95","43730","42880"
"In post","2021","Undeclared","Legal","Outside London","Male","85","80","43400","43090"
"In post","2021","Undeclared","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","London","Female","1455","1375","39100","34750"
"In post","2021","Undeclared","No function","London","Male","1560","1515","42040","35900"
"In post","2021","Undeclared","No function","Outside London","Female","4755","4205","28700","26340"
"In post","2021","Undeclared","No function","Outside London","Male","6020","5635","31720","31650"
"In post","2021","Undeclared","No function","Overseas","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Overseas","Male","45","45","51080","53470"
"In post","2021","Undeclared","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","London","Female","130","125","47820","44030"
"In post","2021","Undeclared","Project Delivery","London","Male","130","125","52610","54700"
"In post","2021","Undeclared","Project Delivery","Outside London","Female","495","465","36930","34080"
"In post","2021","Undeclared","Project Delivery","Outside London","Male","1020","990","38870","37320"
"In post","2021","Undeclared","Project Delivery","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Overseas","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","London","Female","55","50","36420","33620"
"In post","2021","Undeclared","Property","London","Male","70","70","46770","44690"
"In post","2021","Undeclared","Property","Outside London","Female","195","175","31900","29720"
"In post","2021","Undeclared","Property","Outside London","Male","290","280","35650","33300"
"In post","2021","Undeclared","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","London","Female","30","30","47970","43450"
"In post","2021","Undeclared","Security","London","Male","55","55","46140","41670"
"In post","2021","Undeclared","Security","Outside London","Female","90","85","32170","30670"
"In post","2021","Undeclared","Security","Outside London","Male","510","500","33070","34710"
"In post","2021","Undeclared","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","London","Female","675","625","36470","31060"
"In post","2021","Undeclared","Unknown","London","Male","655","640","40060","35070"
"In post","2021","Undeclared","Unknown","Outside London","Female","3275","2945","27550","27570"
"In post","2021","Undeclared","Unknown","Outside London","Male","2955","2860","29140","27570"
"In post","2021","Undeclared","Unknown","Overseas","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","Male","25","25","[c]","[c]"
