"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Dorset CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","25","[c]","21000","17470"
"New entrant CS","2021","Project Delivery","Ministry of Defence","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","10","[c]","42410","37000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Lincolnshire","Outside London","20","[c]","36760","40000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","North Hampshire","Outside London","10","[c]","31170","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Oxfordshire","Outside London","25","[c]","26860","13000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Plymouth","Outside London","35","[c]","30800","31750"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Portsmouth","Outside London","20","[c]","40310","40000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Somerset","Outside London","15","[c]","33030","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","South Hampshire","Outside London","10","[c]","29110","28000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Staffordshire CC","Outside London","15","[c]","37020","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","West Cumbria","Outside London","20","[c]","39860","33250"
"New entrant CS","2021","Project Delivery","Ministry of Defence","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Westminster","London","30","[c]","42210","41500"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Wiltshire","Outside London","90","[c]","32390","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Birmingham","Outside London","20","[c]","43650","48200"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Leeds","Outside London","35","[c]","29330","28900"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Tower Hamlets","London","50","[c]","38360","39530"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Westminster","London","35","[c]","37950","33930"
"New entrant CS","2021","Project Delivery","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Lambeth","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland Office","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Government","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Government","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Government","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Government","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Government","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Export Finance","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","Monmouthshire and Newport","Outside London","25","[c]","39390","36810"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","South Hampshire","Outside London","25","[c]","33880","29540"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","Westminster","London","10","[c]","36370","39030"
"New entrant CS","2021","Property","Cabinet Office","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cabinet Office","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cabinet Office","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cabinet Office","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Competition and Markets Authority","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Manchester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","10","[c]","61880","59000"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","Swansea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Work and Pensions","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Land Registry","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Birmingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Brent","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","20","[c]","23820","20880"
"New entrant CS","2021","Property","HM Revenue and Customs","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Croydon","London","15","[c]","33520","27880"
"New entrant CS","2021","Property","HM Revenue and Customs","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Durham CC","Outside London","75","[c]","22180","20880"
"New entrant CS","2021","Property","HM Revenue and Customs","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Manchester","Outside London","10","[c]","28270","24500"
"New entrant CS","2021","Property","HM Revenue and Customs","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Nottingham","Outside London","15","[c]","31490","30000"
"New entrant CS","2021","Property","HM Revenue and Customs","Plymouth","Outside London","45","[c]","21060","20880"
"New entrant CS","2021","Property","HM Revenue and Customs","Sefton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Tower Hamlets","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","Tyneside","Outside London","20","[c]","30270","30000"
"New entrant CS","2021","Property","HM Treasury","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","30","[c]","31830","31000"
"New entrant CS","2021","Property","Ministry of Defence","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Cambridgeshire CC","Outside London","10","[c]","37240","37000"
"New entrant CS","2021","Property","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Central Hampshire","Outside London","20","[c]","34070","33300"
"New entrant CS","2021","Property","Ministry of Defence","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Leicestershire CC and Rutland","Outside London","20","[c]","18760","18760"
"New entrant CS","2021","Property","Ministry of Defence","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","North Yorkshire CC","Outside London","15","[c]","31660","33000"
"New entrant CS","2021","Property","Ministry of Defence","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Plymouth","Outside London","10","[c]","28220","26350"
"New entrant CS","2021","Property","Ministry of Defence","Portsmouth","Outside London","15","[c]","30820","29680"
"New entrant CS","2021","Property","Ministry of Defence","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Suffolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Wiltshire","Outside London","10","[c]","36630","33000"
"New entrant CS","2021","Property","Ministry of Defence","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","National Crime Agency","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office for Standards in Education","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office of Gas and Electricity Markets","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Caithness and Sutherland and Ross and Cromarty","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Dumfries and Galloway","Outside London","10","[c]","26710","25140"
"New entrant CS","2021","Property","Scottish Government","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
