"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Analysis","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Leeds","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Leeds","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Liverpool","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Liverpool","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Manchester","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Manchester","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","Outside London","Female","105","[c]","29590","29540"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","Outside London","Male","80","[c]","27770","29540"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Sheffield","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Sheffield","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South Hampshire","Outside London","Female","35","[c]","27640","29540"
"New entrant CS","2021","Analysis","South Hampshire","Outside London","Male","30","[c]","30130","29540"
"New entrant CS","2021","Analysis","South Hampshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Suffolk","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tower Hamlets","London","Female","35","[c]","38090","33750"
"New entrant CS","2021","Analysis","Tower Hamlets","London","Male","65","[c]","37770","36160"
"New entrant CS","2021","Analysis","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Westminster","London","Female","280","[c]","36050","32540"
"New entrant CS","2021","Analysis","Westminster","London","Male","290","[c]","35450","32750"
"New entrant CS","2021","Analysis","Westminster","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Wiltshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Wiltshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Barnet","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Barnet","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Birmingham","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Buckinghamshire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Buckinghamshire CC","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cambridgeshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Central Hampshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","City of Edinburgh","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Croydon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Dorset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Dorset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Glasgow City","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Glasgow City","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Greater Manchester South West","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leeds","Outside London","Female","30","[c]","39050","35300"
"New entrant CS","2021","Commercial","Leeds","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lewisham and Southwark","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Liverpool","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Liverpool","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Monmouthshire and Newport","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Norwich and East Norfolk","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Norwich and East Norfolk","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Portsmouth","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Portsmouth","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sheffield","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Staffordshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swansea","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Telford and Wrekin","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tower Hamlets","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tower Hamlets","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Westminster","London","Female","125","[c]","56640","53620"
"New entrant CS","2021","Commercial","Westminster","London","Male","130","[c]","67110","68000"
"New entrant CS","2021","Commercial","Wiltshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wiltshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Worcestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Worcestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Barnet","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Barnet","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Birmingham","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bournemouth and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bournemouth and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bristol, City of","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cardiff and Vale of Glamorgan","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cardiff and Vale of Glamorgan","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","City of Edinburgh","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Croydon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Dorset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Dorset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Greater Manchester South West","Outside London","Female","60","[c]","26720","25560"
"New entrant CS","2021","Communications","Greater Manchester South West","Outside London","Male","110","[c]","26960","25560"
"New entrant CS","2021","Communications","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Harrow and Hillingdon","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Lambeth","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Lambeth","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Leeds","Outside London","Female","40","[c]","30250","25560"
"New entrant CS","2021","Communications","Leeds","Outside London","Male","50","[c]","29450","25560"
"New entrant CS","2021","Communications","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Manchester","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Monmouthshire and Newport","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Nottingham","Outside London","Female","60","[c]","26140","25560"
"New entrant CS","2021","Communications","Nottingham","Outside London","Male","70","[c]","26990","25560"
"New entrant CS","2021","Communications","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sheffield","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Suffolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tyneside","Outside London","Female","150","[c]","26480","25560"
"New entrant CS","2021","Communications","Tyneside","Outside London","Male","180","[c]","26380","25560"
"New entrant CS","2021","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Westminster","London","Female","205","[c]","36230","33210"
"New entrant CS","2021","Communications","Westminster","London","Male","120","[c]","40000","36660"
"New entrant CS","2021","Communications","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
