"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for International Trade","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","SEO/HEO","20","[c]","31780","31800"
"New entrant CS","2021","Department for International Trade","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Outside London","AA/AO","15","[c]","22210","21590"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Outside London","EO","15","[c]","23960","26130"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Outside London","SEO/HEO","35","[c]","39250","40790"
"New entrant CS","2021","Department for Transport","East of England","Outside London","AA/AO","15","[c]","25490","26580"
"New entrant CS","2021","Department for Transport","East of England","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","London","AA/AO","15","[c]","26810","25730"
"New entrant CS","2021","Department for Transport","London","London","EO","120","[c]","28700","29970"
"New entrant CS","2021","Department for Transport","London","London","G6/G7","70","[c]","57190","54110"
"New entrant CS","2021","Department for Transport","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","London","SEO/HEO","270","[c]","35110","34710"
"New entrant CS","2021","Department for Transport","North East (England)","Outside London","AA/AO","10","[c]","21010","21590"
"New entrant CS","2021","Department for Transport","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Outside London","EO","10","[c]","26130","26130"
"New entrant CS","2021","Department for Transport","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Outside London","AA/AO","10","[c]","24770","26580"
"New entrant CS","2021","Department for Transport","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Outside London","AA/AO","65","[c]","23840","21590"
"New entrant CS","2021","Department for Transport","South East (England)","Outside London","EO","40","[c]","26970","26130"
"New entrant CS","2021","Department for Transport","South East (England)","Outside London","G6/G7","25","[c]","60660","56630"
"New entrant CS","2021","Department for Transport","South East (England)","Outside London","SEO/HEO","65","[c]","35380","36040"
"New entrant CS","2021","Department for Transport","South West (England)","Outside London","AA/AO","20","[c]","23410","21590"
"New entrant CS","2021","Department for Transport","South West (England)","Outside London","EO","20","[c]","25700","26130"
"New entrant CS","2021","Department for Transport","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Outside London","SEO/HEO","15","[c]","36580","38650"
"New entrant CS","2021","Department for Transport","Wales","Outside London","AA/AO","285","[c]","20100","21590"
"New entrant CS","2021","Department for Transport","Wales","Outside London","EO","50","[c]","26870","26130"
"New entrant CS","2021","Department for Transport","Wales","Outside London","G6/G7","15","[c]","71510","82490"
"New entrant CS","2021","Department for Transport","Wales","Outside London","SEO/HEO","35","[c]","37090","38650"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Outside London","AA/AO","30","[c]","22420","21590"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Outside London","EO","15","[c]","22230","20900"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Outside London","SEO/HEO","20","[c]","32170","30730"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Outside London","AA/AO","20","[c]","24550","26580"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Outside London","EO","20","[c]","24510","26130"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Outside London","SEO/HEO","20","[c]","35810","33710"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Outside London","AA/AO","205","[c]","21100","21010"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Outside London","EO","640","[c]","27560","27570"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Outside London","SEO/HEO","10","[c]","31980","31660"
"New entrant CS","2021","Department for Work and Pensions","East of England","Outside London","AA/AO","250","[c]","23010","24180"
"New entrant CS","2021","Department for Work and Pensions","East of England","Outside London","EO","995","[c]","28440","29290"
"New entrant CS","2021","Department for Work and Pensions","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East of England","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","London","AA/AO","530","[c]","25090","25110"
"New entrant CS","2021","Department for Work and Pensions","London","London","EO","2580","[c]","31060","31060"
"New entrant CS","2021","Department for Work and Pensions","London","London","G6/G7","25","[c]","63650","62000"
"New entrant CS","2021","Department for Work and Pensions","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","London","SEO/HEO","120","[c]","37320","36650"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Outside London","AA/AO","955","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Outside London","EO","355","[c]","27530","27570"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Outside London","G6/G7","35","[c]","57860","55500"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Outside London","SEO/HEO","60","[c]","34750","33510"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Outside London","AA/AO","1245","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Outside London","EO","1150","[c]","27540","27570"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Outside London","G6/G7","65","[c]","57210","56000"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Outside London","SEO/HEO","100","[c]","35770","34800"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Outside London","AA/AO","430","[c]","21020","21010"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Outside London","EO","570","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Outside London","AA/AO","475","[c]","22140","21010"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Outside London","EO","1550","[c]","28360","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Outside London","AA/AO","350","[c]","21070","21010"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Outside London","EO","785","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","AA/AO","70","[c]","21690","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","EO","185","[c]","27780","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","G6/G7","15","[c]","55810","55000"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","SEO/HEO","55","[c]","35130","35310"
"New entrant CS","2021","Department for Work and Pensions","Wales","Outside London","AA/AO","285","[c]","21070","21010"
"New entrant CS","2021","Department for Work and Pensions","Wales","Outside London","EO","325","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","Outside London","AA/AO","255","[c]","21000","21010"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","Outside London","EO","765","[c]","27580","27570"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Outside London","AA/AO","515","[c]","21000","21010"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Outside London","EO","1065","[c]","27520","27570"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Outside London","G6/G7","35","[c]","56520","54000"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Outside London","SEO/HEO","85","[c]","34330","31990"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","EO","10","[c]","23210","23140"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","SEO/HEO","50","[c]","32940","31370"
"New entrant CS","2021","Department of Health and Social Care","East of England","Outside London","AA/AO","30","[c]","21580","21570"
"New entrant CS","2021","Department of Health and Social Care","East of England","Outside London","EO","15","[c]","25670","25260"
"New entrant CS","2021","Department of Health and Social Care","East of England","Outside London","G6/G7","15","[c]","54540","53060"
"New entrant CS","2021","Department of Health and Social Care","East of England","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","Outside London","SEO/HEO","70","[c]","34410","32930"
"New entrant CS","2021","Department of Health and Social Care","London","London","AA/AO","115","[c]","22680","23510"
"New entrant CS","2021","Department of Health and Social Care","London","London","EO","410","[c]","26750","27140"
"New entrant CS","2021","Department of Health and Social Care","London","London","G6/G7","340","[c]","57600","53360"
"New entrant CS","2021","Department of Health and Social Care","London","London","SCS level","85","[c]","93700","85000"
"New entrant CS","2021","Department of Health and Social Care","London","London","SEO/HEO","935","[c]","35580","32790"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Outside London","AA/AO","10","[c]","19550","19630"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Outside London","SEO/HEO","25","[c]","36120","36330"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Outside London","AA/AO","85","[c]","19540","19630"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Outside London","EO","30","[c]","23450","23140"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Outside London","G6/G7","10","[c]","50150","48860"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Outside London","SEO/HEO","65","[c]","33700","33180"
"New entrant CS","2021","Department of Health and Social Care","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Outside London","AA/AO","25","[c]","21060","21570"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Outside London","EO","10","[c]","25240","25010"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Outside London","G6/G7","15","[c]","54130","51200"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Outside London","SEO/HEO","55","[c]","35410","37860"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Outside London","AA/AO","120","[c]","19640","19630"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Outside London","EO","45","[c]","23660","23140"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Outside London","G6/G7","30","[c]","58020","53170"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Outside London","SCS level","10","[c]","94030","98480"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Outside London","SEO/HEO","160","[c]","33560","32330"
"New entrant CS","2021","Department of Health and Social Care","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","AA/AO","35","[c]","19800","19630"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","EO","25","[c]","23460","23140"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","G6/G7","10","[c]","59230","54290"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","SEO/HEO","45","[c]","32480","31370"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","AA/AO","30","[c]","19670","19630"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","EO","45","[c]","23570","23440"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","G6/G7","90","[c]","53720","49530"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","SEO/HEO","210","[c]","32280","28970"
"New entrant CS","2021","ESTYN","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","London","SEO/HEO","30","[c]","35300","32350"
"New entrant CS","2021","Food Standards Agency","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Northern Ireland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Outside London","SEO/HEO","10","[c]","33740","30350"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","SEO/HEO","15","[c]","35900","37350"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Outside London","AA/AO","75","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Outside London","EO","10","[c]","27130","27130"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Outside London","AA/AO","35","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","London","AA/AO","25","[c]","25850","25850"
"New entrant CS","2021","HM Land Registry","London","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","London","SEO/HEO","10","[c]","41540","42000"
"New entrant CS","2021","HM Land Registry","North East (England)","Outside London","AA/AO","60","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Outside London","AA/AO","80","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Outside London","AA/AO","105","[c]","22320","22350"
"New entrant CS","2021","HM Land Registry","South West (England)","Outside London","EO","30","[c]","27710","27130"
"New entrant CS","2021","HM Land Registry","South West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Outside London","SEO/HEO","20","[c]","39550","38550"
"New entrant CS","2021","HM Land Registry","Wales","Outside London","AA/AO","60","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Outside London","AA/AO","70","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Outside London","AA/AO","40","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","AA/AO","75","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","EO","130","[c]","25540","25560"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","G6/G7","10","[c]","59900","61400"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","SEO/HEO","70","[c]","32350","31810"
"New entrant CS","2021","HM Revenue and Customs","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","Outside London","EO","25","[c]","25440","25560"
"New entrant CS","2021","HM Revenue and Customs","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","Outside London","SEO/HEO","25","[c]","33810","31810"
"New entrant CS","2021","HM Revenue and Customs","London","London","AA/AO","90","[c]","24140","24120"
"New entrant CS","2021","HM Revenue and Customs","London","London","EO","70","[c]","29170","29570"
"New entrant CS","2021","HM Revenue and Customs","London","London","G6/G7","25","[c]","62880","59160"
"New entrant CS","2021","HM Revenue and Customs","London","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","London","SEO/HEO","150","[c]","36750","36160"
"New entrant CS","2021","HM Revenue and Customs","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","Outside London","AA/AO","600","[c]","20220","20140"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","Outside London","EO","385","[c]","25490","25560"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","Outside London","SEO/HEO","110","[c]","33330","31810"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Outside London","AA/AO","540","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Outside London","EO","210","[c]","25270","25560"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Outside London","G6/G7","30","[c]","55050","52580"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Outside London","SEO/HEO","155","[c]","32630","31810"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","Outside London","AA/AO","180","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","Outside London","EO","35","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","Outside London","SEO/HEO","10","[c]","31810","31810"
"New entrant CS","2021","HM Revenue and Customs","Scotland","Outside London","AA/AO","625","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Scotland","Outside London","EO","35","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs","Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","Outside London","SEO/HEO","35","[c]","33140","31810"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","Outside London","AA/AO","90","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","Outside London","EO","10","[c]","25460","25560"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","Outside London","SEO/HEO","10","[c]","34450","31810"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","Outside London","AA/AO","70","[c]","20580","20880"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","Outside London","EO","35","[c]","25360","25560"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","Outside London","G6/G7","10","[c]","55030","52580"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","Outside London","SEO/HEO","30","[c]","34260","31810"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","Outside London","AA/AO","275","[c]","20180","20140"
"New entrant CS","2021","HM Revenue and Customs","Wales","Outside London","EO","30","[c]","25380","25560"
"New entrant CS","2021","HM Revenue and Customs","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","Outside London","SEO/HEO","30","[c]","31880","31810"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","AA/AO","190","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","EO","70","[c]","25470","25560"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","G6/G7","20","[c]","57840","52580"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","SEO/HEO","65","[c]","34910","31810"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","AA/AO","310","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","EO","80","[c]","25520","25560"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","SEO/HEO","70","[c]","32910","31810"
"New entrant CS","2021","HM Treasury","East of England","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","Outside London","EO","15","[c]","23900","23750"
"New entrant CS","2021","HM Treasury","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","London","AA/AO","35","[c]","22870","22500"
