"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Kent","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Kent","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","West Lothian","AA/AO","125","[c]","[c]","[c]"
"Leaver CS","2021","White","West Lothian","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","West Lothian","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Northamptonshire","AA/AO","95","[c]","[c]","[c]"
"Leaver CS","2021","White","West Northamptonshire","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","West Northamptonshire","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Surrey","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","White","West Surrey","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Surrey","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","West Surrey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (North East)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (North East)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (North East)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (South West)","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (South West)","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (South West)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Westminster","AA/AO","145","[c]","24090","24300"
"Leaver CS","2021","White","Westminster","EO","105","[c]","28330","27960"
"Leaver CS","2021","White","Westminster","G6/G7","435","[c]","60760","58370"
"Leaver CS","2021","White","Westminster","SCS level","130","[c]","95750","89530"
"Leaver CS","2021","White","Westminster","SEO/HEO","370","[c]","38290","38000"
"Leaver CS","2021","White","Westminster","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Wiltshire","AA/AO","130","[c]","20470","19820"
"Leaver CS","2021","White","Wiltshire","EO","40","[c]","26600","26670"
"Leaver CS","2021","White","Wiltshire","G6/G7","40","[c]","57340","54540"
"Leaver CS","2021","White","Wiltshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Wiltshire","SEO/HEO","110","[c]","35230","34420"
"Leaver CS","2021","White","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wirral","AA/AO","35","[c]","20780","21010"
"Leaver CS","2021","White","Wirral","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wirral","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wolverhampton","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2021","White","Wolverhampton","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wolverhampton","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Worcestershire","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2021","White","Worcestershire","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Worcestershire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Worcestershire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","York","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","York","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","York","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","York","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","York","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Birmingham","AA/AO","55","[c]","20270","19930"
"Leaver Dept.","2021","Asian","Birmingham","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Birmingham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bradford","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Brent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Camden and City of London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Camden and City of London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Coventry","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Coventry","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Croydon","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Croydon","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Croydon","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Croydon","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Durham CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Durham CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
