"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","AA/AO","305","[c]","20410","20120"
"New entrant CS","2021","Unknown","Attorney General's Departments","EO","90","[c]","26730","26970"
"New entrant CS","2021","Unknown","Attorney General's Departments","G6/G7","220","[c]","51920","50520"
"New entrant CS","2021","Unknown","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","SEO/HEO","110","[c]","38330","38000"
"New entrant CS","2021","Unknown","Cabinet Office","AA/AO","80","[c]","20890","20800"
"New entrant CS","2021","Unknown","Cabinet Office","EO","65","[c]","26580","27500"
"New entrant CS","2021","Unknown","Cabinet Office","G6/G7","110","[c]","69930","64500"
"New entrant CS","2021","Unknown","Cabinet Office","SCS level","165","[c]","82260","71500"
"New entrant CS","2021","Unknown","Cabinet Office","SEO/HEO","635","[c]","29180","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","170","[c]","21130","20880"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","225","[c]","25120","24250"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","50","[c]","57370","53380"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","220","[c]","35580","33570"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","EO","225","[c]","26010","25000"
"New entrant CS","2021","Unknown","Department for Education","G6/G7","130","[c]","54710","53420"
"New entrant CS","2021","Unknown","Department for Education","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","SEO/HEO","300","[c]","34380","36500"
"New entrant CS","2021","Unknown","Department for Education","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","65","[c]","22450","23660"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","EO","85","[c]","22930","24920"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","60","[c]","55240","53600"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","135","[c]","34040","33300"
"New entrant CS","2021","Unknown","Department for International Trade","AA/AO","45","[c]","18650","18200"
"New entrant CS","2021","Unknown","Department for International Trade","EO","30","[c]","25550","26250"
"New entrant CS","2021","Unknown","Department for International Trade","G6/G7","30","[c]","56450","57610"
"New entrant CS","2021","Unknown","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","SEO/HEO","85","[c]","34940","32120"
"New entrant CS","2021","Unknown","Department for Transport","AA/AO","270","[c]","22190","21590"
"New entrant CS","2021","Unknown","Department for Transport","EO","80","[c]","27250","26130"
"New entrant CS","2021","Unknown","Department for Transport","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","SEO/HEO","95","[c]","36810","36040"
"New entrant CS","2021","Unknown","Department for Work and Pensions","AA/AO","520","[c]","21460","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","EO","1270","[c]","28670","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","G6/G7","35","[c]","59810","59000"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SEO/HEO","75","[c]","36950","36650"
"New entrant CS","2021","Unknown","Department of Health and Social Care","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","EO","240","[c]","26520","27270"
"New entrant CS","2021","Unknown","Department of Health and Social Care","G6/G7","265","[c]","56480","53360"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SCS level","50","[c]","99310","88000"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SEO/HEO","605","[c]","34270","32790"
"New entrant CS","2021","Unknown","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","AA/AO","525","[c]","22520","22350"
"New entrant CS","2021","Unknown","HM Land Registry","EO","50","[c]","27820","27130"
"New entrant CS","2021","Unknown","HM Land Registry","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SEO/HEO","60","[c]","39430","38550"
"New entrant CS","2021","Unknown","HM Revenue and Customs","AA/AO","2035","[c]","20260","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs","EO","665","[c]","25660","25560"
"New entrant CS","2021","Unknown","HM Revenue and Customs","G6/G7","75","[c]","58460","53100"
"New entrant CS","2021","Unknown","HM Revenue and Customs","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","SEO/HEO","390","[c]","33920","31810"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Unknown","325","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","AA/AO","455","[c]","21860","21430"
"New entrant CS","2021","Unknown","Home Office","EO","690","[c]","26720","24880"
"New entrant CS","2021","Unknown","Home Office","G6/G7","180","[c]","59310","57430"
"New entrant CS","2021","Unknown","Home Office","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","SEO/HEO","365","[c]","37580","36460"
"New entrant CS","2021","Unknown","Ministry of Defence","AA/AO","405","[c]","23560","20920"
"New entrant CS","2021","Unknown","Ministry of Defence","EO","250","[c]","23230","25000"
"New entrant CS","2021","Unknown","Ministry of Defence","G6/G7","70","[c]","68150","68480"
"New entrant CS","2021","Unknown","Ministry of Defence","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","SEO/HEO","215","[c]","36530","37160"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","55","[c]","28620","26670"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","SEO/HEO","40","[c]","35940","35520"
"New entrant CS","2021","Unknown","Ministry of Justice","AA/AO","2545","[c]","22130","21300"
"New entrant CS","2021","Unknown","Ministry of Justice","EO","200","[c]","24270","24440"
"New entrant CS","2021","Unknown","Ministry of Justice","G6/G7","85","[c]","58980","56870"
"New entrant CS","2021","Unknown","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","SEO/HEO","340","[c]","33070","30990"
"New entrant CS","2021","Unknown","Ministry of Justice","Unknown","415","[c]","22480","22920"
"New entrant CS","2021","Unknown","National Crime Agency","AA/AO","80","[c]","21920","20800"
"New entrant CS","2021","Unknown","National Crime Agency","EO","625","[c]","30880","32260"
"New entrant CS","2021","Unknown","National Crime Agency","G6/G7","40","[c]","61400","59160"
"New entrant CS","2021","Unknown","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","SEO/HEO","230","[c]","41880","40210"
"New entrant CS","2021","Unknown","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","EO","35","[c]","23230","22230"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","SEO/HEO","60","[c]","32820","31780"
"New entrant CS","2021","Unknown","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government","AA/AO","470","[c]","21080","20810"
"New entrant CS","2021","Unknown","Scottish Government","EO","160","[c]","26570","26160"
"New entrant CS","2021","Unknown","Scottish Government","G6/G7","145","[c]","55520","48930"
"New entrant CS","2021","Unknown","Scottish Government","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government","SEO/HEO","290","[c]","35290","32650"
"New entrant CS","2021","Unknown","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","AA/AO","110","[c]","19510","19130"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","EO","105","[c]","23570","23050"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","G6/G7","55","[c]","53100","52100"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","SEO/HEO","345","[c]","32940","32540"
"New entrant CS","2021","Unknown","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
