"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Operational Delivery","Southend-on-Sea","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Southend-on-Sea","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Southend-on-Sea","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","AA/AO","Female","120","[c]","21980","22850"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","AA/AO","Male","110","[c]","22520","22850"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","AA/AO","Female","105","[c]","18950","18880"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","AA/AO","Male","55","[c]","18770","18880"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Suffolk","AA/AO","Female","85","[c]","21730","20600"
"New entrant CS","2021","Operational Delivery","Suffolk","AA/AO","Male","90","[c]","24520","24220"
"New entrant CS","2021","Operational Delivery","Suffolk","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Suffolk","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Suffolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Suffolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Suffolk","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Suffolk","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sunderland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sunderland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sunderland","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sunderland","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sunderland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sunderland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sunderland","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sunderland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swansea","AA/AO","Female","210","[c]","20100","21590"
"New entrant CS","2021","Operational Delivery","Swansea","AA/AO","Male","120","[c]","20370","21590"
"New entrant CS","2021","Operational Delivery","Swansea","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swansea","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swansea","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swansea","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swansea","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swansea","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swansea","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swansea","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swindon","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swindon","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swindon","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swindon","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swindon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swindon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swindon","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Swindon","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Telford and Wrekin","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Telford and Wrekin","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Telford and Wrekin","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Telford and Wrekin","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Telford and Wrekin","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Telford and Wrekin","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Telford and Wrekin","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Telford and Wrekin","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Thurrock","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Thurrock","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Thurrock","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Thurrock","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Torbay","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Torbay","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","SEO/HEO","Female","40","[c]","36660","36040"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tower Hamlets","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tyneside","AA/AO","Female","55","[c]","19970","19880"
"New entrant CS","2021","Operational Delivery","Tyneside","AA/AO","Male","35","[c]","20140","20140"
"New entrant CS","2021","Operational Delivery","Tyneside","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tyneside","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tyneside","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tyneside","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tyneside","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tyneside","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tyneside","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Tyneside","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wakefield","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wakefield","AA/AO","Male","35","[c]","21580","22850"
"New entrant CS","2021","Operational Delivery","Wakefield","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wakefield","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wakefield","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wakefield","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wakefield","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wakefield","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Walsall","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Walsall","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Walsall","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Walsall","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wandsworth","AA/AO","Female","60","[c]","27320","30220"
"New entrant CS","2021","Operational Delivery","Wandsworth","AA/AO","Male","65","[c]","28250","30220"
"New entrant CS","2021","Operational Delivery","Wandsworth","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wandsworth","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wandsworth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wandsworth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wandsworth","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wandsworth","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warrington","AA/AO","Female","40","[c]","21530","20800"
"New entrant CS","2021","Operational Delivery","Warrington","AA/AO","Male","40","[c]","22360","22850"
"New entrant CS","2021","Operational Delivery","Warrington","EO","Female","75","[c]","29640","28840"
"New entrant CS","2021","Operational Delivery","Warrington","EO","Male","65","[c]","30520","30640"
"New entrant CS","2021","Operational Delivery","Warrington","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warrington","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warrington","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warrington","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warrington","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warrington","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warwickshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warwickshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warwickshire","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Cumbria","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Cumbria","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Lothian","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Lothian","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Lothian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Lothian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Northamptonshire","AA/AO","Female","45","[c]","19460","18880"
"New entrant CS","2021","Operational Delivery","West Northamptonshire","AA/AO","Male","40","[c]","20750","20600"
"New entrant CS","2021","Operational Delivery","West Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Northamptonshire","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Northamptonshire","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Surrey","AA/AO","Female","55","[c]","23600","24370"
"New entrant CS","2021","Operational Delivery","West Surrey","AA/AO","Male","45","[c]","25520","24370"
"New entrant CS","2021","Operational Delivery","West Surrey","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Surrey","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Surrey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Surrey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Surrey","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Surrey","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (North East)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (South West)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (South West)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (South West)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (South West)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (South West)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (South West)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (South West)","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Sussex (South West)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Westminster","AA/AO","Female","120","[c]","22100","22680"
"New entrant CS","2021","Operational Delivery","Westminster","AA/AO","Male","65","[c]","22000","22680"
"New entrant CS","2021","Operational Delivery","Westminster","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Westminster","EO","Female","150","[c]","27350","26750"
"New entrant CS","2021","Operational Delivery","Westminster","EO","Male","70","[c]","27310","26970"
"New entrant CS","2021","Operational Delivery","Westminster","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Westminster","G6/G7","Female","30","[c]","57980","56380"
"New entrant CS","2021","Operational Delivery","Westminster","G6/G7","Male","40","[c]","59960","55700"
"New entrant CS","2021","Operational Delivery","Westminster","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Westminster","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Westminster","SEO/HEO","Female","200","[c]","36550","36800"
"New entrant CS","2021","Operational Delivery","Westminster","SEO/HEO","Male","135","[c]","35650","34380"
"New entrant CS","2021","Operational Delivery","Westminster","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Westminster","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Westminster","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wiltshire","AA/AO","Female","70","[c]","20460","19630"
"New entrant CS","2021","Operational Delivery","Wiltshire","AA/AO","Male","45","[c]","22020","20600"
"New entrant CS","2021","Operational Delivery","Wiltshire","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wiltshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wiltshire","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wiltshire","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wiltshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wiltshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wiltshire","SEO/HEO","Female","50","[c]","34020","32490"
"New entrant CS","2021","Operational Delivery","Wiltshire","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wiltshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wiltshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wirral","AA/AO","Female","30","[c]","22000","22350"
"New entrant CS","2021","Operational Delivery","Wirral","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wirral","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wirral","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wirral","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wirral","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wirral","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wirral","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wolverhampton","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wolverhampton","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wolverhampton","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wolverhampton","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wolverhampton","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wolverhampton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Worcestershire","AA/AO","Female","70","[c]","21450","22850"
"New entrant CS","2021","Operational Delivery","Worcestershire","AA/AO","Male","70","[c]","22350","22850"
"New entrant CS","2021","Operational Delivery","Worcestershire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Worcestershire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Worcestershire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Worcestershire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Worcestershire","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Worcestershire","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","York","AA/AO","Female","35","[c]","20920","21050"
"New entrant CS","2021","Operational Delivery","York","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","York","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","York","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","York","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","York","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","York","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","York","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","York","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","York","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Bristol, City of","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Bristol, City of","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Bristol, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Bristol, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Bristol, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Bristol, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Central Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Central Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Coventry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Coventry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Croydon","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Croydon","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Croydon","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Croydon","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Croydon","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Croydon","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Croydon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Croydon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Hackney and Newham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Hackney and Newham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Leeds","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Leeds","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Leeds","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Leeds","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Liverpool","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Liverpool","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Liverpool","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Liverpool","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
