"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Eastern Scotland","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","AO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Female","75","[c]","24350","25050"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Male","65","[c]","24540","25670"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","Female","50","[c]","51900","52940"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","Male","50","[c]","50210","49140"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","Female","95","[c]","29750","30420"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","Male","100","[c]","29610","29710"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","Female","55","[c]","38400","38240"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","Male","70","[c]","38440","39450"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","AO","Female","75","[c]","20880","20950"
"Leaver Dept.","2021","Greater Manchester","Outside London","AO","Male","70","[c]","20830","21010"
"Leaver Dept.","2021","Greater Manchester","Outside London","EO","Female","60","[c]","25920","26890"
"Leaver Dept.","2021","Greater Manchester","Outside London","EO","Male","70","[c]","26530","27570"
"Leaver Dept.","2021","Greater Manchester","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","EO","Female","45","[c]","29350","30200"
"Leaver Dept.","2021","Inner London - East","London","EO","Male","40","[c]","29420","28810"
"Leaver Dept.","2021","Inner London - East","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","G7","Female","50","[c]","58240","58130"
"Leaver Dept.","2021","Inner London - East","London","G7","Male","55","[c]","57760","57880"
"Leaver Dept.","2021","Inner London - East","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","HEO","Female","50","[c]","35270","34760"
"Leaver Dept.","2021","Inner London - East","London","HEO","Male","45","[c]","35130","34950"
"Leaver Dept.","2021","Inner London - East","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","SEO","Female","40","[c]","42810","41410"
"Leaver Dept.","2021","Inner London - East","London","SEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","AO","Female","75","[c]","23570","23520"
"Leaver Dept.","2021","Inner London - West","London","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","EO","Female","345","[c]","28180","27690"
"Leaver Dept.","2021","Inner London - West","London","EO","Male","230","[c]","28060","27680"
"Leaver Dept.","2021","Inner London - West","London","G6","Female","185","[c]","66330","65490"
"Leaver Dept.","2021","Inner London - West","London","G6","Male","165","[c]","65700","65060"
"Leaver Dept.","2021","Inner London - West","London","G7","Female","590","[c]","54720","54150"
"Leaver Dept.","2021","Inner London - West","London","G7","Male","505","[c]","54710","53870"
"Leaver Dept.","2021","Inner London - West","London","HEO","Female","715","[c]","33740","33570"
"Leaver Dept.","2021","Inner London - West","London","HEO","Male","640","[c]","33900","33570"
"Leaver Dept.","2021","Inner London - West","London","SCS level","Female","155","[c]","86360","77760"
"Leaver Dept.","2021","Inner London - West","London","SCS level","Male","95","[c]","91390","82000"
"Leaver Dept.","2021","Inner London - West","London","SEO","Female","375","[c]","41230","40640"
"Leaver Dept.","2021","Inner London - West","London","SEO","Male","300","[c]","41160","40600"
"Leaver Dept.","2021","Inner London - West","London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","AO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","AO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","AO","Female","70","[c]","21220","21010"
"Leaver Dept.","2021","Merseyside","Outside London","AO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","EO","Female","70","[c]","25600","25060"
"Leaver Dept.","2021","Merseyside","Outside London","EO","Male","55","[c]","25570","24890"
"Leaver Dept.","2021","Merseyside","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","AO","Female","130","[c]","20830","21010"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","AO","Male","65","[c]","20760","21010"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","EO","Female","85","[c]","26380","27570"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","EO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","AA","Male","[c]","[c]","[c]","[c]"
