"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","10","10","39960","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","East of England","10","10","47490","49100"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","London","3610","3530","49840","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","15","15","48380","49310"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","25","25","42930","37520"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Scotland","85","80","51860","53050"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","70","70","47230","49080"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Wales","140","130","41530","39310"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","60","60","42110","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Yorkshire and The Humber","10","10","42400","38000"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","East of England","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","London","80","80","47810","41550"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","220","215","40920","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","50","50","46770","44900"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","30","25","46660","47420"
"In post","2021","Department for Business, Energy and Industrial Strategy","Property","South West (England)","25","25","34570","32810"
"In post","2021","Department for Business, Energy and Industrial Strategy","Property","Wales","10","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","20","20","36320","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","25","25","38590","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","40","35","42340","41730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","25","25","39890","42140"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","55","50","36360","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","65","60","40650","39430"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","705","665","40900","39750"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","375","355","48080","42740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","London","20","20","46380","42090"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","Wales","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","40","40","49370","50450"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","North West (England)","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Wales","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","London","20","20","49290","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","London","45","40","55210","52120"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","20","20","54730","56860"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","London","75","75","53810","59730"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","London","65","65","56670","55260"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","60","55","49050","37670"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","London","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","London","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","20","20","41850","42020"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","London","90","85","40850","34330"
