"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Inner London - West","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Kent","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Kent","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lancashire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","AA/AO","Female","45","[c]","20960","21010"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","EO","Female","35","[c]","27490","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - East and North East","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - East and North East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - East and North East","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - East and North East","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - South","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - South","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - South","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - West and North West","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Shropshire and Staffordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Shropshire and Staffordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South Yorkshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Southern Scotland","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Southern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Southern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Surrey, East and West Sussex","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Tees Valley and Durham","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Tees Valley and Durham","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Tees Valley and Durham","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Tees Valley and Durham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Tees Valley and Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Central Scotland","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Central Scotland","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Central Scotland","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Central Scotland","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Central Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Wales and The Valleys","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Wales and The Valleys","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Wales and The Valleys","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Yorkshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Yorkshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Yorkshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Yorkshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Inner London - West","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Inner London - West","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Inner London - West","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
