"Status","Year","Disability","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Outer London - South","Croydon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Croydon","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Croydon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Ealing","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Harrow and Hillingdon","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Staffordshire CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Staffordshire CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Sheffield","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Sheffield","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","South Lanarkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","East Surrey","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","East Surrey","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Durham CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Durham CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Glasgow City","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","North Lanarkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Birmingham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Birmingham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Birmingham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Coventry","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Swansea","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Swansea","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Swansea","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Bradford","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Leeds","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Leeds","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Leeds","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Wakefield","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Bedford","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Luton","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","55","[c]","31350","26650"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","65","[c]","23020","19050"
"Leaver CS","2021","Unknown","Cheshire","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Cheshire East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Warrington","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Warrington","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","East Cumbria","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","West Cumbria","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","Unknown","100","[c]","24770","22920"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Devon CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
