"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Unknown","No function","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Commercial","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Finance","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Human Resources","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","No function","AA/AO","60","[c]","20480","19970"
"Leaver Dept.","2021","50-59","White","No function","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","No function","G6/G7","35","[c]","56900","54700"
"Leaver Dept.","2021","50-59","White","No function","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","No function","SEO/HEO","55","[c]","34850","34550"
"Leaver Dept.","2021","50-59","White","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Project Delivery","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Project Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Project Delivery","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Property","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","AA/AO","95","[c]","20800","21010"
"Leaver Dept.","2021","50-59","White","Unknown","EO","155","[c]","27320","27570"
"Leaver Dept.","2021","50-59","White","Unknown","G6/G7","85","[c]","58750","58440"
"Leaver Dept.","2021","50-59","White","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","SEO/HEO","140","[c]","35600","35200"
"Leaver Dept.","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","No function","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
