"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","West Midlands (England)","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","EO","Female","50","[c]","25360","26450"
"Leaver Dept.","2021","White","West Midlands (England)","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","EO","Female","60","[c]","26460","27570"
"Leaver Dept.","2021","White","Yorkshire and The Humber","EO","Male","40","[c]","26360","26670"
"Leaver Dept.","2021","White","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","SEO","Female","35","[c]","38030","35740"
"Leaver Dept.","2021","White","Yorkshire and The Humber","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","AO","Female","45","[c]","20750","21010"
"New entrant CS","2021","Asian","East Midlands (England)","AO","Male","60","[c]","21110","21010"
"New entrant CS","2021","Asian","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","EO","Female","50","[c]","27150","27570"
"New entrant CS","2021","Asian","East Midlands (England)","EO","Male","50","[c]","27190","27570"
"New entrant CS","2021","Asian","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","EO","Female","65","[c]","28450","29290"
"New entrant CS","2021","Asian","East of England","EO","Male","55","[c]","28300","29290"
"New entrant CS","2021","Asian","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","AO","Female","140","[c]","23930","24490"
"New entrant CS","2021","Asian","London","AO","Male","140","[c]","24790","25110"
"New entrant CS","2021","Asian","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","EO","Female","515","[c]","30090","31060"
"New entrant CS","2021","Asian","London","EO","Male","385","[c]","30180","31060"
"New entrant CS","2021","Asian","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","G7","Female","55","[c]","54360","53420"
"New entrant CS","2021","Asian","London","G7","Male","70","[c]","58200","56560"
"New entrant CS","2021","Asian","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","HEO","Female","165","[c]","34470","33570"
"New entrant CS","2021","Asian","London","HEO","Male","120","[c]","33250","32810"
"New entrant CS","2021","Asian","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","SEO","Female","65","[c]","41520","40470"
"New entrant CS","2021","Asian","London","SEO","Male","55","[c]","41960","40650"
"New entrant CS","2021","Asian","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","AO","Female","30","[c]","20760","21010"
"New entrant CS","2021","Asian","North East (England)","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","AO","Female","60","[c]","20790","21010"
"New entrant CS","2021","Asian","North West (England)","AO","Male","70","[c]","20770","21010"
"New entrant CS","2021","Asian","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","EO","Female","65","[c]","26580","27570"
"New entrant CS","2021","Asian","North West (England)","EO","Male","80","[c]","27150","27570"
"New entrant CS","2021","Asian","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","AO","Female","30","[c]","22050","21010"
"New entrant CS","2021","Asian","South East (England)","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","EO","Female","90","[c]","28730","29290"
"New entrant CS","2021","Asian","South East (England)","EO","Male","60","[c]","28040","27570"
"New entrant CS","2021","Asian","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","EO","Female","5","[c]","[c]","[c]"
