"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Operational Delivery","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Solihull","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Somerset","Outside London","Heterosexual / straight","40","[c]","30670","28060"
"Leaver CS","2021","Operational Delivery","Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Somerset","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South and West Derbyshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South and West Derbyshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Hampshire","Outside London","Heterosexual / straight","80","[c]","22860","19520"
"Leaver CS","2021","Operational Delivery","South Hampshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Hampshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Hampshire","Outside London","Unknown","50","[c]","21470","19130"
"Leaver CS","2021","Operational Delivery","South Lanarkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Lanarkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Nottinghamshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Nottinghamshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Teesside","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West Wales","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Southampton","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Southampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Southampton","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Southend-on-Sea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Staffordshire CC","Outside London","Heterosexual / straight","95","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Staffordshire CC","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Staffordshire CC","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Stoke-on-Trent","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Stoke-on-Trent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Stoke-on-Trent","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Suffolk","Outside London","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Suffolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Suffolk","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Suffolk","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Sunderland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Sunderland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Swansea","Outside London","Heterosexual / straight","150","[c]","21030","21590"
"Leaver CS","2021","Operational Delivery","Swansea","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Swansea","Outside London","Undeclared","60","[c]","20220","21170"
"Leaver CS","2021","Operational Delivery","Swansea","Outside London","Unknown","65","[c]","21060","21590"
"Leaver CS","2021","Operational Delivery","Swindon","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Telford and Wrekin","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Telford and Wrekin","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Thurrock","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Thurrock","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Tower Hamlets","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Tower Hamlets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Tower Hamlets","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Tower Hamlets","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Tyneside","Outside London","Heterosexual / straight","60","[c]","25510","21380"
"Leaver CS","2021","Operational Delivery","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Tyneside","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Tyneside","Outside London","Unknown","40","[c]","24060","21590"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wakefield","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wakefield","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wakefield","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wakefield","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Walsall","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wandsworth","London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wandsworth","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wandsworth","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Warrington","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Warrington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Warrington","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Warwickshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Cumbria","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Cumbria","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Essex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Lothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Lothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Northamptonshire","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Northamptonshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Northamptonshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Northamptonshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Surrey","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Surrey","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Surrey","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Sussex (North East)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Sussex (South West)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Sussex (South West)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Westminster","London","Heterosexual / straight","140","[c]","38210","29500"
"Leaver CS","2021","Operational Delivery","Westminster","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Westminster","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Westminster","London","Unknown","105","[c]","34610","30850"
"Leaver CS","2021","Operational Delivery","Wiltshire","Outside London","Heterosexual / straight","60","[c]","36980","33180"
"Leaver CS","2021","Operational Delivery","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wiltshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wiltshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wirral","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wirral","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wolverhampton","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Worcestershire","Outside London","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Worcestershire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Worcestershire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Worcestershire","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","York","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","York","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","York","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Buckinghamshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Buckinghamshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Buckinghamshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Central Hampshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","City of Edinburgh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Portsmouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Tower Hamlets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Tower Hamlets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Westminster","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Westminster","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Wiltshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Wiltshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Angus and Dundee City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Angus and Dundee City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Antrim and Newtownabbey","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Ards and North Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Armagh City, Banbridge and Craigavon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Armagh City, Banbridge and Craigavon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Barnet","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","60","[c]","36980","32720"
"Leaver CS","2021","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bedford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Belfast","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Berkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bexley and Greenwich","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Birmingham","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Birmingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bournemouth and Poole","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bournemouth and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bournemouth and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bristol, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bristol, City of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Buckinghamshire CC","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Other","Buckinghamshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Buckinghamshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cambridgeshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cambridgeshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Camden and City of London","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Camden and City of London","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Camden and City of London","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Bedfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Bedfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Hampshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","City of Edinburgh","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","City of Edinburgh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","City of Edinburgh","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Clackmannanshire and Fife","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Conwy and Denbighshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Croydon","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
