"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Home Office","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Intelligence Analysis","Kent","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","East Anglia","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","East Yorkshire and Northern Lincolnshire","55","[c]","23060","21430"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Eastern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Essex","45","[c]","22710","21430"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Greater Manchester","55","[c]","24170","24880"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Inner London - West","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Kent","140","[c]","24010","21430"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Merseyside","95","[c]","23350","21430"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Northern Ireland","40","[c]","24470","24880"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Northumberland and Tyne and Wear","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Outer London - South","45","[c]","30630","28650"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Outer London - West and North West","85","[c]","28300","28650"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","South Yorkshire","85","[c]","22610","21430"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Surrey, East and West Sussex","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Tees Valley and Durham","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","West Central Scotland","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Delivery","West Yorkshire","35","[c]","25530","24880"
"New entrant CS","2021","Unknown","Home Office","Operational Research","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Research","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","Inner London - West","80","[c]","34220","28650"
"New entrant CS","2021","Unknown","Home Office","Other","Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","Outer London - South","80","[c]","36750","28650"
"New entrant CS","2021","Unknown","Home Office","Other","Outer London - West and North West","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Policy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Policy","Inner London - West","145","[c]","42920","41950"
"New entrant CS","2021","Unknown","Home Office","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Policy","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","Outer London - South","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Security","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Security","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Security","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Security","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Social Research","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Statistics","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Statistics","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Statistics","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Communications","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Digital, Data and Technology","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Finance","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Human Resources","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Intelligence Analysis","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Medicine","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","Dorset and Somerset","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","26250","20920"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Other","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Planning","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Policy","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Policy","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","40010","39000"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Devon","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
