"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","AA/AO","20","[c]","23480","24370"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","EO","45","[c]","22240","18200"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","G6/G7","35","[c]","58320","57760"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","SEO/HEO","40","[c]","37130","36750"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","York","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","York","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","York","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Westminster","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Westminster","AA/AO","45","[c]","19070","18200"
"Leaver CS","2021","Department for International Trade","Westminster","EO","10","[c]","24540","25730"
"Leaver CS","2021","Department for International Trade","Westminster","G6/G7","30","[c]","59460","58290"
"Leaver CS","2021","Department for International Trade","Westminster","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Westminster","SEO/HEO","40","[c]","33700","33780"
"Leaver CS","2021","Department for Transport (excl. agencies)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Westminster","EO","10","[c]","25860","29640"
"Leaver CS","2021","Department for Transport (excl. agencies)","Westminster","G6/G7","25","[c]","60570","58120"
"Leaver CS","2021","Department for Transport (excl. agencies)","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Westminster","SEO/HEO","45","[c]","32720","34710"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Aberdeen City and Aberdeenshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","AA/AO","30","[c]","20840","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","EO","15","[c]","27250","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","EO","15","[c]","30790","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Barnet","EO","15","[c]","31030","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","AA/AO","30","[c]","20660","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","EO","35","[c]","27240","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Berkshire","EO","20","[c]","29590","29290"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","EO","10","[c]","31090","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Birmingham","AA/AO","25","[c]","20360","20180"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Birmingham","EO","35","[c]","27060","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Birmingham","SEO/HEO","15","[c]","34470","33450"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Blackburn with Darwen","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Blackburn with Darwen","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Blackpool","AA/AO","150","[c]","20800","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Blackpool","EO","60","[c]","27200","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Blackpool","G6/G7","15","[c]","55680","51580"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Blackpool","SEO/HEO","25","[c]","35860","35310"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bournemouth and Poole","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bournemouth and Poole","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bradford","AA/AO","20","[c]","20670","20760"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bradford","EO","15","[c]","26340","26510"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Brent","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Brent","EO","10","[c]","30900","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","AA/AO","15","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
