"Status","Year","Age","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Unknown","45","[c]","25190","24500"
"Leaver CS","2021","20-29","Psychology","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Heterosexual / straight","165","[c]","23440","23180"
"Leaver CS","2021","20-29","Science and Engineering","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Unknown","60","[c]","24810","24370"
"Leaver CS","2021","20-29","Security","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Heterosexual / straight","590","[c]","24980","21770"
"Leaver CS","2021","20-29","Unknown","LGBO","85","[c]","25330","22650"
"Leaver CS","2021","20-29","Unknown","Undeclared","35","[c]","26010","21770"
"Leaver CS","2021","20-29","Unknown","Unknown","1020","[c]","27120","27570"
"Leaver CS","2021","30-39","Commercial","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Heterosexual / straight","35","[c]","41030","39020"
"Leaver CS","2021","30-39","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","Heterosexual / straight","50","[c]","44910","41970"
"Leaver CS","2021","30-39","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","Unknown","35","[c]","42590","41830"
"Leaver CS","2021","30-39","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Heterosexual / straight","40","[c]","35580","31000"
"Leaver CS","2021","30-39","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Heterosexual / straight","45","[c]","50810","50870"
"Leaver CS","2021","30-39","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Heterosexual / straight","35","[c]","42010","37890"
"Leaver CS","2021","30-39","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Heterosexual / straight","800","[c]","28290","24110"
"Leaver CS","2021","30-39","Operational Delivery","LGBO","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Undeclared","115","[c]","28190","25080"
"Leaver CS","2021","30-39","Operational Delivery","Unknown","425","[c]","26550","22680"
"Leaver CS","2021","30-39","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Heterosexual / straight","105","[c]","29380","27180"
"Leaver CS","2021","30-39","Other","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","60","[c]","30600","29930"
"Leaver CS","2021","30-39","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Heterosexual / straight","105","[c]","44450","40510"
"Leaver CS","2021","30-39","Policy","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Unknown","75","[c]","44870","40510"
"Leaver CS","2021","30-39","Project Delivery","Heterosexual / straight","45","[c]","41650","38580"
"Leaver CS","2021","30-39","Project Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Heterosexual / straight","85","[c]","34890","35690"
"Leaver CS","2021","30-39","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Unknown","45","[c]","29810","30220"
"Leaver CS","2021","30-39","Security","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Heterosexual / straight","430","[c]","30370","27570"
"Leaver CS","2021","30-39","Unknown","LGBO","35","[c]","29810","27570"
"Leaver CS","2021","30-39","Unknown","Undeclared","35","[c]","34210","27570"
"Leaver CS","2021","30-39","Unknown","Unknown","900","[c]","31190","27570"
"Leaver CS","2021","30-39","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Heterosexual / straight","40","[c]","47330","40000"
"Leaver CS","2021","40-49","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Unknown","40","[c]","49410","48200"
"Leaver CS","2021","40-49","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Heterosexual / straight","35","[c]","53720","55000"
"Leaver CS","2021","40-49","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","Heterosexual / straight","45","[c]","43620","33180"
"Leaver CS","2021","40-49","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","Heterosexual / straight","545","[c]","30130","25630"
"Leaver CS","2021","40-49","Operational Delivery","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","Undeclared","90","[c]","31480","26380"
"Leaver CS","2021","40-49","Operational Delivery","Unknown","325","[c]","28310","22680"
"Leaver CS","2021","40-49","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Heterosexual / straight","115","[c]","32100","29930"
"Leaver CS","2021","40-49","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Undeclared","10","[c]","[c]","[c]"
