"Status","Year","Disability","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Devon","50","[c]","28500","26940"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Dorset and Somerset","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","East Anglia","35","[c]","29760","29270"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","305","[c]","31710","28650"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Greater Manchester","50","[c]","28430","24530"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Hampshire and Isle of Wight","35","[c]","30050","29000"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Inner London - East","80","[c]","38000","38890"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Kent","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Merseyside","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","North Yorkshire","30","[c]","30080","26370"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Northumberland and Tyne and Wear","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outer London - West and North West","65","[c]","33410","32330"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Surrey, East and West Sussex","35","[c]","29230","27960"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","West Central Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","West Midlands","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","West Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","27150","25540"
"New entrant CS","2021","Declared non-disabled","Security","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Devon","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East Anglia","30","[c]","23660","20920"
"New entrant CS","2021","Declared non-disabled","Security","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","31190","26750"
"New entrant CS","2021","Declared non-disabled","Security","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Hampshire and Isle of Wight","50","[c]","26660","20920"
"New entrant CS","2021","Declared non-disabled","Security","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Highlands and Islands","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - West","30","[c]","31600","29370"
"New entrant CS","2021","Declared non-disabled","Security","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Lincolnshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northern Ireland","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Central Scotland","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","East Wales","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Inner London - West","50","[c]","34720","32540"
"New entrant CS","2021","Declared non-disabled","Social Research","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","East Wales","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Inner London - West","70","[c]","37520","32540"
"New entrant CS","2021","Declared non-disabled","Statistics","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Derbyshire and Nottinghamshire","60","[c]","27580","25560"
"New entrant CS","2021","Declared non-disabled","Tax","East Wales","90","[c]","21420","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Eastern Scotland","95","[c]","21390","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Greater Manchester","115","[c]","24090","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Merseyside","60","[c]","20780","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Northern Ireland","45","[c]","21960","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Northumberland and Tyne and Wear","280","[c]","23350","25560"
"New entrant CS","2021","Declared non-disabled","Tax","Outer London - South","30","[c]","29330","29570"
"New entrant CS","2021","Declared non-disabled","Tax","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Southern Scotland","30","[c]","20140","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","West Midlands","60","[c]","21330","20140"
"New entrant CS","2021","Declared non-disabled","Tax","West Yorkshire","65","[c]","21750","20140"
"New entrant CS","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","315","[c]","27480","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","320","[c]","26960","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Cheshire","205","[c]","24910","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","90","[c]","25160","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","275","[c]","26540","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Devon","240","[c]","23990","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Dorset and Somerset","160","[c]","25450","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East Anglia","320","[c]","26590","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East Wales","220","[c]","25280","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","85","[c]","26180","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Eastern Scotland","605","[c]","28820","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Essex","305","[c]","28010","29290"
"New entrant CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","415","[c]","27200","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Greater Manchester","760","[c]","27800","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","275","[c]","26370","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","110","[c]","25700","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Highlands and Islands","100","[c]","25060","25140"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","860","[c]","31550","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","740","[c]","35820","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Kent","405","[c]","28010","29290"
"New entrant CS","2021","Declared non-disabled","Unknown","Lancashire","635","[c]","23170","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","280","[c]","25540","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Lincolnshire","50","[c]","27120","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","215","[c]","25570","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","North Eastern Scotland","80","[c]","28060","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","North Yorkshire","90","[c]","26870","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","895","[c]","24420","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Outer London - East and North East","520","[c]","29840","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Outer London - South","270","[c]","30250","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Outer London - West and North West","545","[c]","30320","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Shropshire and Staffordshire","225","[c]","26660","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","South Yorkshire","335","[c]","25090","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Southern Scotland","140","[c]","26810","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Surrey, East and West Sussex","540","[c]","26520","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Tees Valley and Durham","180","[c]","22210","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","265","[c]","29720","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","West Central Scotland","515","[c]","26610","25530"
"New entrant CS","2021","Declared non-disabled","Unknown","West Midlands","425","[c]","25830","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","West Wales and The Valleys","280","[c]","24150","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","West Yorkshire","710","[c]","27060","27570"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Inner London - West","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Inner London - West","5","[c]","[c]","[c]"
