"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Department for Transport","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Department for Work and Pensions","Outside London","40","[c]","27190","26890"
"Leaver CS","2021","50-59","Undeclared","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Department of Health and Social Care","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","HM Revenue and Customs","London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","HM Revenue and Customs","Outside London","135","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Home Office","London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Home Office","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Ministry of Defence","Outside London","45","[c]","34680","36100"
"Leaver CS","2021","50-59","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Ministry of Justice","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Scottish Government","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","United Kingdom Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","Outside London","65","[c]","32910","29560"
"Leaver CS","2021","50-59","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Transport","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Work and Pensions","Outside London","130","[c]","27200","27570"
"Leaver CS","2021","50-59","Unknown","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","HM Revenue and Customs","London","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","HM Revenue and Customs","Outside London","255","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","HM Revenue and Customs","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Ministry of Defence","Outside London","50","[c]","34010","29930"
"Leaver CS","2021","50-59","Unknown","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Ministry of Defence","Unknown","35","[c]","39060","34160"
"Leaver CS","2021","50-59","Unknown","Ministry of Justice","London","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Ministry of Justice","Outside London","150","[c]","20450","19170"
"Leaver CS","2021","50-59","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scottish Government","Outside London","75","[c]","37160","33650"
"Leaver CS","2021","50-59","Unknown","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Attorney General's Departments","London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Attorney General's Departments","Outside London","35","[c]","51870","55610"
"Leaver CS","2021","50-59","White","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Charity Commission","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Business, Energy and Industrial Strategy","London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Business, Energy and Industrial Strategy","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Education","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Transport","London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department for Transport","Outside London","70","[c]","31350","26380"
"Leaver CS","2021","50-59","White","Department for Work and Pensions","London","45","[c]","36170","31880"
"Leaver CS","2021","50-59","White","Department for Work and Pensions","Outside London","705","[c]","27560","26890"
"Leaver CS","2021","50-59","White","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Department of Health and Social Care","London","40","[c]","59300","51670"
"Leaver CS","2021","50-59","White","Department of Health and Social Care","Outside London","65","[c]","51710","45750"
"Leaver CS","2021","50-59","White","ESTYN","Outside London","[c]","[c]","[c]","[c]"
