"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Digital, Data and Technology","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Southend-on-Sea","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Swansea","30","[c]","25690","26130"
"New entrant CS","2021","20-29","Digital, Data and Technology","Telford and Wrekin","10","[c]","28640","25560"
"New entrant CS","2021","20-29","Digital, Data and Technology","Tower Hamlets","25","[c]","36570","33930"
"New entrant CS","2021","20-29","Digital, Data and Technology","Tyneside","20","[c]","29360","30990"
"New entrant CS","2021","20-29","Digital, Data and Technology","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","West Sussex (South West)","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Westminster","95","[c]","35310","32790"
"New entrant CS","2021","20-29","Digital, Data and Technology","Wiltshire","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Monmouthshire and Newport","35","[c]","21410","19130"
"New entrant CS","2021","20-29","Economics","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Tower Hamlets","30","[c]","34250","33930"
"New entrant CS","2021","20-29","Economics","Westminster","315","[c]","31790","32390"
"New entrant CS","2021","20-29","Economics","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","23720","24500"
"New entrant CS","2021","20-29","Finance","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Leeds","20","[c]","26480","23440"
"New entrant CS","2021","20-29","Finance","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Manchester","10","[c]","30280","29360"
"New entrant CS","2021","20-29","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","North Lanarkshire","10","[c]","20140","20140"
"New entrant CS","2021","20-29","Finance","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Westminster","90","[c]","34590","32790"
"New entrant CS","2021","20-29","Finance","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","23070","20920"
"New entrant CS","2021","20-29","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Greater Manchester South East","10","[c]","21930","20920"
"New entrant CS","2021","20-29","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Lambeth","10","[c]","29030","28590"
"New entrant CS","2021","20-29","Human Resources","Lancaster and Wyre","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Leeds","10","[c]","26020","23440"
"New entrant CS","2021","20-29","Human Resources","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Westminster","90","[c]","30260","27960"
"New entrant CS","2021","20-29","Human Resources","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inspector of Education and Training","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Westminster","25","[c]","41010","37000"
"New entrant CS","2021","20-29","Intelligence Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Westminster","75","[c]","29520","31800"
"New entrant CS","2021","20-29","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","26500","22000"
"New entrant CS","2021","20-29","Knowledge and Information Management","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Westminster","15","[c]","29630","29600"
"New entrant CS","2021","20-29","Knowledge and Information Management","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Birmingham","10","[c]","31390","25560"
"New entrant CS","2021","20-29","Legal","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Camden and City of London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Heart of Essex","10","[c]","32960","26970"
"New entrant CS","2021","20-29","Legal","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Leeds","15","[c]","32640","25560"
"New entrant CS","2021","20-29","Legal","Leicester","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Nottingham","10","[c]","27660","25560"
"New entrant CS","2021","20-29","Legal","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Tower Hamlets","10","[c]","43770","51810"
"New entrant CS","2021","20-29","Legal","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Westminster","115","[c]","38410","37230"
"New entrant CS","2021","20-29","Legal","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Aberdeen City and Aberdeenshire","15","[c]","21560","20810"
"New entrant CS","2021","20-29","Operational Delivery","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Barnet","65","[c]","28360","26880"
"New entrant CS","2021","20-29","Operational Delivery","Barnsley, Doncaster and Rotherham","65","[c]","22150","22850"
"New entrant CS","2021","20-29","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","75","[c]","26650","24240"
"New entrant CS","2021","20-29","Operational Delivery","Bedford","40","[c]","24550","25170"
"New entrant CS","2021","20-29","Operational Delivery","Belfast","45","[c]","21230","20140"
"New entrant CS","2021","20-29","Operational Delivery","Berkshire","35","[c]","24130","24020"
"New entrant CS","2021","20-29","Operational Delivery","Bexley and Greenwich","90","[c]","27100","28720"
"New entrant CS","2021","20-29","Operational Delivery","Birmingham","230","[c]","22340","20880"
"New entrant CS","2021","20-29","Operational Delivery","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Bournemouth and Poole","10","[c]","20330","21430"
"New entrant CS","2021","20-29","Operational Delivery","Bradford","15","[c]","20430","18880"
"New entrant CS","2021","20-29","Operational Delivery","Breckland and South Norfolk","15","[c]","22160","22850"
"New entrant CS","2021","20-29","Operational Delivery","Brent","10","[c]","24930","26810"
"New entrant CS","2021","20-29","Operational Delivery","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Brighton and Hove","20","[c]","21010","20120"
"New entrant CS","2021","20-29","Operational Delivery","Bristol, City of","160","[c]","22320","21270"
"New entrant CS","2021","20-29","Operational Delivery","Bromley","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Buckinghamshire CC","35","[c]","24400","24020"
"New entrant CS","2021","20-29","Operational Delivery","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Calderdale and Kirklees","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Cambridgeshire CC","60","[c]","24080","23580"
"New entrant CS","2021","20-29","Operational Delivery","Camden and City of London","125","[c]","24120","22680"
"New entrant CS","2021","20-29","Operational Delivery","Cardiff and Vale of Glamorgan","125","[c]","21090","20880"
"New entrant CS","2021","20-29","Operational Delivery","Central Hampshire","25","[c]","25220","24240"
"New entrant CS","2021","20-29","Operational Delivery","Central Valleys","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Cheshire East","30","[c]","21870","22850"
"New entrant CS","2021","20-29","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Chorley and West Lancashire","40","[c]","24400","22850"
"New entrant CS","2021","20-29","Operational Delivery","City of Edinburgh","90","[c]","22720","20850"
"New entrant CS","2021","20-29","Operational Delivery","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Conwy and Denbighshire","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Coventry","40","[c]","25680","25000"
"New entrant CS","2021","20-29","Operational Delivery","Croydon","95","[c]","25720","24750"
"New entrant CS","2021","20-29","Operational Delivery","Darlington","10","[c]","22650","22920"
"New entrant CS","2021","20-29","Operational Delivery","Derby","15","[c]","21300","21170"
"New entrant CS","2021","20-29","Operational Delivery","Devon CC","105","[c]","22280","22850"
"New entrant CS","2021","20-29","Operational Delivery","Dorset CC","35","[c]","23090","22850"
"New entrant CS","2021","20-29","Operational Delivery","Dudley","10","[c]","22090","22920"
"New entrant CS","2021","20-29","Operational Delivery","Dumfries and Galloway","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Durham CC","130","[c]","21730","22350"
"New entrant CS","2021","20-29","Operational Delivery","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","East Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","East Derbyshire","[c]","[c]","[c]","[c]"
