"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Other ethnicity","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Ministry of Justice","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","United Kingdom Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","United Kingdom Statistics Authority","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Department for Work and Pensions","Outside London","45","[c]","26330","26890"
"Leaver Dept.","2021","Undeclared","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Home Office","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Home Office","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Ministry of Defence","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Ministry of Housing, Communities and Local Government","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Cabinet Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","45","[c]","26340","25070"
"Leaver Dept.","2021","Unknown","Human Resources","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
