"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","Heterosexual / straight","130","[c]","22680","22920"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","Unknown","30","[c]","20690","18460"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AA","Heterosexual / straight","65","[c]","20460","20600"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AA","Unknown","95","[c]","20410","20600"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AO","Heterosexual / straight","105","[c]","22630","22850"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AO","Unknown","105","[c]","22340","22850"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","Heterosexual / straight","70","[c]","22480","22920"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","Unknown","35","[c]","22740","22920"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","Unknown","55","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","Heterosexual / straight","40","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","Unknown","75","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","Heterosexual / straight","30","[c]","31810","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East of England","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","AO","Heterosexual / straight","30","[c]","24120","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","AO","Unknown","50","[c]","24120","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","EO","Unknown","35","[c]","29620","29570"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","HEO","Heterosexual / straight","35","[c]","36340","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","HEO","Unknown","70","[c]","36160","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AO","Heterosexual / straight","140","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AO","Unknown","375","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","EO","Heterosexual / straight","150","[c]","25530","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","EO","Unknown","190","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","Unknown","40","[c]","31810","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AO","Heterosexual / straight","125","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AO","Unknown","390","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","EO","Heterosexual / straight","50","[c]","25280","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","EO","Unknown","140","[c]","25310","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","Heterosexual / straight","55","[c]","31840","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","Unknown","65","[c]","31750","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","AO","Heterosexual / straight","50","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","AO","Unknown","110","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","AO","Heterosexual / straight","160","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","AO","Unknown","425","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","AO","Unknown","70","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
