"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Grants Management","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","30","27590","25190"
"In post","2021","Grants Management","Rural Payments Agency","Hampshire and Isle of Wight","Outside London","10","5","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","135","125","25060","24920"
"In post","2021","Grants Management","Rural Payments Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","North Yorkshire","Outside London","140","135","26860","24920"
"In post","2021","Grants Management","Rural Payments Agency","Northumberland and Tyne and Wear","Outside London","260","235","25390","21050"
"In post","2021","Grants Management","Rural Payments Agency","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","West Yorkshire","Outside London","50","45","25410","21050"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Inner London - West","London","15","15","40770","40090"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","105","100","38660","37300"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","15","15","42240","36010"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Inner London - East","London","30","30","43850","40600"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Inner London - West","London","505","490","47060","41820"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","345","320","26930","23850"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","40","40","40700","38420"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Unknown","20","20","31580","29750"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","50","45","40120","38420"
"In post","2021","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Companies House","East Wales","Outside London","85","80","33040","27460"
"In post","2021","Human Resources","Competition and Markets Authority","Inner London - East","London","35","35","50820","45980"
"In post","2021","Human Resources","Crown Commercial Service","East Anglia","Outside London","10","5","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","Merseyside","Outside London","20","20","36700","34800"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","30","30","32970","30500"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Inner London - West","London","40","40","47350","40530"
"In post","2021","Human Resources","Crown Prosecution Service","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Merseyside","Outside London","35","35","37360","30610"
"In post","2021","Human Resources","Crown Prosecution Service","North Yorkshire","Outside London","25","25","40870","38180"
"In post","2021","Human Resources","Crown Prosecution Service","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","West Midlands","Outside London","10","10","37160","35230"
"In post","2021","Human Resources","Crown Prosecution Service","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Debt Management Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Electronics and Components Agency","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Defence Electronics and Components Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","190","175","39450","35000"
"In post","2021","Human Resources","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","65","33260","28650"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Outside London","25","25","38120","30810"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","90","90","49150","53380"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Inner London - West","London","60","60","49770","37990"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Greater Manchester","Outside London","20","20","35260","29780"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Inner London - West","London","15","15","45750","40940"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education (excl. agencies)","South Yorkshire","Outside London","40","35","33860","29550"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","25","25","30990","29360"
