"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","South East (England)","EO","10","[c]","26500","27960"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","South West (England)","AO","10","[c]","21050","21050"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Wales","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","EO","25","[c]","27150","27500"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","G6","15","[c]","75350","68980"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","G7","70","[c]","55350","54700"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","HEO","50","[c]","33800","34550"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","SCS level","40","[c]","73580","70000"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","SEO","30","[c]","40530","40600"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","HEO","10","[c]","30180","28000"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","G7","10","[c]","55550","54660"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","North West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Scotland","AO","15","[c]","20760","20760"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Scotland","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","East Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","East Midlands (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","East of England","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","London","G7","20","[c]","53270","54880"
"New entrant CS","2021","30-39","Crown Prosecution Service","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","North West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","North West (England)","HEO","10","[c]","38000","38000"
"New entrant CS","2021","30-39","Crown Prosecution Service","South East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","South East (England)","G7","10","[c]","52720","52330"
"New entrant CS","2021","30-39","Crown Prosecution Service","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","South West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","West Midlands (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","South West (England)","EO","35","[c]","23040","23000"
"New entrant CS","2021","30-39","Defence Equipment and Support","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","South West (England)","G7","15","[c]","55430","55000"
"New entrant CS","2021","30-39","Defence Equipment and Support","South West (England)","HEO","50","[c]","29430","29250"
"New entrant CS","2021","30-39","Defence Equipment and Support","South West (England)","SEO","50","[c]","42020","41500"
"New entrant CS","2021","30-39","Defence Equipment and Support","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","South West (England)","SEO","15","[c]","37270","37320"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","10","[c]","28550","27680"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","10","[c]","71920","69080"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","30","[c]","54470","53380"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","30","[c]","35080","33570"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","40","[c]","41170","40050"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","G7","30","[c]","55330","51730"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","HEO","50","[c]","35460","34020"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","G7","20","[c]","53720","53420"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","SEO","10","[c]","42680","42380"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","North West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","North West (England)","SEO","25","[c]","36500","36500"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Yorkshire and The Humber","HEO","10","[c]","29460","29360"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
