"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","West Central Scotland","Outside London","LGBO","165","160","26060","24890"
"In post","2021","20-29","West Central Scotland","Outside London","Undeclared","110","105","25340","22820"
"In post","2021","20-29","West Central Scotland","Outside London","Unknown","755","740","24750","23450"
"In post","2021","20-29","West Midlands","Outside London","Heterosexual / straight","1630","1600","26340","25480"
"In post","2021","20-29","West Midlands","Outside London","LGBO","135","135","26710","25300"
"In post","2021","20-29","West Midlands","Outside London","Undeclared","125","120","26360","25000"
"In post","2021","20-29","West Midlands","Outside London","Unknown","745","730","24810","22570"
"In post","2021","20-29","West Wales and The Valleys","Outside London","Heterosexual / straight","1210","1160","23960","22100"
"In post","2021","20-29","West Wales and The Valleys","Outside London","LGBO","100","95","24000","21590"
"In post","2021","20-29","West Wales and The Valleys","Outside London","Undeclared","65","65","24340","23830"
"In post","2021","20-29","West Wales and The Valleys","Outside London","Unknown","410","390","23100","21590"
"In post","2021","20-29","West Yorkshire","Outside London","Heterosexual / straight","1745","1720","26970","25560"
"In post","2021","20-29","West Yorkshire","Outside London","LGBO","185","185","27140","26300"
"In post","2021","20-29","West Yorkshire","Outside London","Undeclared","125","125","26810","25560"
"In post","2021","20-29","West Yorkshire","Outside London","Unknown","1160","1145","25240","24500"
"In post","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","655","625","32420","29620"
"In post","2021","30-39","Bedfordshire and Hertfordshire","Outside London","LGBO","40","40","33290","30220"
"In post","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Undeclared","65","60","34110","31810"
"In post","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Unknown","145","135","32370","29820"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","1290","1240","32400","30400"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","100","100","31190","29990"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","115","110","33420","33220"
"In post","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","335","320","32940","30890"
"In post","2021","30-39","Cheshire","Outside London","Heterosexual / straight","585","565","31620","30640"
"In post","2021","30-39","Cheshire","Outside London","LGBO","60","60","31240","30640"
"In post","2021","30-39","Cheshire","Outside London","Undeclared","60","60","30590","30640"
"In post","2021","30-39","Cheshire","Outside London","Unknown","135","130","29820","27570"
"In post","2021","30-39","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","150","135","26490","26670"
"In post","2021","30-39","Cornwall and Isles of Scilly","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Cornwall and Isles of Scilly","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Cornwall and Isles of Scilly","Outside London","Unknown","65","55","24600","21010"
"In post","2021","30-39","Cumbria","Outside London","Heterosexual / straight","220","195","28350","25240"
"In post","2021","30-39","Cumbria","Outside London","LGBO","20","15","[c]","[c]"
"In post","2021","30-39","Cumbria","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Cumbria","Outside London","Unknown","105","90","24580","21050"
"In post","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","1625","1520","30430","27570"
"In post","2021","30-39","Derbyshire and Nottinghamshire","Outside London","LGBO","145","145","30060","27570"
"In post","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Undeclared","160","150","30490","28400"
"In post","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Unknown","540","500","28250","26000"
"In post","2021","30-39","Devon","Outside London","Heterosexual / straight","880","810","28540","27150"
"In post","2021","30-39","Devon","Outside London","LGBO","60","60","27670","26780"
"In post","2021","30-39","Devon","Outside London","Undeclared","70","65","28650","27470"
"In post","2021","30-39","Devon","Outside London","Unknown","795","740","34270","33860"
"In post","2021","30-39","Dorset and Somerset","Outside London","Heterosexual / straight","590","560","28950","27570"
"In post","2021","30-39","Dorset and Somerset","Outside London","LGBO","45","45","27250","27570"
"In post","2021","30-39","Dorset and Somerset","Outside London","Undeclared","60","60","31110","30210"
"In post","2021","30-39","Dorset and Somerset","Outside London","Unknown","160","150","29240","27570"
"In post","2021","30-39","East Anglia","Outside London","Heterosexual / straight","1625","1520","29560","27570"
"In post","2021","30-39","East Anglia","Outside London","LGBO","100","95","28180","26810"
"In post","2021","30-39","East Anglia","Outside London","Undeclared","170","160","31660","30430"
"In post","2021","30-39","East Anglia","Outside London","Unknown","405","375","29360","28070"
"In post","2021","30-39","East Wales","Outside London","Heterosexual / straight","3240","3070","32640","29540"
"In post","2021","30-39","East Wales","Outside London","LGBO","295","290","31720","27680"
"In post","2021","30-39","East Wales","Outside London","Undeclared","300","285","33170","29540"
"In post","2021","30-39","East Wales","Outside London","Unknown","1135","1075","29660","27290"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","585","535","27400","26590"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","40","40","26220","25500"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","60","55","29420","27570"
"In post","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","135","125","26230","25930"
"In post","2021","30-39","Eastern Scotland","Outside London","Heterosexual / straight","2535","2420","35450","31810"
"In post","2021","30-39","Eastern Scotland","Outside London","LGBO","240","235","35730","32060"
"In post","2021","30-39","Eastern Scotland","Outside London","Undeclared","430","410","31720","29350"
"In post","2021","30-39","Eastern Scotland","Outside London","Unknown","1275","1210","31550","28410"
"In post","2021","30-39","Essex","Outside London","Heterosexual / straight","610","565","29680","29290"
"In post","2021","30-39","Essex","Outside London","LGBO","45","45","28230","29290"
"In post","2021","30-39","Essex","Outside London","Undeclared","60","55","30710","29290"
"In post","2021","30-39","Essex","Outside London","Unknown","140","130","30120","29290"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","4920","4665","35760","33300"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","285","280","34180","32000"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","525","505","35990","34400"
"In post","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","875","820","35320","33000"
"In post","2021","30-39","Greater Manchester","Outside London","Heterosexual / straight","2885","2770","31430","27570"
"In post","2021","30-39","Greater Manchester","Outside London","LGBO","275","275","31200","27570"
"In post","2021","30-39","Greater Manchester","Outside London","Undeclared","270","260","31370","27570"
"In post","2021","30-39","Greater Manchester","Outside London","Unknown","955","905","29760","27570"
"In post","2021","30-39","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1890","1785","32850","30790"
"In post","2021","30-39","Hampshire and Isle of Wight","Outside London","LGBO","135","130","31660","28970"
"In post","2021","30-39","Hampshire and Isle of Wight","Outside London","Undeclared","200","190","33730","33220"
"In post","2021","30-39","Hampshire and Isle of Wight","Outside London","Unknown","425","395","33540","30130"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","535","510","27350","26670"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","30","30","[c]","[c]"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","40","40","26570","26110"
"In post","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","110","100","26090","24440"
"In post","2021","30-39","Highlands and Islands","Outside London","Heterosexual / straight","180","170","28640","27570"
"In post","2021","30-39","Highlands and Islands","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Highlands and Islands","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2021","30-39","Highlands and Islands","Outside London","Unknown","115","115","28590","27570"
"In post","2021","30-39","Inner London - East","London","Heterosexual / straight","2715","2605","42930","38890"
"In post","2021","30-39","Inner London - East","London","LGBO","215","215","43600","37310"
"In post","2021","30-39","Inner London - East","London","Undeclared","305","295","44160","40450"
"In post","2021","30-39","Inner London - East","London","Unknown","795","760","42900","37560"
"In post","2021","30-39","Inner London - West","London","Heterosexual / straight","10380","10085","49400","51970"
"In post","2021","30-39","Inner London - West","London","LGBO","1030","1020","50400","52840"
"In post","2021","30-39","Inner London - West","London","Undeclared","1175","1150","49340","52850"
"In post","2021","30-39","Inner London - West","London","Unknown","3265","3195","49310","51970"
"In post","2021","30-39","Kent","Outside London","Heterosexual / straight","1195","1130","28910","29120"
"In post","2021","30-39","Kent","Outside London","LGBO","90","85","30110","29290"
"In post","2021","30-39","Kent","Outside London","Undeclared","125","115","29560","29290"
"In post","2021","30-39","Kent","Outside London","Unknown","245","230","28880","29290"
"In post","2021","30-39","Lancashire","Outside London","Heterosexual / straight","1540","1440","27100","26810"
"In post","2021","30-39","Lancashire","Outside London","LGBO","80","80","27900","27570"
"In post","2021","30-39","Lancashire","Outside London","Undeclared","105","100","26110","26810"
"In post","2021","30-39","Lancashire","Outside London","Unknown","570","515","25700","25300"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","900","825","27480","26470"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","60","60","27500","27570"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","100","95","26440","25620"
"In post","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","260","235","25990","24440"
"In post","2021","30-39","Lincolnshire","Outside London","Heterosexual / straight","340","325","27360","26670"
"In post","2021","30-39","Lincolnshire","Outside London","LGBO","25","20","[c]","[c]"
"In post","2021","30-39","Lincolnshire","Outside London","Undeclared","35","35","29150","27150"
"In post","2021","30-39","Lincolnshire","Outside London","Unknown","50","45","29510","27570"
"In post","2021","30-39","Merseyside","Outside London","Heterosexual / straight","2955","2765","28500","25560"
"In post","2021","30-39","Merseyside","Outside London","LGBO","185","180","29080","25560"
"In post","2021","30-39","Merseyside","Outside London","Undeclared","240","225","28040","25040"
"In post","2021","30-39","Merseyside","Outside London","Unknown","800","735","27350","25560"
"In post","2021","30-39","North Eastern Scotland","Outside London","Heterosexual / straight","240","225","34800","30680"
"In post","2021","30-39","North Eastern Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","North Eastern Scotland","Outside London","Undeclared","45","45","31170","29350"
"In post","2021","30-39","North Eastern Scotland","Outside London","Unknown","115","110","31550","30930"
"In post","2021","30-39","North Yorkshire","Outside London","Heterosexual / straight","560","525","33730","30870"
"In post","2021","30-39","North Yorkshire","Outside London","LGBO","50","50","30510","29030"
"In post","2021","30-39","North Yorkshire","Outside London","Undeclared","35","35","32090","30350"
"In post","2021","30-39","North Yorkshire","Outside London","Unknown","140","135","30060","27160"
"In post","2021","30-39","Northern Ireland","Outside London","Heterosexual / straight","535","510","28980","25560"
"In post","2021","30-39","Northern Ireland","Outside London","LGBO","35","35","27280","24730"
