"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Communications","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Policy","Greater Manchester","15","[c]","37100","36500"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Policy","Inner London - West","15","[c]","45180","32790"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Policy","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Policy","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Property","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Property","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Unknown","Inner London - West","25","[c]","27300","18200"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Bedfordshire and Hertfordshire","405","[c]","27400","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","425","[c]","27120","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Cheshire","280","[c]","25140","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Cornwall and Isles of Scilly","130","[c]","25360","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Cumbria","20","[c]","23200","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","365","[c]","26090","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Devon","320","[c]","24480","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Dorset and Somerset","200","[c]","25580","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","East Anglia","435","[c]","26660","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","East Wales","260","[c]","25070","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","East Yorkshire and Northern Lincolnshire","125","[c]","26460","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Eastern Scotland","430","[c]","24200","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Essex","405","[c]","28060","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","495","[c]","26470","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Greater Manchester","975","[c]","27630","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Hampshire and Isle of Wight","365","[c]","26230","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Herefordshire, Worcestershire and Warwickshire","140","[c]","25850","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Highlands and Islands","70","[c]","25120","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Inner London - East","995","[c]","29980","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Inner London - West","500","[c]","33370","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Kent","520","[c]","28060","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Lancashire","925","[c]","23120","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Leicestershire, Rutland and Northamptonshire","400","[c]","25730","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Lincolnshire","70","[c]","27190","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Merseyside","285","[c]","25330","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","North Eastern Scotland","50","[c]","27300","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","North Yorkshire","100","[c]","26960","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Northumberland and Tyne and Wear","1175","[c]","24480","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Outer London - East and North East","690","[c]","29930","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Outer London - South","335","[c]","29740","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Outer London - West and North West","725","[c]","30430","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Shropshire and Staffordshire","300","[c]","26650","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","South Yorkshire","470","[c]","25180","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Southern Scotland","140","[c]","26360","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Surrey, East and West Sussex","710","[c]","26330","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Tees Valley and Durham","230","[c]","22470","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","320","[c]","28900","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","West Central Scotland","310","[c]","24440","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands","580","[c]","25810","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","West Wales and The Valleys","350","[c]","24150","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","West Yorkshire","965","[c]","27080","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Inner London - West","20","[c]","56010","53360"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Disclosure Scotland","Unknown","West Central Scotland","45","[c]","23650","20060"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Unknown","West Central Scotland","10","[c]","41780","43740"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","North Eastern Scotland","35","[c]","33060","30650"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","Southern Scotland","10","[c]","27530","26160"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Other","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","East Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Eastern Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Greater Manchester","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Merseyside","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Northumberland and Tyne and Wear","35","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","West Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","Economics","Inner London - West","15","[c]","22500","22500"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Communications","Inner London - West","15","[c]","45420","42710"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Digital, Data and Technology","Greater Manchester","35","[c]","46700","44300"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Digital, Data and Technology","Inner London - West","15","[c]","63210","57430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Digital, Data and Technology","Outer London - South","75","[c]","52740","57430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Digital, Data and Technology","Outer London - West and North West","15","[c]","42140","41950"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Digital, Data and Technology","South Yorkshire","20","[c]","49060","52050"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Economics","Inner London - West","20","[c]","34300","35050"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Economics","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Human Resources","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Human Resources","Merseyside","10","[c]","35660","27850"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Human Resources","Outer London - South","10","[c]","43840","41950"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","Greater Manchester","15","[c]","25260","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","Kent","10","[c]","25930","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Bedfordshire and Hertfordshire","15","[c]","23680","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","East Anglia","25","[c]","22650","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","East Yorkshire and Northern Lincolnshire","65","[c]","22920","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Eastern Scotland","15","[c]","23390","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Essex","50","[c]","22610","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","24880","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Greater Manchester","60","[c]","24280","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Hampshire and Isle of Wight","45","[c]","27110","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Inner London - West","25","[c]","36240","28650"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Kent","160","[c]","24180","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Merseyside","125","[c]","22550","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Northern Ireland","45","[c]","24380","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Northumberland and Tyne and Wear","25","[c]","25260","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Outer London - South","50","[c]","31390","28650"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Outer London - West and North West","100","[c]","28180","28650"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","South Yorkshire","110","[c]","22510","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Surrey, East and West Sussex","35","[c]","26190","25960"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Tees Valley and Durham","25","[c]","23440","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","West Central Scotland","35","[c]","24740","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","West Midlands","15","[c]","26600","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","West Wales and The Valleys","15","[c]","22760","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Delivery","West Yorkshire","50","[c]","25480","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Research","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Research","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Operational Research","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Greater Manchester","25","[c]","34440","30820"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Inner London - West","115","[c]","33770","28650"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Kent","10","[c]","23500","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Merseyside","15","[c]","27010","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Outer London - South","110","[c]","37590","28670"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Outer London - West and North West","20","[c]","30500","25630"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Policy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Policy","Inner London - West","165","[c]","42030","41570"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Policy","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Inner London - West","30","[c]","47030","41950"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Outer London - South","25","[c]","37480","35050"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
