"Status","Year","Ethnicity","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other Cabinet Office Agencies","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other Cabinet Office Agencies","London","G6/G7","[c]","[c]","[c]","[c]"
