"Status","Year","Disability","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Met Office","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","75","[c]","26170","20920"
"New entrant CS","2021","Declared non-disabled","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Planning Inspectorate","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Public Health England","Human Resources","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Registers of Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Scottish Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Scottish Prison Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Scottish Prison Service","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Submarine Delivery Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Submarine Delivery Agency","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Submarine Delivery Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","UK Export Finance","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","UK Hydrographic Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","UK Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","UK Space Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","United Kingdom Statistics Authority","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","United Kingdom Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Vehicle Certification Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Wales Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Water Services Regulation Authority","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Welsh Revenue Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Government Internal Audit Agency","Internal Audit","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Government Internal Audit Agency","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HM Prison and Probation Service","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HM Revenue and Customs (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","United Kingdom Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Attorney General's Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Companies House","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Competition and Markets Authority","Legal","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Crown Office and Procurator Fiscal Service","Legal","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Crown Prosecution Service","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Crown Prosecution Service","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Department for Education (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Department for International Trade","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Government Legal Department","Legal","150","[c]","47230","50500"
"New entrant CS","2021","Declared non-disabled","Legal","Government Legal Department","Other","40","[c]","27200","26950"
"New entrant CS","2021","Declared non-disabled","Legal","HM Courts and Tribunals Service","Legal","65","[c]","27550","26550"
"New entrant CS","2021","Declared non-disabled","Legal","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Legal Aid Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Ministry of Justice (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Ministry of Justice (excl. agencies)","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Office of Gas and Electricity Markets","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Office of the Public Guardian","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Registers of Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Scottish Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Scottish Courts and Tribunals Service","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","UK Supreme Court","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Welsh Revenue Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","30","[c]","26380","24250"
"New entrant CS","2021","Declared non-disabled","No function","Animal and Plant Health Agency","Operational Delivery","280","[c]","24660","24370"
"New entrant CS","2021","Declared non-disabled","No function","Animal and Plant Health Agency","Science and Engineering","40","[c]","27970","24370"
"New entrant CS","2021","Declared non-disabled","No function","Animal and Plant Health Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Animal and Plant Health Agency","Veterinarian","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Cabinet Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Cabinet Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Cabinet Office (excl. agencies)","Unknown","210","[c]","36320","28700"
"New entrant CS","2021","Declared non-disabled","No function","Centre for Environment, Fisheries and Aquaculture Science","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Companies House","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Companies House","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Criminal Injuries Compensation Authority","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Crown Commercial Service","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","105","[c]","22090","20760"
"New entrant CS","2021","Declared non-disabled","No function","Crown Office and Procurator Fiscal Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Defence Science and Technology Laboratory","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Defence Science and Technology Laboratory","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Defence Science and Technology Laboratory","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Defence Science and Technology Laboratory","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Defence Science and Technology Laboratory","Science and Engineering","80","[c]","30360","28650"
"New entrant CS","2021","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","40","[c]","37900","33570"
"New entrant CS","2021","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","305","[c]","38620","33570"
"New entrant CS","2021","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Policy","180","[c]","37100","34020"
"New entrant CS","2021","Declared non-disabled","No function","Department for Education (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Education (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Education (excl. agencies)","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","345","[c]","36210","32560"
"New entrant CS","2021","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for International Trade","International Trade","70","[c]","35560","31800"
"New entrant CS","2021","Declared non-disabled","No function","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for International Trade","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for International Trade","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Commercial","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Other","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Policy","90","[c]","35200","34710"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department for Transport (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","Policy","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Driver and Vehicle Licensing Agency","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Driver and Vehicle Licensing Agency","Operational Delivery","110","[c]","19840","18060"
"New entrant CS","2021","Declared non-disabled","No function","Driver and Vehicle Licensing Agency","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Driver and Vehicle Standards Agency","Operational Delivery","65","[c]","25070","26130"
"New entrant CS","2021","Declared non-disabled","No function","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Education and Skills Funding Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Education and Skills Funding Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Education and Skills Funding Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Education and Skills Funding Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","ESTYN","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","ESTYN","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Food Standards Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Food Standards Agency","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Government Legal Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Health and Safety Executive","Operational Delivery","80","[c]","35270","31660"
"New entrant CS","2021","Declared non-disabled","No function","Health and Safety Executive","Science and Engineering","50","[c]","26570","26370"
"New entrant CS","2021","Declared non-disabled","No function","HM Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Courts and Tribunals Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Courts and Tribunals Service","Operational Delivery","760","[c]","20800","19930"
"New entrant CS","2021","Declared non-disabled","No function","HM Courts and Tribunals Service","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Courts and Tribunals Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Prison and Probation Service","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Prison and Probation Service","Operational Delivery","3030","[c]","23700","22850"
"New entrant CS","2021","Declared non-disabled","No function","HM Prison and Probation Service","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Prison and Probation Service","Psychology","60","[c]","25340","24620"
"New entrant CS","2021","Declared non-disabled","No function","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Revenue and Customs (excl. agencies)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Revenue and Customs (excl. agencies)","Operational Delivery","90","[c]","21420","20140"
"New entrant CS","2021","Declared non-disabled","No function","HM Revenue and Customs (excl. agencies)","Tax","515","[c]","22220","20140"
"New entrant CS","2021","Declared non-disabled","No function","HM Revenue and Customs (excl. agencies)","Unknown","85","[c]","24440","20140"
"New entrant CS","2021","Declared non-disabled","No function","HM Treasury (excl. agencies)","Economics","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Treasury (excl. agencies)","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Treasury (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Treasury (excl. agencies)","Policy","155","[c]","32250","28500"
"New entrant CS","2021","Declared non-disabled","No function","HM Treasury (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HM Treasury (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Insolvency Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Insolvency Service","Operational Delivery","30","[c]","22980","20880"
"New entrant CS","2021","Declared non-disabled","No function","Insolvency Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Institute for Apprenticeships and Technical Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Institute for Apprenticeships and Technical Education","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Legal Aid Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Legal Aid Agency","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Maritime and Coastguard Agency","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Maritime and Coastguard Agency","Operational Delivery","35","[c]","32240","26590"
"New entrant CS","2021","Declared non-disabled","No function","Maritime and Coastguard Agency","Policy","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Medicines and Healthcare Products Regulatory Agency","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Met Office","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","85","[c]","42500","36340"
"New entrant CS","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Operational Delivery","90","[c]","31130","30850"
"New entrant CS","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","National Crime Agency","Operational Delivery","55","[c]","36720","34140"
"New entrant CS","2021","Declared non-disabled","No function","National Infrastructure Commission","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","National Infrastructure Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","National Infrastructure Commission","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","National Savings and Investments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","National Savings and Investments","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland Office","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","80","[c]","63750","70500"
"New entrant CS","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Gas and Electricity Markets","Other","165","[c]","30360","25000"
"New entrant CS","2021","Declared non-disabled","No function","Office of Gas and Electricity Markets","Policy","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","15","[c]","[c]","[c]"
