"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Wales","West Wales and The Valleys","Swansea","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","40","[c]","26380","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","35","[c]","22610","18880"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Birmingham","85","[c]","28840","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Coventry","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Dudley","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Sandwell","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Solihull","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Wolverhampton","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","York","40","[c]","30230","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Sheffield","65","[c]","27750","25000"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Bradford","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Leeds","125","[c]","27070","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Wakefield","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","95","[c]","26110","27570"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","45","[c]","26940","27570"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","60","[c]","24360","24120"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","390","[c]","28780","25560"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","80","[c]","24910","26370"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","30","[c]","24550","22220"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","210","[c]","23620","22850"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","110","[c]","25620","22850"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","75","[c]","27380","27570"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","95","[c]","24000","22920"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Lincolnshire","185","[c]","26380","25190"
"New entrant CS","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Bedford","75","[c]","26570","27570"
"New entrant CS","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Hertfordshire","325","[c]","28380","29290"
"New entrant CS","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Luton","70","[c]","24940","27570"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","Breckland and South Norfolk","35","[c]","22910","22850"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","Cambridgeshire CC","250","[c]","30990","27570"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","North and West Norfolk","70","[c]","24400","22850"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","Norwich and East Norfolk","140","[c]","24470","23750"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","Peterborough","70","[c]","26870","27570"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","Suffolk","330","[c]","25740","27570"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","Essex Haven Gateway","90","[c]","27880","29290"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","Essex Thames Gateway","115","[c]","26320","29290"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","Heart of Essex","105","[c]","27140","29290"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","Southend-on-Sea","65","[c]","27490","29290"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","Thurrock","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","West Essex","75","[c]","28900","29290"
"New entrant CS","2021","Declared non-disabled","London","Inner London - East","Hackney and Newham","260","[c]","29840","31060"
"New entrant CS","2021","Declared non-disabled","London","Inner London - East","Haringey and Islington","200","[c]","28910","31060"
"New entrant CS","2021","Declared non-disabled","London","Inner London - East","Lambeth","720","[c]","36730","31370"
"New entrant CS","2021","Declared non-disabled","London","Inner London - East","Lewisham and Southwark","210","[c]","29290","31060"
"New entrant CS","2021","Declared non-disabled","London","Inner London - East","Tower Hamlets","590","[c]","40090","34550"
"New entrant CS","2021","Declared non-disabled","London","Inner London - West","Camden and City of London","140","[c]","34230","28670"
"New entrant CS","2021","Declared non-disabled","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","135","[c]","29270","31060"
"New entrant CS","2021","Declared non-disabled","London","Inner London - West","Wandsworth","75","[c]","28330","30220"
"New entrant CS","2021","Declared non-disabled","London","Inner London - West","Westminster","3380","[c]","37960","33570"
"New entrant CS","2021","Declared non-disabled","London","Outer London - East and North East","Barking & Dagenham and Havering","120","[c]","29480","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - East and North East","Bexley and Greenwich","190","[c]","29360","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - East and North East","Enfield","100","[c]","30080","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - East and North East","Redbridge and Waltham Forest","200","[c]","29070","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - South","Bromley","80","[c]","27970","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - South","Croydon","230","[c]","32850","29570"
"New entrant CS","2021","Declared non-disabled","London","Outer London - South","Merton, Kingston upon Thames and Sutton","130","[c]","29880","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - West and North West","Barnet","305","[c]","32410","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - West and North West","Brent","110","[c]","29270","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - West and North West","Ealing","130","[c]","30340","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - West and North West","Harrow and Hillingdon","195","[c]","30330","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - West and North West","Hounslow and Richmond upon Thames","210","[c]","30240","31060"
"New entrant CS","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Northumberland","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Sunderland","170","[c]","25260","27570"
"New entrant CS","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Tyneside","1190","[c]","24980","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Darlington","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Durham CC","185","[c]","22290","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","85","[c]","22990","22850"
"New entrant CS","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","South Teesside","75","[c]","21440","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cheshire","Cheshire East","50","[c]","27190","24920"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cheshire","Cheshire West and Chester","100","[c]","22200","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cheshire","Warrington","160","[c]","29100","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","East Cumbria","40","[c]","24780","21050"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","West Cumbria","55","[c]","30310","24620"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester North East","170","[c]","26460","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester North West","140","[c]","23590","22010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester South East","160","[c]","22440","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester South West","290","[c]","26670","25560"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Manchester","615","[c]","32000","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Blackburn with Darwen","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Blackpool","480","[c]","23070","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Chorley and West Lancashire","40","[c]","23970","22850"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","East Lancashire","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Lancaster and Wyre","120","[c]","23360","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Mid Lancashire","115","[c]","23820","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","East Merseyside","90","[c]","26700","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","Liverpool","195","[c]","24780","21320"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","Sefton","180","[c]","27570","26370"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","Wirral","60","[c]","22890","21010"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Ards and North Down","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Belfast","100","[c]","24320","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","Angus and Dundee City","85","[c]","25190","21010"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","City of Edinburgh","530","[c]","29920","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","Clackmannanshire and Fife","55","[c]","27620","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","East Lothian and Midlothian","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","Falkirk","95","[c]","21870","21010"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","Perth and Kinross and Stirling","50","[c]","27760","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","West Lothian","45","[c]","23060","21010"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","90","[c]","25250","21050"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Shetland Islands","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","100","[c]","28210","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","Dumfries and Galloway","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","45","[c]","25100","25410"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","Scottish Borders","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","South Ayrshire","50","[c]","26450","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","South Lanarkshire","90","[c]","22130","20140"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","90","[c]","27440","24480"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","Glasgow City","695","[c]","27250","23450"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","North Lanarkshire","50","[c]","26750","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","285","[c]","30690","29290"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","170","[c]","28720","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","85","[c]","25620","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","220","[c]","27360","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Central Hampshire","245","[c]","28060","26350"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Isle of Wight","60","[c]","24170","24120"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","North Hampshire","120","[c]","27750","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Portsmouth","230","[c]","28880","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","South Hampshire","250","[c]","28370","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Southampton","120","[c]","30050","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","East Kent","230","[c]","26390","24920"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","Kent Thames Gateway","160","[c]","27380","29120"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","Medway","105","[c]","26540","29290"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","Mid Kent","100","[c]","29220","29290"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","West Kent","40","[c]","28590","29290"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Brighton and Hove","85","[c]","25430","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","East Surrey","100","[c]","28210","29290"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","East Sussex CC","245","[c]","24220","25850"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Surrey","245","[c]","29060","27960"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","120","[c]","27130","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","80","[c]","27580","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","125","[c]","26130","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","Devon CC","480","[c]","26410","22920"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","Plymouth","135","[c]","26320","21010"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","Torbay","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Bournemouth and Poole","85","[c]","25450","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Dorset CC","105","[c]","24970","25380"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Somerset","135","[c]","26090","26350"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","725","[c]","32620","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","500","[c]","30230","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","95","[c]","26700","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","70","[c]","26750","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","675","[c]","29560","26670"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","280","[c]","29740","27570"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","Cardiff and Vale of Glamorgan","440","[c]","25950","21050"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","Flintshire and Wrexham","120","[c]","22830","22850"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","Monmouthshire and Newport","295","[c]","29470","27570"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","Powys","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","50","[c]","23930","21010"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Central Valleys","70","[c]","24420","22920"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Conwy and Denbighshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Gwent Valleys","60","[c]","25870","27570"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Gwynedd","50","[c]","21350","21010"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Isle of Anglesey","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","South West Wales","65","[c]","23780","21050"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Swansea","265","[c]","25540","21590"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","40","[c]","26710","25680"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","80","[c]","25010","22920"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","180","[c]","25720","22850"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","85","[c]","26360","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","275","[c]","24850","23910"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","170","[c]","22400","18880"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","80","[c]","34800","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Birmingham","595","[c]","29480","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Coventry","160","[c]","29990","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Dudley","65","[c]","24470","25240"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Sandwell","35","[c]","23320","21010"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Solihull","30","[c]","25880","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Walsall","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Wolverhampton","50","[c]","23770","22920"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","100","[c]","23910","22850"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","70","[c]","26010","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","40","[c]","23260","22920"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","145","[c]","28240","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","York","225","[c]","31900","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","165","[c]","23880","22850"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Sheffield","310","[c]","27380","22920"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Bradford","150","[c]","25350","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","90","[c]","26280","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Leeds","815","[c]","28140","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Wakefield","80","[c]","25230","27570"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Lincolnshire","Lincolnshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Luton","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","Cambridgeshire CC","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","Norwich and East Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","Peterborough","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","Suffolk","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","Heart of Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","West Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - East","Hackney and Newham","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - East","Haringey and Islington","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - East","Lambeth","110","[c]","43480","38890"
"New entrant CS","2021","Undeclared","London","Inner London - East","Lewisham and Southwark","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - East","Tower Hamlets","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - West","Camden and City of London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
