"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Defence Electronics and Components Agency","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Electronics and Components Agency","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Electronics and Components Agency","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Electronics and Components Agency","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","EO","25","25","21350","20520"
"In post","2021","Property","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","50","50","58020","55480"
"In post","2021","Property","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","130","125","34840","35080"
"In post","2021","Property","Defence Equipment and Support","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","20","48730","46080"
"In post","2021","Property","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","East Anglia","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","56720","56150"
"In post","2021","Property","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Greater Manchester","EO","10","10","25200","25000"
"In post","2021","Property","Department for Education (excl. agencies)","Greater Manchester","G6/G7","30","30","58440","61010"
"In post","2021","Property","Department for Education (excl. agencies)","Greater Manchester","SEO/HEO","15","15","34100","36500"
"In post","2021","Property","Department for Education (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Inner London - West","G6/G7","55","55","62200","64180"
"In post","2021","Property","Department for Education (excl. agencies)","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","South Yorkshire","G6/G7","25","25","57380","61010"
"In post","2021","Property","Department for Education (excl. agencies)","South Yorkshire","SEO/HEO","10","10","32770","30200"
"In post","2021","Property","Department for Education (excl. agencies)","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Tees Valley and Durham","G6/G7","10","10","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Tees Valley and Durham","SEO/HEO","15","15","33070","30230"
"In post","2021","Property","Department for Education (excl. agencies)","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","West Midlands","EO","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","West Midlands","G6/G7","20","20","58600","61180"
"In post","2021","Property","Department for Education (excl. agencies)","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","SEO/HEO","10","10","33420","33120"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","EO","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","SEO/HEO","15","15","33490","35900"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","G6/G7","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","SEO/HEO","10","10","36230","35390"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SEO/HEO","15","15","35530","36210"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","EO","10","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","G6/G7","25","25","57940","55550"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","10","10","37200","36750"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for International Trade","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for International Trade","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for International Trade","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for International Trade","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Licensing Agency","West Wales and The Valleys","AA/AO","15","10","21960","21590"
"In post","2021","Property","Driver and Vehicle Licensing Agency","West Wales and The Valleys","EO","15","15","26810","26690"
"In post","2021","Property","Driver and Vehicle Licensing Agency","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Licensing Agency","West Wales and The Valleys","SEO/HEO","25","25","34190","32180"
"In post","2021","Property","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","SEO/HEO","10","10","37390","39870"
"In post","2021","Property","Driver and Vehicle Standards Agency","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","35150","33350"
"In post","2021","Property","Driver and Vehicle Standards Agency","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","West Wales and The Valleys","AA/AO","10","5","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Education and Skills Funding Agency","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","ESTYN","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","[c]","[c]"
"In post","2021","Property","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","EO","40","40","27680","27770"
"In post","2021","Property","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","20","20","60340","57910"
"In post","2021","Property","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","85","85","41090","41160"
"In post","2021","Property","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","30","21050","21600"
"In post","2021","Property","FCDO Services","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","FCDO Services","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Property","FCDO Services","Inner London - West","G6/G7","20","20","63790","63210"
"In post","2021","Property","FCDO Services","Inner London - West","SEO/HEO","30","30","42230","42540"
"In post","2021","Property","FCDO Services","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","FCDO Services","Overseas","EO","25","25","27140","26950"
"In post","2021","Property","FCDO Services","Overseas","G6/G7","20","20","59550","56350"
"In post","2021","Property","FCDO Services","Overseas","SEO/HEO","85","85","39280","40330"
"In post","2021","Property","Food Standards Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Food Standards Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
