"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","London","Heterosexual / straight","60","[c]","38660","33570"
"New entrant CS","2021","Undeclared","Policy","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","London","Undeclared","50","[c]","39070","32560"
"New entrant CS","2021","Undeclared","Policy","London","Unknown","30","[c]","35910","34710"
"New entrant CS","2021","Undeclared","Policy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
