"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Glasgow City","15","15","[c]","[c]"
"In post","2021","Chinese","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester South West","30","30","29140","25560"
"In post","2021","Chinese","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hackney and Newham","20","15","[c]","[c]"
"In post","2021","Chinese","Haringey and Islington","5","5","[c]","[c]"
"In post","2021","Chinese","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2021","Chinese","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hertfordshire","15","15","[c]","[c]"
"In post","2021","Chinese","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2021","Chinese","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lambeth","15","15","[c]","[c]"
"In post","2021","Chinese","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leeds","20","20","[c]","[c]"
"In post","2021","Chinese","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2021","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Liverpool","35","35","27250","24890"
"In post","2021","Chinese","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Manchester","40","35","31790","28230"
"In post","2021","Chinese","Medway","5","5","[c]","[c]"
"In post","2021","Chinese","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2021","Chinese","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Milton Keynes","5","5","[c]","[c]"
"In post","2021","Chinese","Monmouthshire and Newport","15","15","[c]","[c]"
"In post","2021","Chinese","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Nottingham","15","15","[c]","[c]"
"In post","2021","Chinese","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","10","10","[c]","[c]"
"In post","2021","Chinese","Oxfordshire","10","10","[c]","[c]"
"In post","2021","Chinese","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Plymouth","5","5","[c]","[c]"
"In post","2021","Chinese","Portsmouth","10","10","[c]","[c]"
"In post","2021","Chinese","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Sefton","15","10","[c]","[c]"
"In post","2021","Chinese","Sheffield","15","15","[c]","[c]"
"In post","2021","Chinese","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Solihull","5","5","[c]","[c]"
"In post","2021","Chinese","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Hampshire","10","10","[c]","[c]"
"In post","2021","Chinese","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southampton","5","5","[c]","[c]"
"In post","2021","Chinese","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Suffolk","5","5","[c]","[c]"
"In post","2021","Chinese","Sunderland","5","5","[c]","[c]"
"In post","2021","Chinese","Swansea","5","5","[c]","[c]"
"In post","2021","Chinese","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tower Hamlets","65","65","51640","52970"
"In post","2021","Chinese","Tyneside","35","35","28910","25560"
"In post","2021","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Warrington","5","5","[c]","[c]"
"In post","2021","Chinese","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Surrey","5","5","[c]","[c]"
"In post","2021","Chinese","West Sussex (North East)","5","5","[c]","[c]"
"In post","2021","Chinese","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Westminster","335","330","45090","41030"
"In post","2021","Chinese","Wiltshire","15","15","[c]","[c]"
"In post","2021","Chinese","Wirral","5","5","[c]","[c]"
"In post","2021","Chinese","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","York","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2021","Mixed","Angus and Dundee City","10","10","[c]","[c]"
"In post","2021","Mixed","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Barking & Dagenham and Havering","20","15","[c]","[c]"
"In post","2021","Mixed","Barnet","70","65","34350","31060"
"In post","2021","Mixed","Barnsley, Doncaster and Rotherham","25","25","[c]","[c]"
"In post","2021","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","205","195","35330","32700"
"In post","2021","Mixed","Bedford","20","20","[c]","[c]"
"In post","2021","Mixed","Belfast","15","15","[c]","[c]"
"In post","2021","Mixed","Berkshire","60","60","35940","30960"
"In post","2021","Mixed","Bexley and Greenwich","55","55","31680","31060"
"In post","2021","Mixed","Birmingham","225","205","28920","27430"
"In post","2021","Mixed","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Blackpool","40","35","24970","21970"
"In post","2021","Mixed","Bournemouth and Poole","15","10","[c]","[c]"
"In post","2021","Mixed","Bradford","40","35","29170","27570"
"In post","2021","Mixed","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Brent","20","20","[c]","[c]"
"In post","2021","Mixed","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2021","Mixed","Brighton and Hove","20","20","[c]","[c]"
"In post","2021","Mixed","Bristol, City of","120","110","32870","29430"
"In post","2021","Mixed","Bromley","10","10","[c]","[c]"
"In post","2021","Mixed","Buckinghamshire CC","35","30","30840","27570"
"In post","2021","Mixed","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Calderdale and Kirklees","20","15","[c]","[c]"
"In post","2021","Mixed","Cambridgeshire CC","45","40","34400","31650"
"In post","2021","Mixed","Camden and City of London","100","95","36800","31060"
"In post","2021","Mixed","Cardiff and Vale of Glamorgan","180","170","32110","27570"
"In post","2021","Mixed","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Central Hampshire","55","55","34340","29200"
"In post","2021","Mixed","Central Valleys","10","10","[c]","[c]"
"In post","2021","Mixed","Cheshire East","15","15","[c]","[c]"
"In post","2021","Mixed","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chorley and West Lancashire","20","20","[c]","[c]"
"In post","2021","Mixed","City of Edinburgh","90","85","40290","33270"
"In post","2021","Mixed","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2021","Mixed","Coventry","50","50","32410","27570"
"In post","2021","Mixed","Croydon","320","305","36250","32000"
"In post","2021","Mixed","Darlington","5","5","[c]","[c]"
"In post","2021","Mixed","Derby","20","20","[c]","[c]"
"In post","2021","Mixed","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon CC","70","60","31590","27570"
"In post","2021","Mixed","Dorset CC","20","20","[c]","[c]"
"In post","2021","Mixed","Dudley","15","15","[c]","[c]"
"In post","2021","Mixed","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Durham CC","50","45","28900","25310"
"In post","2021","Mixed","Ealing","20","20","[c]","[c]"
"In post","2021","Mixed","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2021","Mixed","East Kent","50","50","28670","27370"
"In post","2021","Mixed","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Merseyside","15","10","[c]","[c]"
"In post","2021","Mixed","East Riding of Yorkshire","15","15","[c]","[c]"
"In post","2021","Mixed","East Surrey","30","30","33330","34750"
"In post","2021","Mixed","East Sussex CC","55","50","28540","27570"
"In post","2021","Mixed","Enfield","10","10","[c]","[c]"
"In post","2021","Mixed","Essex Haven Gateway","15","15","[c]","[c]"
"In post","2021","Mixed","Essex Thames Gateway","10","10","[c]","[c]"
"In post","2021","Mixed","Falkirk","10","10","[c]","[c]"
"In post","2021","Mixed","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Flintshire and Wrexham","15","15","[c]","[c]"
"In post","2021","Mixed","Glasgow City","85","85","32100","27570"
"In post","2021","Mixed","Gloucestershire","20","20","[c]","[c]"
"In post","2021","Mixed","Greater Manchester North East","20","20","[c]","[c]"
"In post","2021","Mixed","Greater Manchester North West","15","15","[c]","[c]"
"In post","2021","Mixed","Greater Manchester South East","25","25","[c]","[c]"
"In post","2021","Mixed","Greater Manchester South West","90","85","28600","25560"
"In post","2021","Mixed","Gwent Valleys","5","5","[c]","[c]"
"In post","2021","Mixed","Gwynedd","5","5","[c]","[c]"
"In post","2021","Mixed","Hackney and Newham","75","70","32000","31060"
"In post","2021","Mixed","Haringey and Islington","70","65","31930","31060"
"In post","2021","Mixed","Harrow and Hillingdon","70","65","31290","31060"
"In post","2021","Mixed","Hartlepool and Stockton-on-Tees","15","15","[c]","[c]"
"In post","2021","Mixed","Heart of Essex","25","25","[c]","[c]"
"In post","2021","Mixed","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hertfordshire","95","90","33640","32640"
"In post","2021","Mixed","Hounslow and Richmond upon Thames","85","85","30890","31060"
"In post","2021","Mixed","Inverclyde, East Renfrewshire and Renfrewshire","5","5","[c]","[c]"
"In post","2021","Mixed","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Isle of Wight","10","10","[c]","[c]"
"In post","2021","Mixed","Kensington & Chelsea and Hammersmith & Fulham","35","35","31520","31060"
"In post","2021","Mixed","Kent Thames Gateway","25","25","[c]","[c]"
"In post","2021","Mixed","Kingston upon Hull, City of","25","25","[c]","[c]"
"In post","2021","Mixed","Lambeth","150","140","37360","32330"
"In post","2021","Mixed","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Mixed","Leeds","195","185","31290","27570"
