"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Science and Engineering","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","AO","Male","30","[c]","36710","39070"
"Leaver CS","2021","60-64","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Research","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AO","Female","545","[c]","21050","21010"
"Leaver CS","2021","60-64","Unknown","AO","Male","230","[c]","21370","21010"
"Leaver CS","2021","60-64","Unknown","EO","Female","465","[c]","27700","27570"
"Leaver CS","2021","60-64","Unknown","EO","Male","260","[c]","27800","27570"
"Leaver CS","2021","60-64","Unknown","G6","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G6","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G7","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G7","Male","80","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HEO","Female","180","[c]","33850","33690"
"Leaver CS","2021","60-64","Unknown","HEO","Male","160","[c]","34280","34290"
"Leaver CS","2021","60-64","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SEO","Female","90","[c]","41610","40810"
"Leaver CS","2021","60-64","Unknown","SEO","Male","120","[c]","42770","44560"
"Leaver CS","2021","60-64","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","AA","Female","110","[c]","17780","17430"
"Leaver CS","2021","65+","Operational Delivery","AA","Male","150","[c]","18190","17430"
"Leaver CS","2021","65+","Operational Delivery","AO","Female","215","[c]","21260","21170"
"Leaver CS","2021","65+","Operational Delivery","AO","Male","205","[c]","21690","21180"
"Leaver CS","2021","65+","Operational Delivery","EO","Female","60","[c]","26410","26670"
"Leaver CS","2021","65+","Operational Delivery","EO","Male","120","[c]","28140","26780"
"Leaver CS","2021","65+","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","HEO","Male","45","[c]","34730","33350"
"Leaver CS","2021","65+","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","SEO","Male","30","[c]","51210","47110"
"Leaver CS","2021","65+","Operational Delivery","Unknown","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","AA","Male","35","[c]","19130","18800"
"Leaver CS","2021","65+","Other","AO","Female","50","[c]","21500","21130"
"Leaver CS","2021","65+","Other","AO","Male","40","[c]","22050","20940"
"Leaver CS","2021","65+","Other","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","EO","Male","40","[c]","26750","27920"
"Leaver CS","2021","65+","Other","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","HEO","Male","30","[c]","34150","33340"
"Leaver CS","2021","65+","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
